col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,All
,Alan Butkovitz,Brett Mandel,Mark Zecca,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Shoshana Bricklin,Frank Bennett,Robert M Kline,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,All
Alan Butkovitz,58,0,0,243,193,134,69,44,34,34,30,21,21,0,All
Brett Mandel,,18,0,60,50,57,34,17,27,25,19,14,7,0,All
Mark Zecca,,,11,33,16,13,14,8,6,7,8,7,7,0,All
Henry Lewandowski,,,,9,166,151,69,33,22,29,29,21,4,0,All
Fran Shields,,,,,11,104,22,30,21,30,23,20,17,0,All
Martin Coleman,,,,,,3,51,12,18,17,16,4,4,0,All
Tracy B Roman,,,,,,,3,11,13,7,4,5,10,0,All
Shoshana Bricklin,,,,,,,,4,11,9,5,5,5,0,All
Frank Bennett,,,,,,,,,2,16,10,6,3,0,All
Robert M Kline,,,,,,,,,,0,7,8,5,0,All
Joe Fernandes,,,,,,,,,,,2,3,8,0,All
Conor Corcoran,,,,,,,,,,,,0,2,0,All
Daine A Grey Jr,,,,,,,,,,,,,0,0,All
Derrick W Coker,,,,,,,,,,,,,,0,All
Total,414,148,64,352,276,215,123,79,72,69,60,43,35,0,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,1
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Shoshana Bricklin,Frank Bennett,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Robert M Kline,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Henry Lewandowski,0,8,6,4,3,1,0,1,0,1,0,10,2,0,1
Fran Shields,,0,4,1,2,0,1,0,1,1,0,9,0,0,1
Martin Coleman,,,0,1,1,1,1,0,0,0,0,6,2,0,1
Tracy B Roman,,,,0,0,1,0,1,0,0,0,2,2,0,1
Shoshana Bricklin,,,,,0,0,0,0,0,0,0,3,0,0,1
Frank Bennett,,,,,,0,1,0,0,0,0,0,2,0,1
Joe Fernandes,,,,,,,0,0,1,0,0,1,1,0,1
Conor Corcoran,,,,,,,,0,0,0,0,0,1,0,1
Daine A Grey Jr,,,,,,,,,0,0,0,1,0,0,1
Robert M Kline,,,,,,,,,,0,0,1,0,0,1
Derrick W Coker,,,,,,,,,,,0,0,0,0,1
Alan Butkovitz,,,,,,,,,,,,0,0,0,1
Brett Mandel,,,,,,,,,,,,,1,0,1
Mark Zecca,,,,,,,,,,,,,,0,1
Total,12,9,8,4,3,2,2,1,1,1,0,11,5,0,1
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Alan Butkovitz,Brett Mandel,Mark Zecca,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Robert M Kline,Daine A Grey Jr,Joe Fernandes,Frank Bennett,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,2
Alan Butkovitz,1,0,0,8,4,4,2,1,1,1,1,2,0,0,2
Brett Mandel,,0,0,1,2,1,1,2,0,1,0,0,0,0,2
Mark Zecca,,,0,1,1,0,2,1,2,1,1,0,1,0,2
Henry Lewandowski,,,,0,4,3,2,1,0,1,1,2,0,0,2
Fran Shields,,,,,0,3,0,1,1,1,0,1,1,0,2
Martin Coleman,,,,,,0,1,2,0,0,1,0,0,0,2
Tracy B Roman,,,,,,,0,0,1,1,0,1,0,0,2
Robert M Kline,,,,,,,,0,0,0,2,0,0,0,2
Daine A Grey Jr,,,,,,,,,0,1,0,0,1,0,2
Joe Fernandes,,,,,,,,,,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,0,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,0,2
Total,13,4,4,10,7,5,5,4,3,3,2,2,1,0,2
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Alan Butkovitz,Mark Zecca,Brett Mandel,Fran Shields,Henry Lewandowski,Frank Bennett,Martin Coleman,Tracy B Roman,Daine A Grey Jr,Joe Fernandes,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,Robert M Kline,3
Alan Butkovitz,1,0,0,4,4,2,3,3,1,1,0,0,0,0,3
Mark Zecca,,0,0,2,1,1,0,0,1,0,1,0,0,0,3
Brett Mandel,,,0,0,0,1,0,0,0,0,0,0,0,0,3
Fran Shields,,,,0,5,1,2,1,1,1,1,0,0,0,3
Henry Lewandowski,,,,,0,1,2,1,0,1,0,0,0,0,3
Frank Bennett,,,,,,0,1,2,1,0,0,0,0,0,3
Martin Coleman,,,,,,,0,1,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,0,1,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,0,0,1,0,0,0,3
Joe Fernandes,,,,,,,,,,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,0,0,3
Robert M Kline,,,,,,,,,,,,,,0,3
Total,7,2,1,6,5,4,3,3,2,1,1,0,0,0,3
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Alan Butkovitz,Brett Mandel,Mark Zecca,Henry Lewandowski,Shoshana Bricklin,Martin Coleman,Fran Shields,Tracy B Roman,Daine A Grey Jr,Robert M Kline,Conor Corcoran,Joe Fernandes,Derrick W Coker,Frank Bennett,4
Alan Butkovitz,1,0,0,11,8,4,4,2,0,1,0,0,0,0,4
Brett Mandel,,2,0,3,3,5,3,3,3,1,1,0,0,0,4
Mark Zecca,,,1,0,0,0,0,0,0,0,0,0,0,0,4
Henry Lewandowski,,,,0,5,6,5,1,0,1,1,0,0,0,4
