col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,All
,Timika Lane,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Anne Marie Coyle,Daniel D Mccaffery,Leon A King Ii,Tracy B Roman,Dawn M Tancredi,Vince Giusini,Stephanie M Sawyer,Kenneth J Powell Jr,John J O Connor Jr,Daine A Grey Jr,Derrick W Coker,Rania Major,Deborah D Cianfrani,Frank Bennett,James C Crumlish,Jon Marshall,Conor Corcoran,Sean P Stevens,Katie Scrivner,Fran Shields,Alan Butkovitz,Brett Mandel,Mark Zecca,All
Timika Lane,14,301,330,346,291,276,299,202,190,157,100,82,28,53,58,47,29,24,9,13,11,8,0,0,518,140,36,All
Sierra Thomas Street,,8,125,145,239,116,115,176,53,129,68,69,39,30,29,33,18,16,10,13,8,13,2,0,276,87,27,All
Giovanni Campbell,,,1,170,106,262,246,40,181,39,73,59,42,31,31,19,19,19,8,6,8,6,0,0,305,60,16,All
Joe Fernandes,,,,2,156,167,156,142,134,124,22,37,12,14,17,11,7,10,4,2,10,4,0,0,283,63,18,All
Anne Marie Coyle,,,,,3,110,96,170,42,130,47,45,22,28,17,22,28,14,10,9,9,3,1,0,257,79,21,All
Daniel D Mccaffery,,,,,,2,205,31,173,33,42,48,40,15,21,15,11,18,13,10,12,5,0,0,262,54,11,All
Leon A King Ii,,,,,,,0,35,133,25,55,44,15,21,24,19,12,17,13,8,10,8,0,0,252,57,17,All
Tracy B Roman,,,,,,,,5,23,124,35,37,17,15,14,23,15,12,5,9,3,8,1,0,159,70,20,All
Dawn M Tancredi,,,,,,,,,0,8,40,25,25,14,14,15,24,5,5,3,7,2,1,0,172,31,11,All
Vince Giusini,,,,,,,,,,0,26,14,11,6,16,4,1,3,6,2,3,0,0,0,118,46,14,All
Stephanie M Sawyer,,,,,,,,,,,0,31,26,38,23,34,29,12,10,11,9,9,1,0,99,46,15,All
Kenneth J Powell Jr,,,,,,,,,,,,0,16,19,20,18,12,15,9,8,8,8,0,0,80,44,9,All
John J O Connor Jr,,,,,,,,,,,,,1,10,2,7,6,6,4,0,6,4,1,0,49,14,4,All
Daine A Grey Jr,,,,,,,,,,,,,,0,11,9,12,8,6,7,2,3,0,0,39,27,7,All
Derrick W Coker,,,,,,,,,,,,,,,1,11,7,12,4,6,3,3,0,0,49,21,3,All
Rania Major,,,,,,,,,,,,,,,,0,14,9,8,7,6,6,0,0,40,23,8,All
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,4,5,9,4,3,0,0,32,19,4,All
