col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Daine A Grey Jr,Robert M Kline,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,Omar Sabir,Warren Bloom,Tyrone T Martin,Lewis Harris Jr,Donna Derose,Tia M Seibert,Marnie Aument Loughrey,Donna Marie Laws,Suzanne Harmon Carn,Inja Coates,Sharif Ali,Ashley Michelle Cook,Bobbie T Curry,Holly A Harris Seidle,Bruce H Bailey,Jose A Figueroa,Verna Ragan Tennant,David Mamikonyan,James Johnson,Wayne E Dorsey,Robert Tuerk,Brigitte A Garvin Johnson,Keith Jackson,Ryan Mulvey,Kyle J Sampson,All
Martin Coleman,3,168,100,105,18,19,23,22,11,0,0,120,91,42,81,80,72,72,20,29,21,16,14,18,8,7,5,6,11,9,8,7,7,8,3,4,All
Henry Lewandowski,,2,85,88,17,5,10,7,3,3,0,118,65,29,63,84,62,73,19,21,10,3,5,10,6,4,3,5,11,3,4,6,1,2,3,2,All
Tracy B Roman,,,6,17,27,21,13,18,13,4,0,49,84,37,77,10,68,4,24,34,9,15,10,12,10,9,9,6,8,6,7,1,5,3,1,1,All
Fran Shields,,,,0,19,18,14,14,8,5,1,85,11,22,8,85,6,77,23,8,16,4,17,2,8,3,7,8,2,3,10,6,5,4,2,4,All
Shoshana Bricklin,,,,,2,18,4,4,9,4,0,22,7,19,6,12,8,5,15,6,27,8,10,1,7,9,5,6,1,0,1,6,2,3,2,1,All
Daine A Grey Jr,,,,,,1,12,12,5,4,0,10,5,20,6,8,3,2,10,5,9,12,10,1,4,1,6,5,3,3,2,4,3,4,1,0,All
Robert M Kline,,,,,,,0,13,3,5,0,8,9,17,6,5,9,4,11,6,5,4,9,1,3,7,5,0,3,3,4,2,4,2,4,3,All
Joe Fernandes,,,,,,,,0,7,3,0,11,9,12,6,7,8,2,10,1,6,9,7,4,6,2,6,1,3,4,6,1,7,3,3,1,All
Frank Bennett,,,,,,,,,0,1,0,11,6,9,4,2,2,0,7,4,2,9,5,3,1,5,4,5,1,2,4,1,3,1,1,1,All
Conor Corcoran,,,,,,,,,,0,0,1,1,5,3,1,0,1,1,1,1,2,3,0,0,1,5,1,1,2,3,2,0,2,4,2,All
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,All
Omar Sabir,,,,,,,,,,,,6,18,29,11,69,10,65,18,8,4,9,9,5,5,6,1,6,4,4,4,3,1,4,1,1,All
Warren Bloom,,,,,,,,,,,,,16,8,64,3,53,4,2,16,1,3,1,8,3,5,2,2,4,2,0,0,3,1,5,1,All
Tyrone T Martin,,,,,,,,,,,,,,30,7,8,5,5,17,4,8,11,7,0,1,7,4,2,0,2,6,1,3,2,0,3,All
Lewis Harris Jr,,,,,,,,,,,,,,,3,3,49,0,6,16,0,3,4,7,1,2,4,1,4,1,0,0,0,2,0,0,All
Donna Derose,,,,,,,,,,,,,,,,1,1,72,9,2,11,3,3,0,1,0,1,3,0,1,1,7,2,2,0,0,All
Tia M Seibert,,,,,,,,,,,,,,,,,1,2,6,12,1,4,6,5,2,3,0,1,2,1,0,0,0,1,0,1,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,0,0,2,4,2,0,0,2,0,1,0,0,1,1,4,0,0,0,0,All
Donna Marie Laws,,,,,,,,,,,,,,,,,,,1,4,6,4,9,2,4,4,3,0,2,3,2,0,3,3,0,2,All
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,1,1,0,5,3,2,2,0,1,2,0,1,1,0,0,1,0,All
Inja Coates,,,,,,,,,,,,,,,,,,,,,3,2,4,0,3,3,2,1,1,0,0,8,2,1,1,0,All
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,1,3,2,1,3,3,0,2,1,1,1,All
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3,1,3,0,2,2,0,1,0,0,0,All
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,5,1,0,0,1,1,0,0,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,0,0,1,0,0,0,1,0,All
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,2,0,1,0,All
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,3,1,0,2,2,3,All
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,2,0,0,0,All
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,0,All
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,2,1,All
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,3,All
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,All
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,All
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,312,238,203,161,76,67,56,55,34,17,1,199,140,128,111,110,96,90,58,54,53,38,37,24,24,22,21,21,20,19,19,18,17,15,11,10,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Daine A Grey Jr,Robert M Kline,Shoshana Bricklin,Conor Corcoran,Joe Fernandes,Frank Bennett,Derrick W Coker,Inja Coates,Jose A Figueroa,Marnie Aument Loughrey,Omar Sabir,Tia M Seibert,Donna Derose,Lewis Harris Jr,Robert Tuerk,Warren Bloom,Tyrone T Martin,Ashley Michelle Cook,Donna Marie Laws,Holly A Harris Seidle,Sharif Ali,Wayne E Dorsey,Bobbie T Curry,Brigitte A Garvin Johnson,James Johnson,Kyle J Sampson,Ryan Mulvey,Suzanne Harmon Carn,Bruce H Bailey,David Mamikonyan,Keith Jackson,Verna Ragan Tennant,1
Martin Coleman,0,7,6,7,1,3,2,0,1,0,0,7,2,3,1,5,2,4,2,4,0,1,0,2,0,1,1,1,1,0,1,1,0,0,0,0,1
Henry Lewandowski,,0,1,5,1,2,2,2,1,1,0,4,2,2,4,4,2,4,1,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Fran Shields,,,0,1,3,2,3,0,1,0,0,4,2,2,2,0,3,0,2,1,1,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
Tracy B Roman,,,,0,0,1,0,0,0,0,0,1,0,1,0,4,0,4,0,3,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Daine A Grey Jr,,,,,0,1,2,2,2,0,0,1,2,0,1,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Robert M Kline,,,,,,0,0,1,0,0,0,1,2,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
Shoshana Bricklin,,,,,,,0,1,0,0,0,3,2,1,1,0,1,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Joe Fernandes,,,,,,,,,0,1,0,2,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,,,,0,1,1,1,0,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Jose A Figueroa,,,,,,,,,,,,,0,1,0,0,0,0,1,1,2,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,,,,,,,,,,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Donna Derose,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
