col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Henry Lewandowski,Fran Shields,Martin Coleman,Shoshana Bricklin,Joe Fernandes,Tracy B Roman,Robert M Kline,Daine A Grey Jr,Conor Corcoran,Derrick W Coker,Frank Bennett,Donna Marie Laws,Brigitte A Garvin Johnson,Marnie Aument Loughrey,Robert Tuerk,Ashley Michelle Cook,Donna Derose,Omar Sabir,Ryan Mulvey,Tia M Seibert,Tyrone T Martin,Warren Bloom,Inja Coates,Jose A Figueroa,Lewis Harris Jr,Sharif Ali,Suzanne Harmon Carn,Wayne E Dorsey,Bobbie T Curry,Bruce H Bailey,David Mamikonyan,Holly A Harris Seidle,James Johnson,Keith Jackson,Kyle J Sampson,Verna Ragan Tennant,1
Henry Lewandowski,0,2,2,1,1,1,1,1,0,0,0,2,1,2,1,0,1,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Fran Shields,,1,2,0,0,0,1,0,0,0,0,2,2,2,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Martin Coleman,,,0,2,1,0,1,0,0,0,0,0,2,1,2,0,1,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Shoshana Bricklin,,,,0,2,1,0,1,0,0,0,0,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Tracy B Roman,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Robert M Kline,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
