col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,10,6,5,6,5,5,2,7,4,0,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,8,4,9,7,6,2,10,2,6,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,0,1,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,0,0,0,All
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,5,232,214,102,54,32,38,29,22,13,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,6,135,21,38,23,32,27,20,14,0,All
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81,27,18,16,8,10,12,0,All
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,11,14,8,15,0,All
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,18,17,7,9,0,All
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,13,8,6,0,All
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,8,13,0,All
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,546,434,310,273,257,245,211,183,181,131,126,91,87,80,73,53,51,50,47,26,22,21,2,2,516,345,300,183,111,79,79,65,52,52,0,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,James C Crumlish,John J O Connor Jr,Conor Corcoran,Tracy B Roman,Dawn M Tancredi,Giovanni Campbell,Timika Lane,Vince Giusini,Deborah D Cianfrani,Daine A Grey Jr,Kenneth J Powell Jr,Derrick W Coker,Frank Bennett,Jon Marshall,Leon A King Ii,Rania Major,Sean P Stevens,Sierra Thomas Street,Stephanie M Sawyer,Fran Shields,Katie Scrivner,Henry Lewandowski,Fran Shields,Martin Coleman,Conor Corcoran,Tracy B Roman,Joe Fernandes,Robert M Kline,Daine A Grey Jr,Derrick W Coker,Frank Bennett,Shoshana Bricklin,1
Anne Marie Coyle,0,13,9,8,7,5,5,4,2,4,2,0,1,1,1,1,1,0,1,1,1,0,0,0,12,9,6,4,3,2,1,1,0,0,0,1
Daniel D Mccaffery,,0,5,6,7,5,2,4,2,2,1,2,1,1,0,1,0,1,1,1,0,1,0,0,9,8,4,3,2,3,2,0,0,0,0,1
Joe Fernandes,,,0,5,3,3,2,1,1,3,1,1,0,2,1,0,1,1,0,0,1,0,0,0,6,5,4,2,1,2,1,1,0,0,0,1
James C Crumlish,,,,0,2,2,0,2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,6,2,2,0,1,0,1,0,0,0,1
John J O Connor Jr,,,,,0,5,2,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,7,4,1,4,1,1,0,0,0,0,0,1
Conor Corcoran,,,,,,0,2,0,1,0,2,1,1,1,0,0,1,1,0,1,0,0,0,0,4,3,0,4,0,2,1,0,0,0,0,1
Tracy B Roman,,,,,,,0,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,5,1,1,1,3,1,1,0,0,0,0,1
Dawn M Tancredi,,,,,,,,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,1
Giovanni Campbell,,,,,,,,,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,0,1
Timika Lane,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,0,1,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,1,0,1,1,1,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,2,3,1,1,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,0,1,0,0,0,1
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,22,18,10,9,9,7,6,5,4,4,4,3,2,2,1,1,1,1,1,1,1,1,0,0,20,12,8,4,4,3,2,1,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Anne Marie Coyle,Daniel D Mccaffery,Dawn M Tancredi,Joe Fernandes,Timika Lane,Tracy B Roman,Vince Giusini,James C Crumlish,Sierra Thomas Street,Daine A Grey Jr,Stephanie M Sawyer,Giovanni Campbell,John J O Connor Jr,Deborah D Cianfrani,Frank Bennett,Kenneth J Powell Jr,Sean P Stevens,Conor Corcoran,Jon Marshall,Derrick W Coker,Leon A King Ii,Rania Major,Fran Shields,Katie Scrivner,Henry Lewandowski,Fran Shields,Tracy B Roman,Martin Coleman,Daine A Grey Jr,Frank Bennett,Joe Fernandes,Shoshana Bricklin,Robert M Kline,Conor Corcoran,Derrick W Coker,2
Anne Marie Coyle,1,11,13,12,11,9,9,7,7,4,5,4,3,3,2,3,3,2,2,1,1,1,0,0,18,12,13,11,4,2,4,3,1,1,0,2
Daniel D Mccaffery,,0,9,8,6,2,4,7,0,2,0,2,4,2,1,1,1,1,0,1,0,0,0,0,11,10,2,6,3,2,3,1,1,1,0,2
Dawn M Tancredi,,,0,8,6,6,3,5,2,2,2,1,4,2,0,3,1,1,1,0,1,1,0,0,11,11,4,7,1,2,2,3,1,1,0,2
Joe Fernandes,,,,0,9,5,3,5,4,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,11,6,3,10,2,1,3,0,1,0,0,2
Timika Lane,,,,,0,4,4,5,3,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,10,5,5,10,2,0,1,0,0,0,0,2
Tracy B Roman,,,,,,0,6,0,4,2,3,1,2,1,0,1,2,0,1,0,0,0,0,0,6,2,9,5,1,2,1,2,1,0,0,2
Vince Giusini,,,,,,,0,1,4,0,1,2,2,1,0,1,1,0,1,0,0,0,0,0,7,3,7,5,0,1,1,1,0,0,0,2
James C Crumlish,,,,,,,,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,8,7,1,5,1,1,0,0,0,0,0,2
Sierra Thomas Street,,,,,,,,,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,5,1,5,3,0,0,1,1,1,0,0,2
Daine A Grey Jr,,,,,,,,,,0,3,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3,2,1,2,1,1,1,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,0,0,0,1,1,0,2,1,1,0,0,0,0,0,2,3,4,1,1,1,0,1,0,0,0,2
Giovanni Campbell,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,0,1,0,1,0,0,2
John J O Connor Jr,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,3,2,1,0,0,2,1,1,1,1,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,1,0,2
Frank Bennett,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,2,1,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2,1,3,1,2,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,12,7,11,1,2,1,1,2,1,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,1,1,1,2,0,1,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,0,2,1,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,28,16,15,14,11,11,10,8,8,5,5,4,4,3,3,3,3,2,2,1,1,1,0,0,21,15,14,12,4,4,4,3,2,1,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Anne Marie Coyle,Daniel D Mccaffery,James C Crumlish,John J O Connor Jr,Joe Fernandes,Timika Lane,Dawn M Tancredi,Vince Giusini,Sierra Thomas Street,Deborah D Cianfrani,Kenneth J Powell Jr,Stephanie M Sawyer,Tracy B Roman,Conor Corcoran,Sean P Stevens,Derrick W Coker,Giovanni Campbell,Jon Marshall,Daine A Grey Jr,Fran Shields,Frank Bennett,Katie Scrivner,Leon A King Ii,Rania Major,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Robert M Kline,Conor Corcoran,Daine A Grey Jr,Joe Fernandes,Shoshana Bricklin,Derrick W Coker,Frank Bennett,3
Anne Marie Coyle,0,8,6,7,6,5,4,5,5,3,2,3,4,2,1,1,1,1,0,0,0,0,0,0,12,7,9,9,2,1,2,1,1,0,0,3
Daniel D Mccaffery,,2,9,5,6,4,6,3,2,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,10,8,6,3,1,0,2,1,0,0,0,3
James C Crumlish,,,0,5,5,5,4,0,2,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,9,9,5,1,3,0,1,1,0,0,0,3
John J O Connor Jr,,,,0,2,1,2,1,1,2,2,1,1,2,2,0,1,0,0,0,0,0,0,0,9,7,4,1,2,1,1,1,1,0,0,3
Joe Fernandes,,,,,0,6,3,3,3,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,8,5,7,3,0,0,0,1,0,0,0,3
Timika Lane,,,,,,0,3,3,3,0,2,1,2,1,1,1,0,1,0,0,0,0,0,0,6,5,7,3,2,0,0,1,0,0,0,3
Dawn M Tancredi,,,,,,,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,4,5,2,0,0,1,0,0,0,0,3
Vince Giusini,,,,,,,,1,3,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,4,1,4,5,1,0,1,1,0,0,0,3
Sierra Thomas Street,,,,,,,,,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,4,1,4,4,2,0,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,1,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,1,0,1,1,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,2,1,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,1,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,0,0,1,1,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
Giovanni Campbell,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,10,11,5,2,1,1,1,1,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,3,0,1,2,1,0,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,1,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,17,14,11,9,8,8,7,7,5,4,4,4,4,3,3,1,1,1,0,0,0,0,0,0,17,13,12,9,4,2,2,2,1,0,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Henry Lewandowski,Martin Coleman,Fran Shields,Joe Fernandes,Robert M Kline,Tracy B Roman,Shoshana Bricklin,Frank Bennett,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Daniel D Mccaffery,James C Crumlish,Joe Fernandes,Timika Lane,Anne Marie Coyle,Giovanni Campbell,Vince Giusini,John J O Connor Jr,Leon A King Ii,Stephanie M Sawyer,Dawn M Tancredi,Deborah D Cianfrani,Sean P Stevens,Conor Corcoran,Jon Marshall,Tracy B Roman,Frank Bennett,Katie Scrivner,Kenneth J Powell Jr,Sierra Thomas Street,Daine A Grey Jr,Derrick W Coker,Fran Shields,Rania Major,4
Henry Lewandowski,0,6,5,3,2,3,3,0,0,1,0,12,8,7,6,5,5,5,2,6,4,5,3,3,2,1,2,1,1,0,2,0,0,0,0,4
Martin Coleman,,0,4,2,1,2,0,1,0,0,0,6,2,8,7,4,4,4,1,4,2,4,1,1,0,1,1,0,1,2,0,0,0,0,0,4
Fran Shields,,,0,0,0,0,2,1,0,0,0,5,0,3,3,1,4,2,2,4,2,4,0,1,1,1,0,0,2,1,1,0,0,0,0,4
Joe Fernandes,,,,0,2,1,0,0,0,0,0,4,2,2,3,3,1,1,2,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,4
Robert M Kline,,,,,0,0,1,1,1,0,0,2,1,1,0,1,1,2,1,1,2,0,2,2,1,2,0,1,0,1,0,0,0,0,0,4
Tracy B Roman,,,,,,0,0,0,0,0,0,1,1,3,2,3,0,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4
Shoshana Bricklin,,,,,,,0,0,0,0,0,3,1,1,0,0,2,2,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,4
Frank Bennett,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,2,0,1,0,1,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,,,,,,,,,0,8,8,8,2,7,4,5,7,4,5,2,1,2,0,1,1,1,1,1,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,1,5,3,2,0,2,3,0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,,0,9,4,3,3,2,3,1,4,2,1,0,0,1,0,1,0,0,0,0,0,0,4
Timika Lane,,,,,,,,,,,,,,,0,4,3,1,3,4,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,4
Anne Marie Coyle,,,,,,,,,,,,,,,,1,0,2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4
Giovanni Campbell,,,,,,,,,,,,,,,,,0,4,1,5,5,3,0,0,2,0,0,0,0,1,1,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,0,1,3,5,0,2,2,2,1,1,0,0,2,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,1,2,1,2,0,1,1,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,2,0,0,1,1,1,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,1,0,1,0,1,1,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,0,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,19,10,8,5,4,4,3,2,1,1,0,17,12,12,10,8,8,8,7,7,7,5,5,4,3,3,3,2,2,2,2,0,0,0,0,4
