col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,Alan Butkovitz,Brett Mandel,Mark Zecca,Shoshana Bricklin,Martin Coleman,Fran Shields,Robert M Kline,Henry Lewandowski,Daine A Grey Jr,Joe Fernandes,Tracy B Roman,Conor Corcoran,Frank Bennett,Derrick W Coker,1
Alan Butkovitz,5,0,0,44,19,22,15,17,6,10,12,2,1,0,1
Brett Mandel,,3,0,24,21,16,15,6,14,6,5,3,2,0,1
Mark Zecca,,,2,6,3,2,2,1,2,2,2,1,1,0,1
Shoshana Bricklin,,,,4,6,17,8,13,7,5,10,2,3,0,1
Martin Coleman,,,,,1,15,16,8,10,10,4,0,1,0,1
Fran Shields,,,,,,0,11,12,6,3,4,0,0,0,1
Robert M Kline,,,,,,,0,3,7,7,2,2,3,0,1
Henry Lewandowski,,,,,,,,0,1,0,4,1,1,0,1
Daine A Grey Jr,,,,,,,,,0,5,4,1,0,0,1
Joe Fernandes,,,,,,,,,,0,2,1,0,0,1
Tracy B Roman,,,,,,,,,,,0,2,0,0,1
Conor Corcoran,,,,,,,,,,,,0,0,0,1
Frank Bennett,,,,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,,,,0,1
Total,81,55,11,80,46,42,33,26,23,19,19,6,5,0,1
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Shoshana Bricklin,Robert M Kline,Fran Shields,Daine A Grey Jr,Tracy B Roman,Joe Fernandes,Henry Lewandowski,Conor Corcoran,Frank Bennett,Derrick W Coker,2
Alan Butkovitz,7,0,0,33,19,21,14,16,11,10,11,3,1,0,2
Brett Mandel,,9,0,24,24,17,20,15,10,11,6,2,2,0,2
Mark Zecca,,,3,3,7,4,2,4,3,2,1,1,1,0,2
Martin Coleman,,,,0,16,29,21,16,9,12,10,2,1,0,2
Shoshana Bricklin,,,,,4,11,11,7,10,5,3,1,4,0,2
Robert M Kline,,,,,,1,9,13,6,8,4,0,2,0,2
Fran Shields,,,,,,,1,11,2,6,6,3,2,0,2
Daine A Grey Jr,,,,,,,,0,6,8,1,3,1,0,2
Tracy B Roman,,,,,,,,,1,3,5,1,0,0,2
Joe Fernandes,,,,,,,,,,0,1,1,1,0,2
Henry Lewandowski,,,,,,,,,,,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,0,1,0,2
Frank Bennett,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,0,2
Total,63,62,14,61,56,45,39,35,25,23,18,6,6,0,2
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Brett Mandel,Alan Butkovitz,Mark Zecca,Shoshana Bricklin,Tracy B Roman,Martin Coleman,Henry Lewandowski,Fran Shields,Joe Fernandes,Daine A Grey Jr,Robert M Kline,Frank Bennett,Conor Corcoran,Derrick W Coker,3
Brett Mandel,7,0,0,17,15,16,8,8,7,6,10,6,3,0,3
Alan Butkovitz,,4,0,15,21,15,10,5,4,4,0,2,1,0,3
Mark Zecca,,,0,2,1,3,1,0,0,2,0,1,0,0,3
Shoshana Bricklin,,,,4,16,5,6,7,3,4,1,2,3,0,3
Tracy B Roman,,,,,0,10,11,3,1,5,2,1,2,0,3
Martin Coleman,,,,,,0,10,4,7,4,4,5,1,0,3
Henry Lewandowski,,,,,,,0,2,0,0,2,0,0,0,3
Fran Shields,,,,,,,,1,3,2,2,1,1,0,3
Joe Fernandes,,,,,,,,,4,2,5,2,0,0,3
Daine A Grey Jr,,,,,,,,,,0,2,5,0,0,3
Robert M Kline,,,,,,,,,,,0,1,0,0,3
Frank Bennett,,,,,,,,,,,,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,,,,0,3
Total,48,41,5,39,38,34,19,16,16,12,11,9,4,0,3
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Brett Mandel,Alan Butkovitz,Mark Zecca,Martin Coleman,Shoshana Bricklin,Henry Lewandowski,Fran Shields,Tracy B Roman,Joe Fernandes,Robert M Kline,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Derrick W Coker,4
Brett Mandel,5,0,0,18,20,8,12,10,9,7,9,7,0,0,4
Alan Butkovitz,,7,0,10,8,14,8,8,5,6,1,0,1,0,4
Mark Zecca,,,0,0,0,0,0,1,0,0,0,0,0,0,4
Martin Coleman,,,,0,6,15,13,7,5,3,4,2,0,0,4
Shoshana Bricklin,,,,,1,5,3,10,4,4,1,4,0,0,4
Henry Lewandowski,,,,,,1,10,4,3,2,0,0,1,0,4
Fran Shields,,,,,,,0,2,3,6,4,0,0,0,4
Tracy B Roman,,,,,,,,1,4,3,3,1,0,0,4
Joe Fernandes,,,,,,,,,0,3,3,1,1,0,4
Robert M Kline,,,,,,,,,,0,2,3,0,0,4
Daine A Grey Jr,,,,,,,,,,,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,0,4
Total,46,32,1,31,29,26,22,20,14,13,10,7,1,0,4
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Shoshana Bricklin,Fran Shields,Henry Lewandowski,Joe Fernandes,Tracy B Roman,Daine A Grey Jr,Robert M Kline,Frank Bennett,Conor Corcoran,Derrick W Coker,5
Alan Butkovitz,4,0,0,17,9,14,16,7,9,5,5,1,1,0,5
Brett Mandel,,2,0,9,10,6,3,6,4,6,4,1,0,0,5
Mark Zecca,,,2,4,0,3,3,2,1,1,3,0,0,0,5
Martin Coleman,,,,2,4,15,12,10,6,6,4,0,0,0,5
Shoshana Bricklin,,,,,5,7,4,2,7,2,1,1,1,0,5
Fran Shields,,,,,,0,8,4,2,2,5,0,0,0,5
Henry Lewandowski,,,,,,,0,2,5,3,2,0,1,0,5
Joe Fernandes,,,,,,,,0,3,4,3,1,0,0,5
Tracy B Roman,,,,,,,,,0,2,1,2,0,0,5
Daine A Grey Jr,,,,,,,,,,0,3,0,0,0,5
Robert M Kline,,,,,,,,,,,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,0,0,5
Derrick W Coker,,,,,,,,,,,,,,0,5
Total,35,25,8,33,24,23,22,16,14,12,12,2,1,0,5
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,6
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Tracy B Roman,Henry Lewandowski,Shoshana Bricklin,Fran Shields,Daine A Grey Jr,Robert M Kline,Joe Fernandes,Conor Corcoran,Frank Bennett,Derrick W Coker,6
Alan Butkovitz,1,0,0,43,39,34,14,8,6,4,2,1,1,0,6
Brett Mandel,,11,0,12,15,7,23,11,6,7,3,2,2,0,6
Mark Zecca,,,1,0,0,1,0,1,0,0,0,0,0,0,6
Martin Coleman,,,,2,35,31,10,9,5,3,1,1,1,0,6
Tracy B Roman,,,,,0,35,15,3,3,1,3,0,1,0,6
Henry Lewandowski,,,,,,0,5,5,0,1,1,1,0,0,6
Shoshana Bricklin,,,,,,,4,11,4,5,2,0,2,0,6
Fran Shields,,,,,,,,0,4,2,0,0,0,0,6
Daine A Grey Jr,,,,,,,,,0,1,1,0,0,0,6
Robert M Kline,,,,,,,,,,0,2,2,2,0,6
Joe Fernandes,,,,,,,,,,,0,0,0,0,6
Conor Corcoran,,,,,,,,,,,,0,0,0,6
Frank Bennett,,,,,,,,,,,,,0,0,6
Derrick W Coker,,,,,,,,,,,,,,0,6
Total,61,49,2,58,54,42,41,20,13,11,5,3,3,0,6
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,7
,Brett Mandel,Alan Butkovitz,Mark Zecca,Martin Coleman,Tracy B Roman,Daine A Grey Jr,Shoshana Bricklin,Fran Shields,Henry Lewandowski,Robert M Kline,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,7
Brett Mandel,6,0,0,18,9,15,10,8,5,7,6,4,1,0,7
Alan Butkovitz,,3,0,9,14,11,14,7,10,6,3,1,0,0,7
Mark Zecca,,,0,5,5,0,2,1,3,2,2,0,0,0,7
Martin Coleman,,,,0,15,7,10,6,10,4,3,1,0,0,7
Tracy B Roman,,,,,0,11,15,1,8,2,5,1,0,0,7
Daine A Grey Jr,,,,,,0,10,8,1,5,7,3,1,0,7
Shoshana Bricklin,,,,,,,0,3,2,5,2,1,0,0,7
Fran Shields,,,,,,,,2,2,6,2,0,0,0,7
Henry Lewandowski,,,,,,,,,0,2,1,0,1,0,7
Robert M Kline,,,,,,,,,,0,1,1,0,0,7
Joe Fernandes,,,,,,,,,,,0,1,0,0,7
Frank Bennett,,,,,,,,,,,,0,0,0,7
Conor Corcoran,,,,,,,,,,,,,0,0,7
Derrick W Coker,,,,,,,,,,,,,,0,7
Total,41,35,9,32,31,30,30,18,18,17,12,6,1,0,7
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,8
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Shoshana Bricklin,Fran Shields,Tracy B Roman,Henry Lewandowski,Daine A Grey Jr,Frank Bennett,Joe Fernandes,Robert M Kline,Conor Corcoran,Derrick W Coker,8
Alan Butkovitz,4,0,0,11,15,11,10,8,3,2,2,3,1,0,8
Brett Mandel,,2,0,14,4,8,6,5,5,5,6,4,0,0,8
Mark Zecca,,,0,3,1,1,3,1,1,1,0,0,1,0,8
Martin Coleman,,,,0,4,9,7,8,5,3,6,4,1,0,8
Shoshana Bricklin,,,,,2,8,9,7,1,3,1,2,1,0,8
Fran Shields,,,,,,0,7,7,2,1,2,1,0,0,8
Tracy B Roman,,,,,,,0,3,3,3,0,4,1,0,8
Henry Lewandowski,,,,,,,,1,1,1,0,1,0,0,8
Daine A Grey Jr,,,,,,,,,0,2,3,1,0,0,8
Frank Bennett,,,,,,,,,,0,1,0,1,0,8
Joe Fernandes,,,,,,,,,,,0,1,0,0,8
Robert M Kline,,,,,,,,,,,,0,0,0,8
Conor Corcoran,,,,,,,,,,,,,0,0,8
Derrick W Coker,,,,,,,,,,,,,,0,8
Total,29,23,5,28,23,20,20,15,9,8,8,7,2,0,8
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,9
,Martin Coleman,Tracy B Roman,Fran Shields,Henry Lewandowski,Shoshana Bricklin,Daine A Grey Jr,Robert M Kline,Frank Bennett,Joe Fernandes,Conor Corcoran,Derrick W Coker,Brett Mandel,Alan Butkovitz,Mark Zecca,9
Martin Coleman,2,12,11,11,3,5,5,3,1,1,0,12,11,3,9
Tracy B Roman,,0,1,6,5,3,2,1,2,0,0,7,10,1,9
Fran Shields,,,0,6,2,6,4,1,1,0,0,9,5,1,9
