col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Omar Sabir,Marnie Aument Loughrey,Donna Derose,Donna Marie Laws,Warren Bloom,Lewis Harris Jr,Tia M Seibert,Suzanne Harmon Carn,Sharif Ali,Ashley Michelle Cook,Bobbie T Curry,Inja Coates,Tyrone T Martin,Brigitte A Garvin Johnson,Verna Ragan Tennant,Keith Jackson,David Mamikonyan,James Johnson,Jose A Figueroa,Wayne E Dorsey,Bruce H Bailey,Holly A Harris Seidle,Kyle J Sampson,Ryan Mulvey,Robert Tuerk,All
Omar Sabir,143,369,251,94,36,36,30,45,55,30,19,28,20,14,7,11,9,8,13,6,4,5,6,4,4,All
Marnie Aument Loughrey,,10,244,31,9,3,7,12,11,2,3,5,2,6,6,4,5,3,3,2,1,1,0,2,3,All
Donna Derose,,,11,47,4,4,7,5,6,7,2,12,3,7,2,2,2,2,6,4,1,4,2,1,2,All
Donna Marie Laws,,,,35,17,15,21,18,35,23,12,19,16,16,15,16,2,6,10,4,7,4,6,4,7,All
Warren Bloom,,,,,26,92,84,30,3,4,19,4,5,4,3,2,14,4,2,3,4,0,6,1,2,All
Lewis Harris Jr,,,,,,18,72,33,4,6,24,3,10,2,2,2,9,6,1,4,0,2,2,0,0,All
Tia M Seibert,,,,,,,20,23,5,10,17,5,5,9,12,4,5,3,2,0,3,3,1,0,1,All
Suzanne Harmon Carn,,,,,,,,28,2,8,12,4,3,2,4,2,13,2,1,1,2,2,3,1,1,All
Sharif Ali,,,,,,,,,6,10,3,8,4,5,1,8,0,9,9,3,1,2,2,1,1,All
Ashley Michelle Cook,,,,,,,,,,6,2,4,3,8,3,7,1,6,5,4,4,3,2,3,1,All
Bobbie T Curry,,,,,,,,,,,6,1,4,2,3,3,5,4,1,0,4,0,1,2,2,All
Inja Coates,,,,,,,,,,,,6,20,2,5,1,1,3,1,2,6,2,0,3,1,All
Tyrone T Martin,,,,,,,,,,,,,5,5,1,3,1,4,4,2,3,1,1,1,0,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,,6,12,0,0,2,5,7,1,2,0,1,0,All
Verna Ragan Tennant,,,,,,,,,,,,,,,5,2,1,3,1,7,4,1,0,0,0,All
Keith Jackson,,,,,,,,,,,,,,,,5,0,7,3,1,2,2,1,1,0,All
David Mamikonyan,,,,,,,,,,,,,,,,,6,1,0,0,2,0,0,0,0,All
James Johnson,,,,,,,,,,,,,,,,,,3,1,0,0,3,1,0,1,All
Jose A Figueroa,,,,,,,,,,,,,,,,,,,1,0,1,2,1,1,0,All
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,3,2,1,1,0,0,All
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,2,0,1,All
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,2,0,All
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,776,444,345,270,210,195,188,149,104,89,81,81,72,64,54,48,45,45,39,33,32,24,23,17,16,All
,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Omar Sabir,Tia M Seibert,Lewis Harris Jr,Warren Bloom,Donna Derose,Donna Marie Laws,Marnie Aument Loughrey,Bobbie T Curry,David Mamikonyan,Suzanne Harmon Carn,Ashley Michelle Cook,Sharif Ali,Verna Ragan Tennant,Bruce H Bailey,Inja Coates,James Johnson,Jose A Figueroa,Brigitte A Garvin Johnson,Holly A Harris Seidle,Keith Jackson,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Tyrone T Martin,Wayne E Dorsey,1
Omar Sabir,5,3,2,2,7,6,5,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Tia M Seibert,,2,4,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,1,3,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Derose,,,,,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Donna Marie Laws,,,,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
David Mamikonyan,,,,,,,,,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sharif Ali,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Verna Ragan Tennant,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Bruce H Bailey,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
James Johnson,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
