col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All
Omar Sabir,,,,,,,,,,,,31,284,248,41,36,31,38,38,22,19,31,20,23,15,12,15,6,7,6,4,6,4,6,1,3,All
Marnie Aument Loughrey,,,,,,,,,,,,,5,246,6,2,6,25,5,3,8,4,2,4,5,3,1,6,2,2,1,1,1,1,1,1,All
Donna Derose,,,,,,,,,,,,,,2,7,2,5,16,24,3,10,6,0,2,1,8,1,1,3,3,2,3,3,4,3,0,All
Warren Bloom,,,,,,,,,,,,,,,10,135,125,12,7,38,3,5,13,5,3,2,8,9,1,1,10,2,1,2,1,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,,9,115,7,7,26,6,5,14,7,6,5,8,6,3,1,2,5,3,0,1,1,All
Tia M Seibert,,,,,,,,,,,,,,,,,3,4,9,22,9,4,12,3,10,5,7,5,1,1,3,0,3,0,0,0,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,26,13,3,3,11,3,10,6,6,0,2,5,8,3,5,2,4,3,0,All
Donna Marie Laws,,,,,,,,,,,,,,,,,,,5,12,6,11,3,8,11,14,1,9,5,2,0,1,1,5,0,2,All
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,1,1,2,16,2,5,5,11,3,2,0,3,1,1,0,1,2,All
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,5,12,4,8,4,3,0,1,5,4,4,4,3,0,2,1,All
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,3,1,9,7,2,1,2,3,6,2,2,0,5,2,2,All
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,10,3,0,0,1,0,0,0,0,0,All
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,2,8,15,0,2,1,1,2,4,2,0,1,3,All
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,1,4,1,1,5,1,0,0,1,All
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,8,3,1,1,1,1,0,3,0,All
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,1,1,0,0,1,All
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,6,0,1,1,0,1,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,5,0,1,0,1,All
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,5,0,0,All
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,All
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,All
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,798,653,454,437,117,88,69,69,65,28,2,639,344,325,264,234,218,145,110,107,77,75,67,66,60,60,46,39,35,29,29,28,20,18,13,12,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Frank Bennett,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Derrick W Coker,Robert M Kline,Omar Sabir,Donna Derose,Lewis Harris Jr,Marnie Aument Loughrey,Tia M Seibert,Warren Bloom,Suzanne Harmon Carn,Donna Marie Laws,Wayne E Dorsey,Ashley Michelle Cook,Bobbie T Curry,David Mamikonyan,James Johnson,Keith Jackson,Sharif Ali,Brigitte A Garvin Johnson,Bruce H Bailey,Holly A Harris Seidle,Inja Coates,Jose A Figueroa,Kyle J Sampson,Tyrone T Martin,Verna Ragan Tennant,Robert Tuerk,Ryan Mulvey,1
Martin Coleman,0,17,8,6,1,3,0,1,0,0,0,15,7,6,8,4,5,3,3,1,1,2,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1
Henry Lewandowski,,1,7,8,0,3,0,0,0,0,0,14,9,7,9,4,5,4,3,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Tracy B Roman,,,1,4,3,3,1,0,0,0,0,5,2,7,1,6,6,3,3,1,3,1,1,2,0,2,0,1,1,0,1,0,0,0,0,0,1
Fran Shields,,,,1,5,3,1,0,0,0,0,7,10,1,6,0,0,0,4,3,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
Frank Bennett,,,,,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,2,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
Shoshana Bricklin,,,,,,0,0,0,0,0,0,1,3,2,0,0,0,0,5,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1
Daine A Grey Jr,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
Joe Fernandes,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert M Kline,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,1,7,1,8,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Derose,,,,,,,,,,,,,1,0,7,0,0,0,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,0,4,5,3,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,,,,,,,,,,1,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Donna Marie Laws,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,28,25,18,15,6,6,3,1,0,0,0,21,12,10,9,9,9,8,7,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Joe Fernandes,Robert M Kline,Derrick W Coker,Omar Sabir,Donna Derose,Marnie Aument Loughrey,Warren Bloom,Lewis Harris Jr,Tia M Seibert,Tyrone T Martin,Bobbie T Curry,Donna Marie Laws,Inja Coates,Suzanne Harmon Carn,Ashley Michelle Cook,Sharif Ali,Wayne E Dorsey,David Mamikonyan,Holly A Harris Seidle,Bruce H Bailey,James Johnson,Jose A Figueroa,Keith Jackson,Robert Tuerk,Verna Ragan Tennant,Brigitte A Garvin Johnson,Kyle J Sampson,Ryan Mulvey,2
Martin Coleman,1,19,18,5,3,1,3,1,1,0,0,16,12,13,5,4,3,2,3,2,2,2,2,1,2,1,2,1,1,0,0,1,1,0,0,0,2
Henry Lewandowski,,0,14,4,1,1,0,0,0,0,0,16,12,13,5,2,2,1,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2
Fran Shields,,,0,1,1,0,1,1,0,1,0,11,12,13,2,1,0,1,1,1,0,0,1,0,3,0,2,1,1,0,0,1,1,0,0,0,2
Tracy B Roman,,,,0,3,2,1,0,0,1,0,8,1,0,5,3,4,3,4,3,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Shoshana Bricklin,,,,,0,2,0,0,0,0,0,3,0,0,1,1,0,2,1,0,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2
Daine A Grey Jr,,,,,,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2
Frank Bennett,,,,,,,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
Joe Fernandes,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Robert M Kline,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,2,9,10,3,2,2,3,1,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2
Donna Derose,,,,,,,,,,,,,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,,,,0,2,3,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
Tia M Seibert,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tyrone T Martin,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Bobbie T Curry,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Donna Marie Laws,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Inja Coates,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,2
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,2
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,2
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,30,20,19,15,5,4,3,2,2,1,0,25,13,13,10,7,5,5,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,0,0,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Frank Bennett,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Robert M Kline,Derrick W Coker,Omar Sabir,Marnie Aument Loughrey,Warren Bloom,Donna Derose,Lewis Harris Jr,Tia M Seibert,Donna Marie Laws,Inja Coates,Sharif Ali,Suzanne Harmon Carn,Ashley Michelle Cook,Holly A Harris Seidle,Bruce H Bailey,Tyrone T Martin,Verna Ragan Tennant,Bobbie T Curry,David Mamikonyan,Keith Jackson,Brigitte A Garvin Johnson,James Johnson,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Wayne E Dorsey,Jose A Figueroa,3
Martin Coleman,1,22,14,12,3,1,2,1,0,1,0,14,11,11,10,10,9,1,3,3,3,2,1,1,2,2,1,2,1,0,1,0,1,0,0,0,3
Henry Lewandowski,,0,11,12,4,1,0,1,0,0,0,14,9,11,12,8,8,3,2,1,2,0,2,1,0,2,1,0,0,0,1,0,0,1,0,0,3
Tracy B Roman,,,0,1,2,2,2,1,0,1,0,8,1,12,0,9,11,2,0,2,4,3,1,2,1,1,2,0,0,1,0,0,0,0,0,0,3
Fran Shields,,,,1,3,1,0,0,0,0,0,11,10,1,10,1,1,4,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,0,1,1,1,1,1,0,2,0,0,2,0,1,3,2,3,0,1,1,1,1,2,0,1,1,0,0,1,1,1,0,0,3
Frank Bennett,,,,,,0,0,0,1,1,0,1,2,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,3
Daine A Grey Jr,,,,,,,1,2,0,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,3
Joe Fernandes,,,,,,,,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,3
Conor Corcoran,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
Robert M Kline,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Omar Sabir,,,,,,,,,,,,3,11,2,10,3,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,0,1,8,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,,,0,1,7,7,0,0,0,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3
Donna Derose,,,,,,,,,,,,,,,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Lewis Harris Jr,,,,,,,,,,,,,,,,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tia M Seibert,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Donna Marie Laws,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Inja Coates,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3
Sharif Ali,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,2,0,1,0,0,0,0,0,1,1,0,3
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,1,0,0,0,0,3
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,3
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,3
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,33,27,25,16,9,7,5,4,2,2,0,27,14,14,13,11,11,5,5,5,5,4,4,3,3,3,2,2,2,1,1,1,1,1,1,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Daine A Grey Jr,Robert M Kline,Frank Bennett,Joe Fernandes,Conor Corcoran,Derrick W Coker,Warren Bloom,Lewis Harris Jr,Omar Sabir,Tia M Seibert,Donna Derose,Marnie Aument Loughrey,Donna Marie Laws,Suzanne Harmon Carn,Kyle J Sampson,Bobbie T Curry,David Mamikonyan,Tyrone T Martin,Wayne E Dorsey,Bruce H Bailey,Sharif Ali,Brigitte A Garvin Johnson,Ashley Michelle Cook,Holly A Harris Seidle,Keith Jackson,Ryan Mulvey,Verna Ragan Tennant,Inja Coates,James Johnson,Jose A Figueroa,Robert Tuerk,4
Martin Coleman,0,41,31,9,1,0,1,0,2,0,0,28,30,20,28,9,11,4,6,3,4,3,2,1,2,1,0,1,1,0,0,0,0,0,0,0,4
Henry Lewandowski,,0,31,9,1,0,0,0,0,1,1,27,28,18,25,11,11,3,5,0,3,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,4
Tracy B Roman,,,2,2,2,3,1,0,1,1,1,32,30,7,27,3,0,4,6,0,4,3,2,2,3,0,1,1,2,1,0,0,1,0,1,0,4
Fran Shields,,,,0,2,1,1,0,1,0,0,1,0,11,0,13,10,3,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4
Shoshana Bricklin,,,,,0,2,5,4,0,0,0,2,1,4,0,4,2,4,0,0,0,0,1,2,1,0,1,0,0,0,1,2,1,0,0,0,4
Daine A Grey Jr,,,,,,0,0,1,1,0,0,0,1,3,0,2,0,1,0,0,0,0,2,0,0,1,1,1,0,1,0,0,1,1,0,0,4
Robert M Kline,,,,,,,0,3,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,4
Frank Bennett,,,,,,,,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,2,0,0,0,0,4
Joe Fernandes,,,,,,,,,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Warren Bloom,,,,,,,,,,,,0,30,1,25,1,0,2,5,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,4
Lewis Harris Jr,,,,,,,,,,,,,1,2,25,0,0,1,4,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,4
Omar Sabir,,,,,,,,,,,,,,3,1,14,10,5,0,2,1,2,2,1,1,3,0,0,0,1,0,0,1,0,0,0,4
Tia M Seibert,,,,,,,,,,,,,,,0,1,0,0,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Donna Derose,,,,,,,,,,,,,,,,0,12,3,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4
Donna Marie Laws,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,4
