col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Anne Marie Coyle,,,,,,,,,,0,3,10,1,0,1,0,1,1,2,0,1,1,0,0,13,7,3,13,1,2,1,3,1,0,0,1
Giovanni Campbell,,,,,,,,,,,0,3,6,4,1,1,1,0,1,2,3,0,0,0,7,8,7,3,3,7,5,2,2,0,0,1
Vince Giusini,,,,,,,,,,,,0,1,0,0,1,1,1,1,0,0,1,0,0,11,7,3,10,2,1,1,3,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,0,0,1,1,0,0,0,1,1,0,0,0,2,3,3,2,2,3,3,0,1,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,1,3,3,1,1,3,1,1,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,1,0,2,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,1,2,1,2,1,1,1,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,3,0,1,2,0,0,1,1,1,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,1,1,0,3,2,0,1,1,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,2,1,0,2,1,1,1,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,1,2,1,1,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,0,1,2,2,1,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,1,30,24,13,3,3,1,2,2,0,0,1
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,7,2,4,1,0,1,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,0,0,1,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,3,3,1,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,1
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,54,38,37,34,33,24,23,17,17,16,15,14,7,5,4,3,3,3,3,3,3,1,1,0,49,39,31,21,9,9,7,5,4,1,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Timika Lane,Dawn M Tancredi,Joe Fernandes,Daniel D Mccaffery,Kenneth J Powell Jr,James C Crumlish,Sierra Thomas Street,Stephanie M Sawyer,Leon A King Ii,Giovanni Campbell,Vince Giusini,Anne Marie Coyle,Daine A Grey Jr,Tracy B Roman,Derrick W Coker,Rania Major,John J O Connor Jr,Conor Corcoran,Jon Marshall,Deborah D Cianfrani,Frank Bennett,Fran Shields,Katie Scrivner,Sean P Stevens,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Frank Bennett,Conor Corcoran,Robert M Kline,Derrick W Coker,2
Timika Lane,0,53,53,49,50,43,18,12,12,11,10,12,8,9,4,5,2,2,3,3,2,0,0,1,62,55,54,15,19,13,2,4,0,2,0,2
Dawn M Tancredi,,0,50,49,45,46,12,9,3,9,6,6,3,4,1,4,4,0,2,1,0,0,0,1,53,53,52,10,8,3,2,4,1,1,0,2
Joe Fernandes,,,1,45,44,42,11,7,5,10,5,5,2,6,1,3,1,0,0,0,0,0,0,1,54,53,49,8,5,3,1,2,2,0,0,2
Daniel D Mccaffery,,,,0,39,39,8,10,9,13,5,2,2,5,3,2,5,1,2,2,2,1,0,0,47,47,51,11,7,5,3,1,1,2,0,2
Kenneth J Powell Jr,,,,,0,41,10,7,6,7,1,2,5,3,3,3,3,3,4,2,2,1,0,1,49,43,44,6,6,9,3,4,1,1,0,2
James C Crumlish,,,,,,0,2,3,4,3,3,1,4,0,3,1,1,1,1,0,1,0,0,1,46,44,46,4,3,4,4,2,1,0,0,2
Sierra Thomas Street,,,,,,,3,8,5,10,10,11,4,9,1,2,3,2,2,2,1,0,0,0,17,14,10,12,12,7,1,3,1,2,0,2
Stephanie M Sawyer,,,,,,,,1,11,8,3,6,5,3,1,4,3,4,1,3,1,0,0,0,8,9,10,6,10,9,4,3,4,1,0,2
Leon A King Ii,,,,,,,,,0,10,5,5,4,4,9,2,1,5,2,2,2,0,0,0,6,6,12,7,7,8,3,1,3,1,0,2
Giovanni Campbell,,,,,,,,,,0,6,4,2,5,4,1,2,2,2,0,1,1,0,0,7,9,11,8,9,5,4,1,2,1,0,2
Vince Giusini,,,,,,,,,,,2,8,1,6,2,1,1,1,0,0,0,0,1,0,11,8,4,9,7,2,2,1,0,1,0,2
Anne Marie Coyle,,,,,,,,,,,,0,1,8,0,3,1,0,1,1,1,0,0,0,8,7,4,11,8,3,3,2,0,2,0,2
Daine A Grey Jr,,,,,,,,,,,,,0,1,2,2,0,2,0,1,1,0,0,0,5,1,3,3,4,14,2,1,2,0,0,2
Tracy B Roman,,,,,,,,,,,,,,0,3,2,1,0,2,0,0,0,0,0,7,4,2,9,8,3,1,0,1,3,0,2
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,1,3,1,0,1,0,0,2,1,4,4,2,4,3,0,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,3,3,2,2,4,3,2,2,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,3,3,3,4,2,0,0,0,0,1,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,1,1,4,1,3,2,1,0,2,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,3,3,2,1,3,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,0,2,3,0,2,1,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,58,52,10,7,7,2,2,0,1,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,9,7,1,0,2,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,8,4,3,0,2,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,4,1,1,2,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,1,1,2,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,84,67,65,62,62,53,36,27,26,24,19,17,15,15,12,10,8,6,6,5,4,1,1,1,76,69,67,26,25,23,8,6,4,3,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Timika Lane,Joe Fernandes,Kenneth J Powell Jr,Daniel D Mccaffery,Dawn M Tancredi,James C Crumlish,Sierra Thomas Street,Anne Marie Coyle,Tracy B Roman,Vince Giusini,Giovanni Campbell,Stephanie M Sawyer,Leon A King Ii,Daine A Grey Jr,Derrick W Coker,Deborah D Cianfrani,Rania Major,John J O Connor Jr,Sean P Stevens,Conor Corcoran,Frank Bennett,Jon Marshall,Fran Shields,Katie Scrivner,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Robert M Kline,Shoshana Bricklin,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Derrick W Coker,3
Timika Lane,2,47,38,36,36,30,26,24,23,18,12,6,7,5,5,1,2,0,5,1,1,0,0,0,56,50,36,17,5,6,2,3,3,2,0,3
Joe Fernandes,,1,32,31,30,28,15,16,14,13,3,3,1,2,0,1,0,1,2,0,1,0,0,0,47,44,31,12,4,2,3,1,0,1,0,3
Kenneth J Powell Jr,,,0,33,29,29,5,2,3,0,7,5,3,2,1,0,1,1,4,0,1,0,0,0,37,32,33,2,0,3,2,0,0,2,0,3
Daniel D Mccaffery,,,,0,32,32,4,2,3,1,5,4,4,2,2,3,0,1,0,2,0,0,0,0,39,35,34,0,4,2,4,1,3,0,0,3
Dawn M Tancredi,,,,,0,28,6,4,3,3,4,3,4,0,1,2,0,0,0,0,0,0,0,0,34,33,34,3,4,4,1,1,2,0,0,3
James C Crumlish,,,,,,0,1,3,3,0,2,2,2,2,1,2,0,1,0,1,0,1,0,0,32,30,29,0,3,1,3,2,1,0,0,3
Sierra Thomas Street,,,,,,,1,18,20,16,8,4,3,6,3,1,3,1,1,1,0,1,0,0,21,12,3,16,6,4,2,4,5,1,0,3
Anne Marie Coyle,,,,,,,,1,21,16,1,4,2,2,2,3,1,2,1,1,1,1,0,0,19,18,3,17,6,3,3,3,2,0,0,3
Tracy B Roman,,,,,,,,,1,17,3,3,3,2,2,3,2,1,2,0,1,1,0,0,21,13,2,19,6,3,2,2,3,0,0,3
Vince Giusini,,,,,,,,,,0,2,1,3,0,1,0,0,0,1,1,0,0,0,0,15,10,1,15,4,4,0,1,0,0,0,3
Giovanni Campbell,,,,,,,,,,,0,3,7,3,4,2,4,3,2,3,1,0,0,0,8,3,5,4,5,2,0,2,1,2,0,3
Stephanie M Sawyer,,,,,,,,,,,,0,2,2,2,3,1,2,0,2,0,0,0,0,5,2,4,2,3,2,2,2,2,1,0,3
Leon A King Ii,,,,,,,,,,,,,0,0,0,1,2,1,0,1,1,0,0,0,7,3,2,3,3,0,0,0,0,1,0,3
Daine A Grey Jr,,,,,,,,,,,,,,0,2,2,2,1,2,1,0,1,0,0,1,1,1,0,2,0,1,3,3,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,0,2,3,1,2,1,0,0,0,0,1,0,4,1,2,2,1,4,1,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,2,2,0,1,1,0,0,0,3,0,3,1,5,1,2,2,2,0,0,3
Rania Major,,,,,,,,,,,,,,,,,0,2,1,1,1,0,0,0,2,0,2,2,2,1,0,2,1,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,4,0,1,1,4,0,2,1,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,46,37,15,7,1,5,1,1,1,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,12,1,2,2,0,1,1,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,3,1,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,0,0,1,1,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,1,0,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,80,54,45,43,40,36,35,32,31,22,20,12,11,9,8,7,6,5,5,4,2,1,0,0,67,57,43,22,13,11,7,6,6,3,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Timika Lane,Daniel D Mccaffery,Kenneth J Powell Jr,Dawn M Tancredi,Joe Fernandes,James C Crumlish,Stephanie M Sawyer,Sierra Thomas Street,Giovanni Campbell,Anne Marie Coyle,Leon A King Ii,Tracy B Roman,Vince Giusini,Rania Major,Daine A Grey Jr,Derrick W Coker,Jon Marshall,Deborah D Cianfrani,Sean P Stevens,Conor Corcoran,Frank Bennett,John J O Connor Jr,Fran Shields,Katie Scrivner,Martin Coleman,Fran Shields,Henry Lewandowski,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Robert M Kline,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,4
Timika Lane,0,38,36,37,33,22,17,13,11,8,8,7,7,4,3,4,4,2,1,1,0,1,0,0,44,38,38,14,7,4,4,1,3,0,0,4
Daniel D Mccaffery,,0,34,35,29,23,11,2,7,0,8,0,0,2,2,2,3,1,2,1,1,1,0,0,36,38,29,5,3,3,2,3,1,0,0,4
Kenneth J Powell Jr,,,0,33,26,25,11,3,4,2,3,0,1,3,2,1,3,0,1,1,0,1,0,0,35,34,30,5,4,1,0,3,1,0,0,4
Dawn M Tancredi,,,,0,28,23,9,4,7,3,4,1,1,2,0,1,1,0,0,0,0,0,0,0,38,35,32,5,3,0,0,1,1,0,0,4
Joe Fernandes,,,,,0,19,7,6,6,6,4,5,4,2,0,1,2,0,0,0,0,0,0,0,34,31,28,7,2,1,1,2,1,0,0,4
James C Crumlish,,,,,,0,4,1,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,24,25,22,3,2,0,0,2,0,0,0,4
Stephanie M Sawyer,,,,,,,0,6,1,3,2,3,1,3,4,3,1,3,0,0,1,1,0,0,10,8,8,7,5,4,2,1,1,0,0,4
Sierra Thomas Street,,,,,,,,0,1,8,0,7,6,2,0,2,0,2,0,0,0,0,0,0,10,3,7,9,4,3,3,0,2,0,0,4
Giovanni Campbell,,,,,,,,,0,1,6,0,1,1,2,1,0,0,0,0,0,0,0,0,8,7,6,3,0,0,0,0,1,0,0,4
Anne Marie Coyle,,,,,,,,,,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,7,1,6,8,1,1,1,1,2,0,0,4
Leon A King Ii,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,1,0,0,6,6,4,1,0,2,1,1,1,0,0,4
Tracy B Roman,,,,,,,,,,,,1,4,1,0,0,0,1,0,0,0,0,0,0,5,1,4,5,2,1,2,0,1,0,0,4
Vince Giusini,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,4,1,4,6,2,1,1,0,1,0,0,4
Rania Major,,,,,,,,,,,,,,0,1,0,1,2,0,0,1,0,0,0,3,3,3,3,1,0,1,1,1,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,2,1,1,3,2,2,1,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,2,2,2,2,1,1,1,1,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,2,2,1,1,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,38,37,8,1,3,1,1,2,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,3,2,0,0,1,0,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,0,1,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,2,1,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
