col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Timika Lane,Giovanni Campbell,Anne Marie Coyle,Sierra Thomas Street,Joe Fernandes,Tracy B Roman,Leon A King Ii,Vince Giusini,Daniel D Mccaffery,Dawn M Tancredi,Derrick W Coker,Stephanie M Sawyer,Kenneth J Powell Jr,John J O Connor Jr,Rania Major,Frank Bennett,James C Crumlish,Deborah D Cianfrani,Jon Marshall,Sean P Stevens,Conor Corcoran,Daine A Grey Jr,Fran Shields,Katie Scrivner,1
R Seth Williams,1,22,16,19,16,16,14,10,9,8,7,6,6,4,3,4,1,3,1,2,2,0,1,0,0,1
Timika Lane,,1,11,15,13,13,10,7,7,5,7,6,5,3,1,3,1,2,0,0,0,0,0,0,0,1
Giovanni Campbell,,,2,7,8,7,4,9,4,7,4,6,4,4,2,2,1,1,2,2,1,1,1,0,0,1
Anne Marie Coyle,,,,0,11,12,9,3,7,5,4,4,2,3,3,2,1,2,0,0,1,0,0,0,0,1
Sierra Thomas Street,,,,,0,10,10,2,7,3,3,3,1,2,0,1,0,1,0,1,0,0,0,0,0,1
Joe Fernandes,,,,,,0,7,3,6,6,4,2,2,0,1,1,0,3,0,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,0,0,8,2,3,1,1,2,2,3,0,0,1,0,1,0,0,0,0,1
Leon A King Ii,,,,,,,,0,1,2,4,4,5,2,0,1,3,0,1,1,1,1,1,0,0,1
Vince Giusini,,,,,,,,,1,3,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,,0,2,0,0,2,2,1,0,2,0,1,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,0,0,2,0,2,3,1,0,1,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,0,2,3,1,0,1,0,0,0,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,0,2,0,1,1,1,0,1,1,0,1,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,37,26,23,21,20,18,16,12,12,9,8,8,8,6,4,4,3,3,2,2,2,1,1,0,0,1
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,2
,R Seth Williams,Timika Lane,Tracy B Roman,Anne Marie Coyle,Joe Fernandes,Sierra Thomas Street,Giovanni Campbell,Vince Giusini,Kenneth J Powell Jr,Daniel D Mccaffery,Stephanie M Sawyer,Dawn M Tancredi,Derrick W Coker,Rania Major,Conor Corcoran,Frank Bennett,James C Crumlish,Deborah D Cianfrani,John J O Connor Jr,Jon Marshall,Katie Scrivner,Leon A King Ii,Sean P Stevens,Daine A Grey Jr,Fran Shields,2
R Seth Williams,2,19,16,12,12,11,4,7,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1,0,0,2
Timika Lane,,1,10,9,11,8,1,6,3,3,3,2,1,0,0,0,0,1,1,0,1,0,1,0,0,2
Tracy B Roman,,,0,7,8,8,1,6,2,4,2,2,1,2,2,1,0,0,1,1,1,1,0,0,0,2
Anne Marie Coyle,,,,0,9,4,5,5,3,2,2,2,2,1,0,0,2,1,0,0,0,0,0,0,0,2
Joe Fernandes,,,,,0,8,3,6,3,1,3,2,2,0,1,0,2,1,0,1,1,0,1,0,0,2
Sierra Thomas Street,,,,,,0,0,5,2,1,2,0,0,0,1,1,0,1,0,0,1,1,1,0,0,2
Giovanni Campbell,,,,,,,1,1,3,1,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,0,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,0,2
Daniel D Mccaffery,,,,,,,,,,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,2
Dawn M Tancredi,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,32,21,16,14,14,11,7,7,6,4,4,3,3,3,2,2,2,1,1,1,1,1,1,0,0,2
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,R Seth Williams,Anne Marie Coyle,Sierra Thomas Street,Giovanni Campbell,Timika Lane,Joe Fernandes,Tracy B Roman,Leon A King Ii,Dawn M Tancredi,Vince Giusini,James C Crumlish,Daniel D Mccaffery,Frank Bennett,Kenneth J Powell Jr,Daine A Grey Jr,Derrick W Coker,John J O Connor Jr,Jon Marshall,Stephanie M Sawyer,Deborah D Cianfrani,Rania Major,Sean P Stevens,Conor Corcoran,Fran Shields,Katie Scrivner,3
R Seth Williams,1,18,15,15,16,13,14,9,6,6,5,4,4,5,4,3,4,4,4,3,3,1,0,0,0,3
Anne Marie Coyle,,0,7,2,12,10,10,3,3,6,3,2,1,0,3,0,0,1,2,1,1,0,0,0,0,3
Sierra Thomas Street,,,0,6,7,6,7,4,2,5,3,0,1,1,1,2,1,0,1,2,0,0,0,0,0,3
Giovanni Campbell,,,,0,5,3,2,5,4,1,2,4,2,3,0,3,3,1,0,1,3,0,0,0,0,3
Timika Lane,,,,,0,9,7,5,5,5,4,2,0,0,2,0,1,0,2,1,0,0,0,0,0,3
Joe Fernandes,,,,,,0,8,4,2,6,2,2,0,1,1,1,0,0,1,1,1,0,0,0,0,3
Tracy B Roman,,,,,,,0,1,1,5,1,2,1,1,1,0,1,1,2,1,1,0,0,0,0,3
Leon A King Ii,,,,,,,,0,2,0,2,2,2,3,1,2,2,3,1,1,1,1,0,0,0,3
Dawn M Tancredi,,,,,,,,,0,0,3,2,1,1,2,0,1,0,2,2,1,0,0,0,0,3
Vince Giusini,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,0,2,1,0,0,2,1,0,0,2,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,0,2,1,1,2,2,0,0,2,1,0,0,0,3
