col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,R Seth Williams,Omar Sabir,Donna Marie Laws,Inja Coates,Donna Derose,Lewis Harris Jr,Tia M Seibert,Warren Bloom,Marnie Aument Loughrey,Suzanne Harmon Carn,Sharif Ali,Ashley Michelle Cook,Brigitte A Garvin Johnson,Bobbie T Curry,Tyrone T Martin,Robert Tuerk,Jose A Figueroa,Keith Jackson,Bruce H Bailey,Wayne E Dorsey,Holly A Harris Seidle,Verna Ragan Tennant,James Johnson,Kyle J Sampson,David Mamikonyan,Ryan Mulvey,All
R Seth Williams,296,589,504,304,270,264,254,246,203,204,173,165,127,121,97,83,87,85,70,68,57,55,56,47,41,37,All
Omar Sabir,,22,168,40,168,51,53,46,160,40,77,27,26,28,32,10,19,24,10,12,9,12,11,9,12,3,All
Donna Marie Laws,,,12,71,65,33,31,37,36,51,71,58,40,26,40,43,31,20,21,24,11,10,17,16,9,7,All
Inja Coates,,,,44,53,13,16,15,13,14,15,11,11,4,35,49,9,5,18,5,7,6,2,4,5,4,All
Donna Derose,,,,,3,2,5,0,162,13,8,8,9,2,2,12,8,7,3,6,11,3,9,3,1,2,All
Lewis Harris Jr,,,,,,5,103,112,2,48,13,13,10,33,9,2,1,5,12,5,2,4,3,4,11,6,All
Tia M Seibert,,,,,,,1,117,5,41,10,19,15,28,6,1,6,4,1,6,6,10,2,2,4,7,All
Warren Bloom,,,,,,,,3,5,38,4,11,3,24,9,3,3,4,6,6,4,1,3,6,8,7,All
Marnie Aument Loughrey,,,,,,,,,1,6,2,5,4,5,4,4,8,1,4,1,3,3,3,1,0,2,All
Suzanne Harmon Carn,,,,,,,,,,3,8,26,15,19,5,4,7,4,9,6,4,5,2,3,13,6,All
Sharif Ali,,,,,,,,,,,3,22,13,6,10,3,13,16,2,6,4,3,13,4,1,0,All
Ashley Michelle Cook,,,,,,,,,,,,1,28,9,11,2,16,11,13,9,8,9,3,6,2,3,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,0,8,6,3,10,11,10,2,13,6,9,4,1,3,All
Bobbie T Curry,,,,,,,,,,,,,,3,5,2,1,5,4,5,4,5,4,6,7,1,All
Tyrone T Martin,,,,,,,,,,,,,,,2,0,4,12,5,5,2,2,3,3,1,3,All
Robert Tuerk,,,,,,,,,,,,,,,,1,4,2,2,3,2,6,1,4,2,3,All
Jose A Figueroa,,,,,,,,,,,,,,,,,2,6,4,5,8,4,5,4,3,2,All
Keith Jackson,,,,,,,,,,,,,,,,,,1,9,5,6,5,14,1,0,2,All
Bruce H Bailey,,,,,,,,,,,,,,,,,,,2,5,2,3,1,4,1,8,All
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,3,2,6,3,6,0,3,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,All
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,All
James Johnson,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,All
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,0,1,All
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"2,021",685,566,381,312,287,269,267,244,225,192,174,138,132,119,111,96,94,87,77,65,65,62,52,48,42,All
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Inja Coates,Omar Sabir,Donna Marie Laws,Donna Derose,Robert Tuerk,Tia M Seibert,Ashley Michelle Cook,Brigitte A Garvin Johnson,Marnie Aument Loughrey,Suzanne Harmon Carn,Bobbie T Curry,Jose A Figueroa,Lewis Harris Jr,Warren Bloom,Holly A Harris Seidle,Keith Jackson,Sharif Ali,Verna Ragan Tennant,David Mamikonyan,James Johnson,Ryan Mulvey,Tyrone T Martin,Wayne E Dorsey,Bruce H Bailey,Kyle J Sampson,1
R Seth Williams,28,47,20,16,12,8,8,7,7,5,7,5,4,4,4,3,2,2,3,2,1,1,2,2,0,0,1
Inja Coates,,7,2,4,5,9,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Omar Sabir,,,1,7,10,0,1,2,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Marie Laws,,,,1,4,0,2,3,2,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1
Donna Derose,,,,,0,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert Tuerk,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,0,0,1,0,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Brigitte A Garvin Johnson,,,,,,,,,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,,,,,,,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1
Bobbie T Curry,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
Jose A Figueroa,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,2,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,1
Holly A Harris Seidle,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Keith Jackson,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,1
Sharif Ali,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1
David Mamikonyan,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
James Johnson,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,120,59,23,18,15,12,8,7,7,7,7,5,5,4,4,3,3,3,3,2,2,2,2,2,1,0,1
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,R Seth Williams,Inja Coates,Donna Marie Laws,Omar Sabir,Donna Derose,Lewis Harris Jr,Suzanne Harmon Carn,Brigitte A Garvin Johnson,Ashley Michelle Cook,Tia M Seibert,Wayne E Dorsey,Marnie Aument Loughrey,Warren Bloom,Holly A Harris Seidle,Jose A Figueroa,Sharif Ali,Bobbie T Curry,Tyrone T Martin,Keith Jackson,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Verna Ragan Tennant,David Mamikonyan,James Johnson,Bruce H Bailey,2
R Seth Williams,39,23,18,17,15,11,10,10,8,8,7,6,6,6,5,5,3,2,2,2,2,1,2,1,1,0,2
Inja Coates,,6,1,1,3,0,0,0,0,2,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,2
Donna Marie Laws,,,0,6,1,2,1,1,2,0,0,1,4,4,3,1,1,2,1,1,0,1,1,0,1,0,2
Omar Sabir,,,,0,3,1,1,3,1,1,0,5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2
Donna Derose,,,,,0,1,4,3,0,0,2,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2
Lewis Harris Jr,,,,,,0,2,0,1,3,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2
Suzanne Harmon Carn,,,,,,,1,2,1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
