col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Timika Lane,Sierra Thomas Street,Tracy B Roman,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,Leon A King Ii,Vince Giusini,Deborah D Cianfrani,Kenneth J Powell Jr,Giovanni Campbell,Stephanie M Sawyer,John J O Connor Jr,Derrick W Coker,Daine A Grey Jr,Dawn M Tancredi,Frank Bennett,James C Crumlish,Conor Corcoran,Rania Major,Fran Shields,Jon Marshall,Katie Scrivner,Sean P Stevens,Suzanne Harmon Carn,Warren Bloom,Lewis Harris Jr,Omar Sabir,Donna Marie Laws,Ashley Michelle Cook,Tia M Seibert,Bobbie T Curry,David Mamikonyan,Inja Coates,Keith Jackson,Tyrone T Martin,Brigitte A Garvin Johnson,Donna Derose,Marnie Aument Loughrey,Ryan Mulvey,Sharif Ali,Wayne E Dorsey,Bruce H Bailey,Holly A Harris Seidle,James Johnson,Jose A Figueroa,Kyle J Sampson,Robert Tuerk,Verna Ragan Tennant,1
Timika Lane,1,8,9,7,3,5,5,7,5,3,2,3,3,2,2,2,0,1,1,1,0,0,0,0,5,6,6,5,5,2,4,4,0,2,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Sierra Thomas Street,,0,6,5,1,4,2,3,4,3,1,0,0,1,1,0,1,1,0,0,0,0,0,0,5,4,4,2,1,3,5,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Tracy B Roman,,,0,5,2,2,1,4,3,2,0,2,1,2,1,1,0,2,0,1,0,0,0,0,5,5,4,5,4,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anne Marie Coyle,,,,0,2,3,0,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,4,2,1,1,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,0,1,2,1,1,4,4,2,2,1,0,2,2,0,0,0,0,0,0,0,1,3,0,1,2,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Leon A King Ii,,,,,,,0,3,1,2,3,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,2,2,0,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,0,1,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,3,4,1,2,1,2,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
