col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,All
,Joseph C Waters Jr,Jack Mcvay Jr,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Robert M Kline,Frank Bennett,Conor Corcoran,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Derrick W Coker,All
Joseph C Waters Jr,21,0,196,97,84,80,39,41,36,23,21,20,0,All
Jack Mcvay Jr,,2,31,16,13,8,11,9,6,4,3,5,0,All
Henry Lewandowski,,,24,95,79,60,27,27,24,20,10,15,0,All
Fran Shields,,,,3,48,14,12,12,11,16,11,2,0,All
Martin Coleman,,,,,2,32,9,4,3,3,3,4,0,All
Tracy B Roman,,,,,,3,7,12,8,7,11,3,0,All
Robert M Kline,,,,,,,3,11,10,4,5,7,0,All
Frank Bennett,,,,,,,,0,13,5,4,8,0,All
Conor Corcoran,,,,,,,,,1,1,7,5,0,All
Shoshana Bricklin,,,,,,,,,,1,3,2,0,All
Daine A Grey Jr,,,,,,,,,,,1,2,0,All
Joe Fernandes,,,,,,,,,,,,0,0,All
Derrick W Coker,,,,,,,,,,,,,0,All
Total,289,51,264,125,105,100,57,56,46,32,31,28,0,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Superior Court - Democrat,,1
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Frank Bennett,Joe Fernandes,Shoshana Bricklin,Conor Corcoran,Daine A Grey Jr,Robert M Kline,Derrick W Coker,Joseph C Waters Jr,Jack Mcvay Jr,1
Henry Lewandowski,2,2,1,2,2,2,2,1,0,1,0,5,4,1
Fran Shields,,0,0,0,0,0,1,0,0,1,0,2,1,1
Martin Coleman,,,1,1,0,0,0,0,1,0,0,2,0,1
Tracy B Roman,,,,0,0,1,1,0,1,0,0,3,0,1
Frank Bennett,,,,,0,1,0,1,0,0,0,0,2,1
Joe Fernandes,,,,,,0,0,0,0,0,0,1,1,1
Shoshana Bricklin,,,,,,,0,0,0,0,0,1,1,1
Conor Corcoran,,,,,,,,0,0,0,0,0,1,1
Daine A Grey Jr,,,,,,,,,0,0,0,1,0,1
Robert M Kline,,,,,,,,,,0,0,1,0,1
Derrick W Coker,,,,,,,,,,,0,0,0,1
Joseph C Waters Jr,,,,,,,,,,,,1,0,1
Jack Mcvay Jr,,,,,,,,,,,,,0,1
Total,11,3,3,3,2,2,2,1,1,1,0,8,4,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Superior Court - Democrat,,2
