col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Controller - Democrat,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Alan Butkovitz,Brett Mandel,Mark Zecca,Donna Derose,Omar Sabir,Marnie Aument Loughrey,Donna Marie Laws,Inja Coates,Warren Bloom,Suzanne Harmon Carn,Verna Ragan Tennant,Ashley Michelle Cook,Tia M Seibert,Lewis Harris Jr,Ryan Mulvey,Wayne E Dorsey,Jose A Figueroa,Robert Tuerk,Brigitte A Garvin Johnson,Sharif Ali,Bobbie T Curry,Holly A Harris Seidle,Bruce H Bailey,David Mamikonyan,Tyrone T Martin,Keith Jackson,James Johnson,Kyle J Sampson,All
Alan Butkovitz,171,0,0,292,273,142,103,77,93,66,67,57,65,60,44,45,37,24,36,36,27,22,33,30,34,21,19,18,All
Brett Mandel,,232,0,107,93,73,74,78,56,62,66,61,44,41,32,36,26,42,24,25,28,34,20,20,18,23,22,9,All
Mark Zecca,,,52,27,27,14,16,25,16,27,12,12,13,15,14,11,15,8,9,5,10,7,4,12,5,5,8,6,All
Donna Derose,,,,5,233,151,62,44,13,13,23,14,9,6,14,13,15,8,11,12,4,21,4,4,5,4,13,6,All
Omar Sabir,,,,,3,103,40,19,26,23,15,11,23,16,6,8,9,8,6,16,13,8,4,9,15,3,5,5,All
Marnie Aument Loughrey,,,,,,1,16,14,1,10,14,6,5,2,12,9,7,6,5,1,7,5,3,4,4,1,3,0,All
Donna Marie Laws,,,,,,,0,38,14,20,19,33,13,5,7,10,7,15,16,10,4,12,9,3,12,11,3,3,All
Inja Coates,,,,,,,,16,8,8,11,10,6,8,4,5,8,26,5,5,3,6,6,3,12,2,0,5,All
Warren Bloom,,,,,,,,,1,21,13,7,47,53,11,5,4,10,2,1,13,1,10,14,2,4,3,0,All
Suzanne Harmon Carn,,,,,,,,,,0,13,35,25,17,5,5,4,2,8,5,16,6,3,17,6,5,2,2,All
Verna Ragan Tennant,,,,,,,,,,,6,18,2,4,14,8,7,5,7,5,2,15,7,4,3,5,6,7,All
Ashley Michelle Cook,,,,,,,,,,,,1,15,7,10,13,4,2,16,5,6,7,9,1,5,5,4,3,All
Tia M Seibert,,,,,,,,,,,,,1,46,5,3,3,1,8,3,11,4,4,6,2,3,0,1,All
Lewis Harris Jr,,,,,,,,,,,,,,1,3,3,4,4,3,3,13,5,5,11,5,3,0,1,All
Ryan Mulvey,,,,,,,,,,,,,,,1,11,11,5,8,2,4,3,8,5,2,1,4,5,All
Wayne E Dorsey,,,,,,,,,,,,,,,,0,2,3,3,5,1,1,6,1,1,7,6,7,All
Jose A Figueroa,,,,,,,,,,,,,,,,,1,5,5,10,1,7,2,2,4,6,3,4,All
Robert Tuerk,,,,,,,,,,,,,,,,,,1,2,4,1,3,3,2,0,0,3,3,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,0,6,1,4,5,3,4,4,2,2,All
Sharif Ali,,,,,,,,,,,,,,,,,,,,2,2,5,1,2,5,7,14,1,All
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,0,0,3,10,2,4,5,1,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,1,2,1,All
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,1,2,3,5,2,2,All
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,All
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,All
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,All
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,885,701,189,445,409,237,203,202,172,158,152,133,131,124,93,93,80,79,72,70,69,67,63,63,61,51,50,35,All
,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,1
,Donna Derose,Omar Sabir,Marnie Aument Loughrey,Verna Ragan Tennant,Inja Coates,Brigitte A Garvin Johnson,Holly A Harris Seidle,James Johnson,Warren Bloom,Bruce H Bailey,Donna Marie Laws,Jose A Figueroa,Kyle J Sampson,Lewis Harris Jr,Robert Tuerk,Ryan Mulvey,Sharif Ali,Suzanne Harmon Carn,Ashley Michelle Cook,Bobbie T Curry,David Mamikonyan,Keith Jackson,Tia M Seibert,Tyrone T Martin,Wayne E Dorsey,Brett Mandel,Alan Butkovitz,Mark Zecca,1
Donna Derose,0,7,4,3,0,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,1,1
Omar Sabir,,1,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1
Marnie Aument Loughrey,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
Verna Ragan Tennant,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
Inja Coates,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1
Brigitte A Garvin Johnson,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Holly A Harris Seidle,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
James Johnson,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
Warren Bloom,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Bruce H Bailey,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Donna Marie Laws,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Jose A Figueroa,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Kyle J Sampson,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Robert Tuerk,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Ryan Mulvey,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Sharif Ali,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Brett Mandel,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1
Alan Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Mark Zecca,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
Total,12,10,5,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10,9,7,1
,Controller - Democrat,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Brett Mandel,Alan Butkovitz,Mark Zecca,Donna Derose,Inja Coates,Omar Sabir,Ashley Michelle Cook,David Mamikonyan,Lewis Harris Jr,Suzanne Harmon Carn,Warren Bloom,Ryan Mulvey,Tia M Seibert,Brigitte A Garvin Johnson,Bruce H Bailey,Donna Marie Laws,Jose A Figueroa,Kyle J Sampson,Robert Tuerk,Sharif Ali,Tyrone T Martin,Verna Ragan Tennant,Wayne E Dorsey,Bobbie T Curry,Holly A Harris Seidle,James Johnson,Keith Jackson,Marnie Aument Loughrey,2
Brett Mandel,1,0,0,2,3,2,1,3,2,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2
Alan Butkovitz,,0,0,2,1,1,1,0,1,3,3,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2
Mark Zecca,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Donna Derose,,,,0,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Inja Coates,,,,,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Ashley Michelle Cook,,,,,,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
David Mamikonyan,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Suzanne Harmon Carn,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Ryan Mulvey,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tia M Seibert,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Brigitte A Garvin Johnson,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bruce H Bailey,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Donna Marie Laws,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jose A Figueroa,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,2
Kyle J Sampson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Robert Tuerk,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Sharif Ali,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,9,8,2,6,5,5,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2
,Controller - Democrat,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Alan Butkovitz,Brett Mandel,Mark Zecca,Omar Sabir,Donna Derose,Warren Bloom,Lewis Harris Jr,Tia M Seibert,Marnie Aument Loughrey,Bobbie T Curry,Inja Coates,Suzanne Harmon Carn,Donna Marie Laws,Jose A Figueroa,Robert Tuerk,Ryan Mulvey,Tyrone T Martin,Bruce H Bailey,David Mamikonyan,Keith Jackson,Sharif Ali,Holly A Harris Seidle,James Johnson,Kyle J Sampson,Verna Ragan Tennant,Ashley Michelle Cook,Brigitte A Garvin Johnson,Wayne E Dorsey,3
Alan Butkovitz,1,0,0,16,9,7,4,4,4,4,1,1,1,2,0,1,1,1,2,1,2,0,0,1,1,0,0,0,3
Brett Mandel,,0,0,4,4,3,2,3,1,0,2,2,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,3
Mark Zecca,,,0,0,0,1,1,1,0,0,1,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,3
Omar Sabir,,,,1,9,4,2,2,4,2,0,0,0,2,1,2,1,0,1,0,1,0,0,0,1,0,0,0,3
Donna Derose,,,,,0,2,0,0,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Warren Bloom,,,,,,0,5,4,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,3
Lewis Harris Jr,,,,,,,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tia M Seibert,,,,,,,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Marnie Aument Loughrey,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Bobbie T Curry,,,,,,,,,,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3
Inja Coates,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Suzanne Harmon Carn,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
Donna Marie Laws,,,,,,,,,,,,,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,3
Jose A Figueroa,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
Robert Tuerk,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
Ryan Mulvey,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
