col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Robert M Kline,Frank Bennett,Conor Corcoran,Derrick W Coker,Omar Sabir,Marnie Aument Loughrey,Suzanne Harmon Carn,Donna Derose,Lewis Harris Jr,Warren Bloom,Tia M Seibert,Inja Coates,Donna Marie Laws,Sharif Ali,Bobbie T Curry,Tyrone T Martin,Ashley Michelle Cook,Wayne E Dorsey,David Mamikonyan,Holly A Harris Seidle,Brigitte A Garvin Johnson,Bruce H Bailey,Robert Tuerk,James Johnson,Jose A Figueroa,Verna Ragan Tennant,Keith Jackson,Ryan Mulvey,Kyle J Sampson,All
Martin Coleman,16,529,355,178,25,16,21,26,23,9,1,488,303,195,147,138,121,95,35,32,31,46,19,31,20,31,18,19,8,6,11,6,6,6,8,5,All
Henry Lewandowski,,1,367,148,38,9,21,11,9,3,0,465,305,185,160,110,105,79,40,45,30,34,11,21,16,23,11,4,7,5,5,6,5,1,6,4,All
Fran Shields,,,1,27,46,19,15,12,11,6,0,361,294,139,171,13,16,13,36,48,20,16,10,18,21,7,13,9,2,10,3,5,7,1,6,7,All
Tracy B Roman,,,,4,45,40,24,16,23,4,0,115,20,67,16,117,121,96,30,33,25,35,26,18,11,22,18,14,9,4,5,3,6,6,7,2,All
Shoshana Bricklin,,,,,2,27,11,7,10,2,0,44,5,14,31,8,13,12,63,40,6,5,19,8,9,2,8,6,6,6,1,5,4,2,2,0,All
Daine A Grey Jr,,,,,,2,17,14,12,3,0,24,1,11,11,7,8,7,24,15,19,10,20,8,10,2,7,7,2,4,6,8,2,6,2,2,All
Joe Fernandes,,,,,,,2,10,15,3,0,31,10,10,9,9,8,4,11,15,23,5,7,12,6,5,2,8,2,3,4,9,1,5,4,4,All
Robert M Kline,,,,,,,,3,11,2,1,23,3,8,5,6,11,11,11,16,10,6,7,6,5,3,3,7,10,2,2,4,3,4,2,3,All
Frank Bennett,,,,,,,,,0,3,0,17,5,6,8,13,11,6,11,13,13,7,8,10,8,2,3,6,5,1,4,2,1,5,4,3,All
Conor Corcoran,,,,,,,,,,0,0,3,1,3,1,4,2,3,4,2,3,2,2,3,2,1,1,4,1,2,3,2,1,3,0,2,All
Derrick W Coker,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All
Omar Sabir,,,,,,,,,,,,19,299,175,146,37,33,13,27,44,44,27,20,20,14,21,13,8,6,3,5,4,5,3,4,3,All
Marnie Aument Loughrey,,,,,,,,,,,,,1,119,129,1,6,2,4,12,5,2,1,5,6,3,7,1,0,0,0,3,0,0,1,0,All
Suzanne Harmon Carn,,,,,,,,,,,,,,16,4,25,20,14,5,7,7,7,7,10,7,3,3,1,3,1,1,1,3,1,1,1,All
Donna Derose,,,,,,,,,,,,,,,2,1,3,2,18,29,5,2,2,4,3,2,3,0,1,4,2,1,1,1,1,2,All
Lewis Harris Jr,,,,,,,,,,,,,,,,9,90,76,7,7,5,16,7,7,4,9,2,3,2,0,3,0,2,4,2,0,All
Warren Bloom,,,,,,,,,,,,,,,,,2,81,6,9,4,11,6,1,7,5,1,1,5,3,2,2,1,0,0,1,All
Tia M Seibert,,,,,,,,,,,,,,,,,,2,5,3,2,10,2,2,2,5,3,4,1,0,1,0,0,1,0,1,All
Inja Coates,,,,,,,,,,,,,,,,,,,7,19,5,3,14,9,7,0,6,3,4,12,1,3,3,2,0,3,All
Donna Marie Laws,,,,,,,,,,,,,,,,,,,,2,8,8,5,2,5,3,1,8,6,4,2,2,2,2,1,1,All
Sharif Ali,,,,,,,,,,,,,,,,,,,,,2,5,5,8,4,1,4,5,0,1,5,4,0,6,1,3,All
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,17,1,2,1,1,1,1,1,1,3,1,All
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,2,6,0,0,1,1,2,3,2,1,All
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,3,5,2,2,2,4,0,1,5,0,All
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,2,0,1,2,1,0,3,0,All
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,3,1,All
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,3,0,1,0,1,0,1,All
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,3,2,1,1,All
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,All
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,All
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,2,0,1,All
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,All
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,All
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,743,654,470,321,130,86,80,72,61,21,1,645,340,274,205,183,164,128,117,103,81,76,56,55,50,46,43,33,22,22,21,19,18,17,17,12,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Robert M Kline,Conor Corcoran,Derrick W Coker,Frank Bennett,Omar Sabir,Marnie Aument Loughrey,Donna Derose,Suzanne Harmon Carn,Donna Marie Laws,Lewis Harris Jr,Inja Coates,Warren Bloom,Tia M Seibert,Bobbie T Curry,David Mamikonyan,Robert Tuerk,Verna Ragan Tennant,Ashley Michelle Cook,Brigitte A Garvin Johnson,Bruce H Bailey,Holly A Harris Seidle,James Johnson,Jose A Figueroa,Keith Jackson,Kyle J Sampson,Ryan Mulvey,Sharif Ali,Tyrone T Martin,Wayne E Dorsey,1
Henry Lewandowski,0,23,23,5,4,0,0,0,0,0,0,20,19,14,9,4,5,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Martin Coleman,,1,17,6,0,0,1,0,0,0,0,19,16,9,7,1,5,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fran Shields,,,0,1,4,2,0,0,0,0,0,19,19,15,7,5,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tracy B Roman,,,,0,0,1,1,0,0,0,0,4,0,0,3,1,4,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shoshana Bricklin,,,,,0,0,0,0,0,0,0,1,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert M Kline,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,0,16,9,7,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Derose,,,,,,,,,,,,,,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Marie Laws,,,,,,,,,,,,,,,,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,33,29,26,10,7,2,2,1,0,0,0,25,20,16,10,7,7,6,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Robert M Kline,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,Omar Sabir,Donna Marie Laws,Marnie Aument Loughrey,Ashley Michelle Cook,Donna Derose,Inja Coates,Lewis Harris Jr,Warren Bloom,Bobbie T Curry,Suzanne Harmon Carn,Sharif Ali,Tia M Seibert,Wayne E Dorsey,Bruce H Bailey,David Mamikonyan,Holly A Harris Seidle,Jose A Figueroa,Robert Tuerk,Keith Jackson,Verna Ragan Tennant,Brigitte A Garvin Johnson,James Johnson,Kyle J Sampson,Ryan Mulvey,Tyrone T Martin,2
Martin Coleman,0,16,10,6,1,1,2,0,1,0,0,15,3,8,6,5,2,5,4,2,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Henry Lewandowski,,0,14,4,4,0,0,2,0,0,0,14,5,9,5,6,4,1,3,2,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2
Fran Shields,,,0,0,4,3,0,3,0,0,0,10,5,8,5,5,5,1,0,1,3,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,2
Tracy B Roman,,,,0,1,2,1,0,3,0,0,7,2,1,1,2,0,4,4,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,2
Shoshana Bricklin,,,,,0,2,1,1,0,0,0,3,4,0,0,2,4,0,2,0,0,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,2
Daine A Grey Jr,,,,,,0,1,1,2,0,0,3,1,0,1,2,2,1,0,0,0,1,0,1,1,1,2,0,2,1,0,0,0,0,0,0,2
Robert M Kline,,,,,,,0,1,0,0,0,0,1,0,1,1,0,1,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2
Joe Fernandes,,,,,,,,0,0,0,0,1,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,0,0,0,3,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,0,3,7,4,5,0,3,2,1,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2
Donna Marie Laws,,,,,,,,,,,,,0,2,0,3,3,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ashley Michelle Cook,,,,,,,,,,,,,,,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Donna Derose,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Inja Coates,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,0,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Tia M Seibert,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,2
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,23,22,18,10,8,7,5,4,3,0,0,22,9,9,8,8,6,6,6,4,4,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,2
,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Omar Sabir,Marnie Aument Loughrey,Donna Derose,Lewis Harris Jr,Suzanne Harmon Carn,Ashley Michelle Cook,Donna Marie Laws,Tia M Seibert,Tyrone T Martin,Warren Bloom,Bobbie T Curry,Holly A Harris Seidle,Inja Coates,James Johnson,Sharif Ali,Verna Ragan Tennant,Wayne E Dorsey,Brigitte A Garvin Johnson,Bruce H Bailey,David Mamikonyan,Jose A Figueroa,Keith Jackson,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Daine A Grey Jr,Shoshana Bricklin,Joe Fernandes,Robert M Kline,Conor Corcoran,Derrick W Coker,Frank Bennett,3
Omar Sabir,1,8,6,0,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,10,5,1,1,1,0,0,0,0,3
Marnie Aument Loughrey,,0,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,2,1,0,1,0,0,0,0,3
Donna Derose,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,2,0,1,0,0,0,0,0,3
Lewis Harris Jr,,,,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
Suzanne Harmon Carn,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,1,0,1,0,0,0,0,3
Ashley Michelle Cook,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
Donna Marie Laws,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,3
Tia M Seibert,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
Tyrone T Martin,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3
Warren Bloom,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,3
Bobbie T Curry,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
Holly A Harris Seidle,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
Inja Coates,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
James Johnson,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sharif Ali,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
Verna Ragan Tennant,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Wayne E Dorsey,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bruce H Bailey,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
David Mamikonyan,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,4,0,1,0,1,0,0,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,0,0,0,1,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,19,9,6,5,5,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,16,15,11,9,4,3,2,1,0,0,0,3
,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Omar Sabir,Suzanne Harmon Carn,Marnie Aument Loughrey,Donna Derose,Lewis Harris Jr,Sharif Ali,Donna Marie Laws,Tia M Seibert,Warren Bloom,Ashley Michelle Cook,David Mamikonyan,Holly A Harris Seidle,Ryan Mulvey,Inja Coates,James Johnson,Tyrone T Martin,Verna Ragan Tennant,Wayne E Dorsey,Bobbie T Curry,Brigitte A Garvin Johnson,Bruce H Bailey,Jose A Figueroa,Keith Jackson,Kyle J Sampson,Robert Tuerk,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Joe Fernandes,Daine A Grey Jr,Robert M Kline,Frank Bennett,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,4
Omar Sabir,0,12,16,8,5,4,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,26,26,20,6,2,0,1,1,0,0,0,4
Suzanne Harmon Carn,,1,6,1,4,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,12,10,6,1,1,1,0,1,0,0,4
Marnie Aument Loughrey,,,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,17,0,0,0,0,0,0,0,0,4
Donna Derose,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10,10,10,0,1,2,1,0,0,0,0,4
Lewis Harris Jr,,,,,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,8,1,0,1,0,0,0,0,4
Sharif Ali,,,,,,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,0,1,0,0,0,0,4
Donna Marie Laws,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,1,0,0,4
Tia M Seibert,,,,,,,,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,1,1,2,0,0,0,0,4
Warren Bloom,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,1,1,0,0,0,4
Ashley Michelle Cook,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,4
David Mamikonyan,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4
Holly A Harris Seidle,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,4
Ryan Mulvey,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,4
Inja Coates,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
James Johnson,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Tyrone T Martin,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
Verna Ragan Tennant,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4
Wayne E Dorsey,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
Bobbie T Curry,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
