col_1,col_2,col_3,division
,Controller - Republican,Judge Of The Superior Court - Republican,6
,Terrence J Tracy Jr,Vic Stabile,6
Terrence J Tracy Jr,0,1,6
Vic Stabile,,0,6
Total,1,1,6
,Controller - Republican,Judge Of The Superior Court - Republican,8
,Terrence J Tracy Jr,Vic Stabile,8
Terrence J Tracy Jr,1,0,8
Vic Stabile,,0,8
Total,1,0,8
,Controller - Republican,Judge Of The Superior Court - Republican,9
,Terrence J Tracy Jr,Vic Stabile,9
Terrence J Tracy Jr,0,1,9
Vic Stabile,,0,9
Total,1,1,9
,Controller - Republican,Judge Of The Superior Court - Republican,11
,Terrence J Tracy Jr,Vic Stabile,11
Terrence J Tracy Jr,0,1,11
Vic Stabile,,0,11
Total,1,1,11
,Controller - Republican,Judge Of The Superior Court - Republican,12
,Terrence J Tracy Jr,Vic Stabile,12
Terrence J Tracy Jr,0,1,12
Vic Stabile,,0,12
Total,1,1,12
,Judge Of The Superior Court - Republican,Controller - Republican,16
,Vic Stabile,Terrence J Tracy Jr,16
Vic Stabile,1,0,16
Terrence J Tracy Jr,,0,16
Total,1,0,16
,Controller - Republican,Judge Of The Superior Court - Republican,18
,Terrence J Tracy Jr,Vic Stabile,18
Terrence J Tracy Jr,0,1,18
Vic Stabile,,0,18
Total,1,1,18
,Controller - Republican,Judge Of The Superior Court - Republican,21
,Terrence J Tracy Jr,Vic Stabile,21
Terrence J Tracy Jr,0,1,21
Vic Stabile,,0,21
Total,1,1,21
,Controller - Republican,Judge Of The Superior Court - Republican,23
,Terrence J Tracy Jr,Vic Stabile,23
Terrence J Tracy Jr,1,9,23
Vic Stabile,,1,23
Total,10,10,23
,Controller - Republican,Judge Of The Superior Court - Republican,24
,Terrence J Tracy Jr,Vic Stabile,24
Terrence J Tracy Jr,1,2,24
Vic Stabile,,1,24
Total,3,3,24
,Controller - Republican,Judge Of The Superior Court - Republican,26
,Terrence J Tracy Jr,Vic Stabile,26
Terrence J Tracy Jr,0,1,26
Vic Stabile,,0,26
Total,1,1,26
,Controller - Republican,Judge Of The Superior Court - Republican,28
,Terrence J Tracy Jr,Vic Stabile,28
Terrence J Tracy Jr,0,2,28
Vic Stabile,,0,28
Total,2,2,28
,Controller - Republican,Judge Of The Superior Court - Republican,30
,Terrence J Tracy Jr,Vic Stabile,30
Terrence J Tracy Jr,0,1,30
Vic Stabile,,0,30
Total,1,1,30
,Judge Of The Superior Court - Republican,Controller - Republican,31
,Vic Stabile,Terrence J Tracy Jr,31
Vic Stabile,1,2,31
Terrence J Tracy Jr,,0,31
Total,3,2,31
,Controller - Republican,Judge Of The Superior Court - Republican,32
,Terrence J Tracy Jr,Vic Stabile,32
Terrence J Tracy Jr,0,1,32
Vic Stabile,,0,32
Total,1,1,32
,Controller - Republican,Judge Of The Superior Court - Republican,33
,Terrence J Tracy Jr,Vic Stabile,33
Terrence J Tracy Jr,0,2,33
Vic Stabile,,0,33
Total,2,2,33
,Controller - Republican,Judge Of The Superior Court - Republican,34
,Terrence J Tracy Jr,Vic Stabile,34
Terrence J Tracy Jr,3,8,34
Vic Stabile,,0,34
Total,11,8,34
,Controller - Republican,Judge Of The Superior Court - Republican,36
,Terrence J Tracy Jr,Vic Stabile,36
Terrence J Tracy Jr,0,2,36
Vic Stabile,,0,36
Total,2,2,36
,Controller - Republican,Judge Of The Superior Court - Republican,37
,Terrence J Tracy Jr,Vic Stabile,37
Terrence J Tracy Jr,0,1,37
Vic Stabile,,0,37
Total,1,1,37
,Controller - Republican,Judge Of The Superior Court - Republican,39
,Terrence J Tracy Jr,Vic Stabile,39
Terrence J Tracy Jr,0,1,39
Vic Stabile,,0,39
Total,1,1,39
,Controller - Republican,Judge Of The Superior Court - Republican,41
,Terrence J Tracy Jr,Vic Stabile,41
Terrence J Tracy Jr,1,0,41
Vic Stabile,,0,41
Total,1,0,41
,Controller - Republican,Judge Of The Superior Court - Republican,All
,Terrence J Tracy Jr,Vic Stabile,All
Terrence J Tracy Jr,7,38,All
Vic Stabile,,4,All
Total,45,42,All
