col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,Alan Butkovitz,Brett Mandel,Mark Zecca,Sierra Thomas Street,Joe Fernandes,Timika Lane,Tracy B Roman,Giovanni Campbell,Vince Giusini,Anne Marie Coyle,Dawn M Tancredi,Leon A King Ii,Stephanie M Sawyer,Daine A Grey Jr,Daniel D Mccaffery,Kenneth J Powell Jr,Conor Corcoran,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,Sean P Stevens,Fran Shields,James C Crumlish,John J O Connor Jr,Jon Marshall,Katie Scrivner,Rania Major,1
Alan Butkovitz,1,0,0,7,8,7,9,3,6,5,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1
Brett Mandel,,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Mark Zecca,,,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Sierra Thomas Street,,,,0,6,8,7,2,5,5,2,0,3,3,0,2,0,1,0,0,1,0,0,0,0,0,0,1
Joe Fernandes,,,,,1,7,7,3,5,5,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Timika Lane,,,,,,0,7,3,5,5,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,0,1,5,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Giovanni Campbell,,,,,,,,0,1,0,3,4,3,2,3,3,2,1,1,0,0,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,0,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Anne Marie Coyle,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,0,3,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
