col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Sierra Thomas Street,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,1
Rania Major,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
R Seth Williams,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,35,30,14,13,11,11,11,10,10,9,9,8,7,5,5,5,4,1,0,0,0,0,0,0,32,1
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,2
,R Seth Williams,Anne Marie Coyle,Daniel D Mccaffery,John J O Connor Jr,Vince Giusini,Dawn M Tancredi,Joe Fernandes,Timika Lane,James C Crumlish,Stephanie M Sawyer,Tracy B Roman,Kenneth J Powell Jr,Daine A Grey Jr,Deborah D Cianfrani,Derrick W Coker,Conor Corcoran,Frank Bennett,Leon A King Ii,Giovanni Campbell,Sierra Thomas Street,Fran Shields,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,2
R Seth Williams,2,21,18,7,11,8,8,7,6,5,4,4,3,3,3,1,1,1,1,1,0,0,0,0,0,2
Anne Marie Coyle,,2,14,6,10,7,7,7,6,3,5,4,2,3,3,0,1,0,0,1,0,0,0,0,0,2
Daniel D Mccaffery,,,0,11,8,9,7,5,5,4,2,1,2,3,2,2,2,2,1,0,0,0,0,0,0,2
John J O Connor Jr,,,,0,5,3,3,1,2,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2
Vince Giusini,,,,,0,4,3,1,4,3,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,2
Dawn M Tancredi,,,,,,0,5,5,2,0,2,1,0,2,0,0,1,1,1,1,0,0,0,0,0,2
Joe Fernandes,,,,,,,0,5,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,2
Timika Lane,,,,,,,,0,1,0,4,1,1,0,1,1,1,2,1,1,0,0,0,0,0,2
James C Crumlish,,,,,,,,,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2
Giovanni Campbell,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,28,26,24,12,12,11,9,9,6,5,5,4,3,3,3,2,2,2,1,1,0,0,0,0,0,2
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,R Seth Williams,Anne Marie Coyle,Daniel D Mccaffery,John J O Connor Jr,Joe Fernandes,Vince Giusini,Dawn M Tancredi,Timika Lane,Giovanni Campbell,Conor Corcoran,Tracy B Roman,Deborah D Cianfrani,Stephanie M Sawyer,James C Crumlish,Kenneth J Powell Jr,Sierra Thomas Street,Derrick W Coker,Frank Bennett,Leon A King Ii,Sean P Stevens,Daine A Grey Jr,Jon Marshall,Rania Major,Fran Shields,Katie Scrivner,3
R Seth Williams,4,22,15,9,8,10,9,7,9,6,6,5,5,3,4,5,2,2,2,2,0,1,1,0,0,3
Anne Marie Coyle,,3,13,6,9,8,8,10,5,2,7,4,3,3,5,4,1,2,0,2,0,1,0,0,0,3
Daniel D Mccaffery,,,0,10,4,5,7,4,6,6,1,5,5,4,2,1,1,1,2,1,1,0,1,0,0,3
John J O Connor Jr,,,,1,1,2,4,1,4,5,0,4,1,2,1,0,1,1,0,1,1,0,1,0,0,3
Joe Fernandes,,,,,1,5,4,7,2,0,4,0,2,3,1,3,1,0,0,1,0,0,0,0,0,3
Vince Giusini,,,,,,0,1,6,4,2,3,2,3,0,0,2,1,0,2,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,0,3,1,1,1,3,1,4,2,2,0,0,0,1,0,0,0,0,0,3
Timika Lane,,,,,,,,0,2,0,4,0,1,2,2,3,1,0,0,0,0,0,0,0,0,3
Giovanni Campbell,,,,,,,,,0,4,0,0,2,1,1,0,2,2,2,0,0,1,1,0,0,3
Conor Corcoran,,,,,,,,,,0,0,2,3,1,1,0,1,1,2,0,1,0,1,0,0,3
Tracy B Roman,,,,,,,,,,,0,1,2,0,1,3,0,0,0,1,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,0,2,1,0,0,0,0,0,1,1,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,0,0,0,0,0,0,2,1,0,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,,,,0,2,0,1,0,0,0,1,0,0,0,3
Sierra Thomas Street,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,33,30,20,12,11,11,10,10,9,7,7,6,6,5,5,5,2,2,2,2,1,1,1,0,0,3
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,R Seth Williams,Anne Marie Coyle,Daniel D Mccaffery,Vince Giusini,Dawn M Tancredi,John J O Connor Jr,Timika Lane,Tracy B Roman,Giovanni Campbell,Joe Fernandes,Sierra Thomas Street,James C Crumlish,Kenneth J Powell Jr,Deborah D Cianfrani,Derrick W Coker,Leon A King Ii,Conor Corcoran,Daine A Grey Jr,Fran Shields,Frank Bennett,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,Stephanie M Sawyer,4
R Seth Williams,0,8,8,6,4,3,5,5,5,5,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,4
Anne Marie Coyle,,1,5,7,5,3,4,5,2,4,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,4
Daniel D Mccaffery,,,0,4,5,5,3,3,4,1,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,4
Vince Giusini,,,,0,3,3,4,5,2,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,0,3,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
John J O Connor Jr,,,,,,1,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4
Timika Lane,,,,,,,0,4,2,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
Giovanni Campbell,,,,,,,,,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,,,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,12,11,10,9,6,6,6,6,5,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,5
,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,Vince Giusini,James C Crumlish,Dawn M Tancredi,John J O Connor Jr,Timika Lane,Conor Corcoran,Derrick W Coker,Giovanni Campbell,Stephanie M Sawyer,Deborah D Cianfrani,Leon A King Ii,Sierra Thomas Street,Tracy B Roman,Daine A Grey Jr,Frank Bennett,Kenneth J Powell Jr,Fran Shields,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,R Seth Williams,5
Anne Marie Coyle,3,12,11,5,10,8,7,6,2,1,1,1,1,0,1,2,0,1,1,0,0,0,0,0,16,5
Daniel D Mccaffery,,1,7,6,7,7,7,4,2,1,2,3,0,1,0,0,1,0,1,0,0,0,0,0,11,5
Joe Fernandes,,,1,5,9,5,1,6,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,9,5
Vince Giusini,,,,1,3,2,1,2,1,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,6,5
James C Crumlish,,,,,0,5,2,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,5
Dawn M Tancredi,,,,,,0,2,3,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,7,5
John J O Connor Jr,,,,,,,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,5
Timika Lane,,,,,,,,0,0,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,7,5
Conor Corcoran,,,,,,,,,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,5
Derrick W Coker,,,,,,,,,,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,2,5
Giovanni Campbell,,,,,,,,,,,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,5
Stephanie M Sawyer,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,2,5
Deborah D Cianfrani,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,2,5
Leon A King Ii,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2,5
Sierra Thomas Street,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,5
Tracy B Roman,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,5
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,5
Fran Shields,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
R Seth Williams,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,25,19,12,11,10,9,9,7,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,19,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,6
,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Timika Lane,Dawn M Tancredi,Frank Bennett,Vince Giusini,James C Crumlish,John J O Connor Jr,Sierra Thomas Street,Stephanie M Sawyer,Tracy B Roman,Deborah D Cianfrani,Derrick W Coker,Giovanni Campbell,Conor Corcoran,Kenneth J Powell Jr,Rania Major,Sean P Stevens,Daine A Grey Jr,Jon Marshall,Leon A King Ii,Fran Shields,Katie Scrivner,R Seth Williams,6
Anne Marie Coyle,1,11,10,8,7,5,4,4,3,2,3,2,2,3,2,1,2,1,0,0,0,1,0,0,12,6
Joe Fernandes,,1,7,7,7,4,4,1,1,2,2,4,2,2,2,1,0,0,0,0,0,1,0,0,8,6
Daniel D Mccaffery,,,1,5,6,3,0,3,2,1,1,0,2,0,1,2,0,0,1,0,0,0,0,0,6,6
Timika Lane,,,,0,6,1,2,2,0,3,2,2,1,0,1,0,1,1,0,0,0,0,0,0,7,6
Dawn M Tancredi,,,,,0,3,1,2,0,1,2,2,1,0,1,0,1,1,0,0,0,0,0,0,6,6
Frank Bennett,,,,,,0,1,1,3,0,1,1,1,2,2,1,1,0,1,0,0,0,0,0,4,6
Vince Giusini,,,,,,,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,1,0,0,5,6
James C Crumlish,,,,,,,,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4,6
John J O Connor Jr,,,,,,,,,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,2,6
Sierra Thomas Street,,,,,,,,,,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4,6
Stephanie M Sawyer,,,,,,,,,,,0,0,0,0,0,0,1,2,1,1,1,0,0,0,2,6
Tracy B Roman,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,0,0,3,6
Deborah D Cianfrani,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,3,6
Derrick W Coker,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,0,3,6
Giovanni Campbell,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,6
Conor Corcoran,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,6
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2,6
Rania Major,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2,6
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,6
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,6
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,6
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
R Seth Williams,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,19,14,12,10,9,7,6,4,4,4,4,4,3,3,3,2,2,2,2,1,1,1,0,0,16,6
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,7
,R Seth Williams,Daniel D Mccaffery,Anne Marie Coyle,Joe Fernandes,Timika Lane,Dawn M Tancredi,James C Crumlish,Vince Giusini,John J O Connor Jr,Tracy B Roman,Giovanni Campbell,Sierra Thomas Street,Daine A Grey Jr,Stephanie M Sawyer,Deborah D Cianfrani,Leon A King Ii,Derrick W Coker,Kenneth J Powell Jr,Frank Bennett,Conor Corcoran,Rania Major,Sean P Stevens,Jon Marshall,Fran Shields,Katie Scrivner,7
R Seth Williams,3,50,52,38,31,22,25,16,18,12,15,8,10,8,7,7,7,5,5,3,2,4,2,0,0,7
Daniel D Mccaffery,,8,35,27,23,28,21,7,17,8,13,6,7,5,3,8,3,7,4,4,1,3,2,0,0,7
Anne Marie Coyle,,,2,37,29,18,22,16,7,13,6,8,5,8,4,4,4,4,2,3,0,0,0,0,0,7
Joe Fernandes,,,,0,29,18,18,16,6,13,9,7,3,6,1,5,5,5,0,1,0,1,0,0,0,7
Timika Lane,,,,,0,16,14,12,3,13,6,8,5,2,0,3,0,0,1,1,0,1,0,0,0,7
Dawn M Tancredi,,,,,,0,12,2,7,5,10,1,5,2,3,4,0,3,1,0,1,0,0,0,0,7
James C Crumlish,,,,,,,3,3,3,3,4,0,4,4,2,2,5,0,2,1,0,2,0,0,0,7
Vince Giusini,,,,,,,,2,2,12,2,9,1,1,0,0,3,2,0,1,0,1,0,0,0,7
John J O Connor Jr,,,,,,,,,0,1,6,2,5,1,3,3,2,6,2,3,1,4,2,0,0,7
Tracy B Roman,,,,,,,,,,1,0,8,1,1,0,0,0,1,0,0,0,0,0,0,0,7
Giovanni Campbell,,,,,,,,,,,0,0,5,3,1,4,4,2,0,0,0,0,0,0,0,7
Sierra Thomas Street,,,,,,,,,,,,0,0,1,1,0,1,0,0,1,1,0,1,0,0,7
Daine A Grey Jr,,,,,,,,,,,,,0,3,1,1,1,1,2,0,1,1,0,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,,,0,3,0,3,0,1,0,1,0,0,0,0,7
Deborah D Cianfrani,,,,,,,,,,,,,,,0,1,1,0,3,2,2,2,1,0,0,7
Leon A King Ii,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,0,0,0,7
Derrick W Coker,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,0,0,7
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,7
Frank Bennett,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,0,7
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,7
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,83,74,69,48,41,32,30,24,20,20,17,13,11,11,9,9,8,8,7,6,4,4,2,0,0,7
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,8
,R Seth Williams,Daniel D Mccaffery,Anne Marie Coyle,Dawn M Tancredi,Timika Lane,Joe Fernandes,Frank Bennett,John J O Connor Jr,Tracy B Roman,Kenneth J Powell Jr,Stephanie M Sawyer,Deborah D Cianfrani,Giovanni Campbell,Sierra Thomas Street,Vince Giusini,Derrick W Coker,James C Crumlish,Jon Marshall,Leon A King Ii,Rania Major,Conor Corcoran,Sean P Stevens,Daine A Grey Jr,Fran Shields,Katie Scrivner,8
R Seth Williams,2,9,7,8,6,5,4,3,6,4,4,2,2,3,2,2,1,2,1,2,1,1,0,0,0,8
Daniel D Mccaffery,,0,7,6,4,3,3,5,3,5,3,1,1,1,2,1,0,1,2,1,1,1,0,0,0,8
Anne Marie Coyle,,,0,4,5,4,2,1,3,3,2,1,2,3,2,0,1,1,0,2,0,0,0,0,0,8
Dawn M Tancredi,,,,0,4,3,3,4,2,1,4,3,2,1,1,2,1,1,2,1,1,0,0,0,0,8
Timika Lane,,,,,0,5,0,2,3,2,4,1,1,3,1,0,1,0,1,1,0,0,0,0,0,8
Joe Fernandes,,,,,,0,1,1,4,2,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,8
Frank Bennett,,,,,,,0,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,8
John J O Connor Jr,,,,,,,,1,1,2,2,1,0,0,1,1,0,0,2,0,1,0,0,0,0,8
Tracy B Roman,,,,,,,,,0,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,8
Kenneth J Powell Jr,,,,,,,,,,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,8
Stephanie M Sawyer,,,,,,,,,,,0,1,0,2,1,0,0,0,1,1,1,0,0,0,0,8
Deborah D Cianfrani,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8
Giovanni Campbell,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,0,8
Sierra Thomas Street,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,8
Vince Giusini,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,8
Derrick W Coker,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,8
James C Crumlish,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,8
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,19,14,10,10,9,7,6,6,6,5,5,3,3,3,3,2,2,2,2,2,1,1,0,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,9
,Anne Marie Coyle,Daniel D Mccaffery,John J O Connor Jr,Joe Fernandes,Giovanni Campbell,James C Crumlish,Dawn M Tancredi,Sierra Thomas Street,Tracy B Roman,Vince Giusini,Kenneth J Powell Jr,Stephanie M Sawyer,Timika Lane,Deborah D Cianfrani,Sean P Stevens,Daine A Grey Jr,Derrick W Coker,Conor Corcoran,Jon Marshall,Leon A King Ii,Frank Bennett,Rania Major,Fran Shields,Katie Scrivner,R Seth Williams,9
Anne Marie Coyle,1,12,11,10,8,8,4,6,5,5,1,4,5,4,4,2,3,2,2,2,1,1,0,0,17,9
Daniel D Mccaffery,,0,9,5,5,4,7,1,2,2,6,2,1,4,4,3,2,1,0,0,1,1,0,0,13,9
John J O Connor Jr,,,0,3,3,3,4,2,3,1,3,4,0,3,3,0,1,2,2,2,0,1,0,0,9,9
Joe Fernandes,,,,0,3,5,2,4,4,5,0,1,6,1,2,0,1,0,0,0,0,0,0,0,8,9
Giovanni Campbell,,,,,0,4,3,3,0,3,2,2,2,3,1,2,2,2,1,0,1,0,0,0,8,9
James C Crumlish,,,,,,1,2,1,0,2,0,3,1,2,2,1,2,1,0,0,0,0,0,0,6,9
Dawn M Tancredi,,,,,,,0,0,2,1,4,2,1,1,2,1,1,1,0,1,0,1,0,0,8,9
Sierra Thomas Street,,,,,,,,0,3,4,1,0,4,0,0,0,1,1,1,0,0,0,0,0,5,9
Tracy B Roman,,,,,,,,,0,3,0,2,3,0,1,1,0,0,0,1,0,1,0,0,5,9
Vince Giusini,,,,,,,,,,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,6,9
Kenneth J Powell Jr,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,9
Stephanie M Sawyer,,,,,,,,,,,,0,0,1,2,1,1,1,0,1,0,0,0,0,5,9
Timika Lane,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,9
