col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Joe Fernandes,,,,,0,0,5,1,0,0,0,9,11,11,8,9,7,5,6,7,1,0,5,0,0,1,1,1,0,1,0,0,0,0,0,2
Tracy B Roman,,,,,,0,1,3,2,1,0,5,5,4,9,3,5,1,3,4,7,9,3,5,3,1,0,0,1,1,1,0,0,0,0,2
Daine A Grey Jr,,,,,,,0,0,0,0,0,6,9,11,11,9,5,2,7,4,1,2,4,1,0,1,3,0,1,0,0,0,0,0,0,2
Henry Lewandowski,,,,,,,,0,2,0,0,4,3,5,6,1,4,2,0,5,3,6,1,4,1,1,0,2,0,1,0,0,0,0,0,2
Frank Bennett,,,,,,,,,0,1,0,4,3,0,4,1,0,3,1,1,5,2,0,1,4,0,0,2,1,1,2,0,0,0,0,2
Conor Corcoran,,,,,,,,,,0,0,1,1,1,2,4,0,0,3,1,1,0,1,0,0,3,1,1,1,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Daniel D Mccaffery,,,,,,,,,,,,0,33,28,15,21,26,27,13,10,7,7,2,2,5,1,0,1,1,2,2,0,0,0,0,2
Giovanni Campbell,,,,,,,,,,,,,0,32,14,23,25,25,9,10,6,6,5,2,2,2,4,1,2,2,1,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,0,18,24,28,19,9,11,2,10,5,5,0,1,5,1,1,1,0,0,0,0,0,2
Anne Marie Coyle,,,,,,,,,,,,,,,0,13,11,5,13,12,12,12,9,8,5,2,5,1,2,0,1,0,0,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,0,15,18,11,8,2,3,5,0,1,2,4,1,1,1,0,0,0,0,0,2
Timika Lane,,,,,,,,,,,,,,,,,0,16,8,7,3,7,3,4,0,0,0,0,1,1,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,0,7,5,4,3,1,0,3,0,0,2,1,2,2,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,8,7,4,6,1,1,2,2,1,2,2,1,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,0,1,4,3,3,2,2,2,2,0,3,0,0,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,0,8,5,6,4,2,0,0,3,1,2,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,0,2,8,3,0,0,0,1,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,1,0,1,0,0,0,0,0,2
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,46,38,32,16,15,14,13,9,7,6,0,45,45,44,34,34,34,31,24,20,19,17,11,9,6,5,5,5,4,4,3,0,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Timika Lane,Joe Fernandes,Daniel D Mccaffery,Giovanni Campbell,James C Crumlish,Kenneth J Powell Jr,Anne Marie Coyle,Dawn M Tancredi,Vince Giusini,Stephanie M Sawyer,Tracy B Roman,Deborah D Cianfrani,Daine A Grey Jr,Conor Corcoran,Leon A King Ii,Sierra Thomas Street,Derrick W Coker,John J O Connor Jr,Frank Bennett,Jon Marshall,Rania Major,Sean P Stevens,Fran Shields,Katie Scrivner,Martin Coleman,Fran Shields,Tracy B Roman,Henry Lewandowski,Joe Fernandes,Daine A Grey Jr,Robert M Kline,Shoshana Bricklin,Conor Corcoran,Frank Bennett,Derrick W Coker,3
Timika Lane,0,66,60,57,57,55,16,10,9,11,11,3,1,2,3,6,2,1,2,2,1,0,0,0,67,60,12,11,7,5,8,6,4,4,0,3
Joe Fernandes,,0,59,58,58,49,9,8,7,7,8,2,3,1,2,3,3,2,0,1,1,0,0,0,63,57,7,9,9,4,7,6,4,2,0,3
Daniel D Mccaffery,,,1,59,55,52,7,10,6,8,3,3,2,2,6,0,1,3,0,0,0,0,0,0,60,60,3,8,5,2,5,5,3,2,0,3
Giovanni Campbell,,,,1,55,49,7,6,6,7,1,4,3,1,6,0,3,1,0,0,0,0,0,0,60,59,2,6,6,3,6,5,2,1,0,3
James C Crumlish,,,,,1,54,8,6,4,9,1,4,3,3,2,0,4,2,0,1,0,0,0,0,56,55,4,3,9,8,9,4,6,1,0,3
Kenneth J Powell Jr,,,,,,1,9,3,4,10,2,3,2,2,1,1,1,1,1,1,0,0,0,0,52,55,6,3,5,6,6,5,3,2,0,3
Anne Marie Coyle,,,,,,,1,8,14,9,8,4,4,3,0,5,4,1,1,0,0,1,0,0,14,10,13,7,6,9,4,1,5,1,0,3
Dawn M Tancredi,,,,,,,,0,5,3,3,4,1,3,2,1,0,2,0,1,1,1,0,0,10,7,5,5,2,3,4,6,3,1,0,3
Vince Giusini,,,,,,,,,0,7,8,3,4,2,2,6,1,1,1,0,0,0,0,0,13,3,9,10,4,4,4,3,1,2,0,3
Stephanie M Sawyer,,,,,,,,,,0,1,2,7,2,2,0,1,0,2,1,0,0,0,0,11,11,2,1,5,9,4,6,2,1,0,3
Tracy B Roman,,,,,,,,,,,0,1,0,0,0,6,0,1,1,0,1,0,0,0,8,3,9,9,2,0,1,2,0,1,0,3
Deborah D Cianfrani,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,0,0,0,1,4,2,3,4,3,1,3,2,2,0,3
Daine A Grey Jr,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,4,3,0,0,2,6,3,2,1,0,0,3
Conor Corcoran,,,,,,,,,,,,,,1,1,0,0,2,0,1,0,0,0,0,1,1,1,2,3,0,2,2,4,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,1,1,0,0,0,3
Sierra Thomas Street,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,1,1,0,1,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,2,0,0,3,3,1,0,2,1,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,2,3,0,1,1,2,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,58,9,10,5,5,6,4,3,1,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,5,8,5,2,2,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,2,0,1,1,1,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,2,1,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,2,3,2,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,1,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,82,75,74,71,68,65,32,21,21,20,13,9,8,7,6,6,5,5,2,2,1,1,0,0,77,70,17,16,15,14,14,12,9,5,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,Kenneth J Powell Jr,Joe Fernandes,James C Crumlish,Anne Marie Coyle,Stephanie M Sawyer,Vince Giusini,Tracy B Roman,Dawn M Tancredi,Deborah D Cianfrani,Daine A Grey Jr,Sierra Thomas Street,Derrick W Coker,Leon A King Ii,John J O Connor Jr,Rania Major,Conor Corcoran,Frank Bennett,Sean P Stevens,Jon Marshall,Fran Shields,Katie Scrivner,Martin Coleman,Fran Shields,Henry Lewandowski,Shoshana Bricklin,Robert M Kline,Tracy B Roman,Joe Fernandes,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Derrick W Coker,4
Giovanni Campbell,1,28,34,31,30,30,16,18,10,3,6,3,6,2,7,4,1,3,1,0,1,0,0,0,38,34,6,11,11,5,6,9,3,1,0,4
Timika Lane,,1,24,25,29,22,15,7,10,11,6,4,5,9,4,3,1,0,1,1,1,0,0,0,32,28,10,5,7,8,8,4,2,0,0,4
Daniel D Mccaffery,,,0,28,24,24,6,8,8,0,4,1,3,0,2,4,4,0,1,2,2,0,0,0,31,25,8,4,11,3,5,2,1,1,0,4
Kenneth J Powell Jr,,,,1,21,25,6,9,7,3,3,2,3,1,1,3,2,1,1,0,1,0,0,0,30,27,4,4,5,5,3,4,3,1,0,4
Joe Fernandes,,,,,0,26,14,5,10,6,4,2,3,5,4,2,1,0,2,1,0,0,0,0,32,26,9,2,6,3,5,5,2,0,0,4
James C Crumlish,,,,,,0,9,8,7,2,1,2,3,0,7,0,3,0,0,1,0,0,0,0,28,26,7,4,5,3,4,6,2,0,0,4
Anne Marie Coyle,,,,,,,1,14,14,9,4,5,3,7,7,1,2,3,0,3,2,0,0,0,14,13,8,6,8,9,7,10,3,1,0,4
Stephanie M Sawyer,,,,,,,,1,5,3,2,5,4,1,3,3,1,3,0,2,1,0,0,0,13,11,4,3,7,7,3,7,1,2,0,4
Vince Giusini,,,,,,,,,0,7,2,1,2,6,4,2,1,0,0,1,1,0,0,0,13,3,9,4,4,6,6,6,3,1,0,4
Tracy B Roman,,,,,,,,,,0,4,4,3,7,1,3,2,3,1,0,0,0,0,0,7,3,6,6,2,9,4,2,2,0,0,4
Dawn M Tancredi,,,,,,,,,,,0,5,2,4,1,4,2,2,2,2,0,0,0,0,6,3,5,8,7,4,2,0,2,1,0,4
Deborah D Cianfrani,,,,,,,,,,,,0,3,1,1,2,2,4,2,2,1,1,0,0,1,4,5,7,4,4,3,1,3,1,0,4
Daine A Grey Jr,,,,,,,,,,,,,0,1,2,1,0,1,2,0,0,0,0,0,5,4,1,3,3,1,5,4,2,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,7,2,4,3,0,6,2,0,0,1,0,4
Derrick W Coker,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,6,4,1,2,3,1,3,4,1,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,6,1,3,3,1,3,2,1,0,1,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,0,2,3,3,3,3,3,0,1,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,3,1,4,1,4,0,2,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2,0,1,1,2,0,1,0,2,1,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,2,3,1,3,0,1,0,1,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,2,0,1,0,1,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,26,9,3,7,8,7,5,1,1,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,6,4,3,5,0,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,2,1,1,1,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,1,2,3,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,2,3,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,57,47,41,40,38,36,32,26,23,15,14,12,11,11,10,8,7,6,4,4,3,1,0,0,51,42,21,20,18,18,13,12,6,3,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Daniel D Mccaffery,Giovanni Campbell,Kenneth J Powell Jr,Timika Lane,James C Crumlish,Joe Fernandes,Dawn M Tancredi,Tracy B Roman,Anne Marie Coyle,Stephanie M Sawyer,Vince Giusini,Leon A King Ii,Sierra Thomas Street,Deborah D Cianfrani,John J O Connor Jr,Rania Major,Daine A Grey Jr,Frank Bennett,Jon Marshall,Conor Corcoran,Sean P Stevens,Derrick W Coker,Fran Shields,Katie Scrivner,Martin Coleman,Fran Shields,Tracy B Roman,Shoshana Bricklin,Henry Lewandowski,Robert M Kline,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Frank Bennett,Derrick W Coker,5
Daniel D Mccaffery,1,26,22,20,18,13,8,4,4,13,5,9,2,2,1,2,1,1,0,1,0,0,0,0,24,23,5,7,4,5,3,3,0,1,0,5
Giovanni Campbell,,1,21,21,17,15,6,2,1,13,7,9,1,1,1,0,3,2,1,2,1,1,0,0,25,21,3,8,2,6,5,4,1,0,0,5
Kenneth J Powell Jr,,,2,17,14,11,2,0,1,10,3,8,1,0,0,1,0,0,0,0,0,0,0,0,21,18,4,5,1,2,2,2,0,0,0,5
Timika Lane,,,,1,13,17,6,7,6,7,5,4,3,2,0,1,1,0,0,0,0,0,0,0,23,18,6,5,5,4,2,5,0,0,0,5
James C Crumlish,,,,,1,14,8,5,3,3,0,0,0,2,1,1,2,1,0,0,1,1,0,0,15,16,3,7,2,5,2,3,0,1,0,5
Joe Fernandes,,,,,,0,6,4,6,2,5,0,3,1,1,1,2,1,0,0,0,1,0,0,18,11,5,3,6,6,1,3,0,0,0,5
Dawn M Tancredi,,,,,,,1,8,7,1,2,1,3,4,3,3,0,3,1,1,1,0,0,0,4,4,10,5,4,9,2,4,1,1,0,5
Tracy B Roman,,,,,,,,1,9,1,3,0,3,3,1,2,0,1,0,0,1,0,0,0,4,3,12,5,7,6,1,2,0,1,0,5
Anne Marie Coyle,,,,,,,,,1,0,3,0,4,2,1,3,1,0,0,0,0,1,0,0,6,1,11,3,8,5,2,1,0,1,0,5
Stephanie M Sawyer,,,,,,,,,,0,6,9,0,2,0,0,2,0,0,1,0,0,0,0,10,10,1,4,2,3,3,2,0,0,0,5
Vince Giusini,,,,,,,,,,,0,4,2,1,2,0,1,1,1,2,0,0,0,0,8,2,4,2,5,2,2,1,1,0,0,5
Leon A King Ii,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,0,8,6,2,2,1,1,2,1,0,0,0,5
Sierra Thomas Street,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,3,0,5,1,4,2,1,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,2,2,4,0,4,2,0,1,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,0,0,1,2,0,1,1,1,0,1,1,0,5
Rania Major,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,0,2,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2,1,0,1,0,2,2,1,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,2,1,0,3,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,19,7,3,6,5,3,3,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,3,2,2,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,6,2,1,1,1,0,5
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,1,0,0,0,5
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,0,0,5
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,34,33,30,29,25,22,17,16,15,15,12,11,7,6,5,4,3,3,3,2,2,1,0,0,33,26,21,16,14,14,6,6,2,2,0,5
