col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Anne Marie Coyle,0,11,8,8,3,6,4,4,4,3,3,3,2,1,1,2,1,0,1,0,0,0,0,0,10,7,5,5,3,2,3,3,1,1,0,4
Joe Fernandes,,0,5,8,2,4,5,5,2,1,2,3,0,2,2,2,1,0,1,0,0,0,0,0,5,7,4,4,2,2,2,2,1,1,0,4
Daniel D Mccaffery,,,0,5,6,2,2,2,4,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,5,3,5,4,3,2,2,0,1,1,0,4
Vince Giusini,,,,0,1,3,3,3,1,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,4,5,3,4,2,1,1,2,2,0,0,4
Kenneth J Powell Jr,,,,,0,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,2,2,0,0,1,0,4
Tracy B Roman,,,,,,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,1,0,2,1,2,0,1,0,4
Giovanni Campbell,,,,,,,0,2,1,0,1,1,0,1,2,0,1,0,1,0,0,0,0,0,2,3,3,2,1,1,2,0,1,0,0,4
James C Crumlish,,,,,,,,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,3,1,4,1,1,1,0,1,0,0,4
John J O Connor Jr,,,,,,,,,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,3,1,1,2,0,2,1,0,1,1,0,4
Dawn M Tancredi,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,4
Timika Lane,,,,,,,,,,,,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,1,1,0,2,1,1,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,1,2,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,2,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,19,12,11,9,6,6,5,5,5,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,11,7,6,6,3,3,3,3,2,1,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Daniel D Mccaffery,Anne Marie Coyle,Dawn M Tancredi,John J O Connor Jr,Joe Fernandes,Deborah D Cianfrani,James C Crumlish,Kenneth J Powell Jr,Timika Lane,Conor Corcoran,Frank Bennett,Giovanni Campbell,Vince Giusini,Sean P Stevens,Stephanie M Sawyer,Leon A King Ii,Sierra Thomas Street,Tracy B Roman,Daine A Grey Jr,Derrick W Coker,Fran Shields,Jon Marshall,Katie Scrivner,Rania Major,Henry Lewandowski,Fran Shields,Martin Coleman,Robert M Kline,Tracy B Roman,Conor Corcoran,Frank Bennett,Daine A Grey Jr,Joe Fernandes,Derrick W Coker,Shoshana Bricklin,5
Daniel D Mccaffery,2,18,17,15,5,7,6,4,3,3,3,3,1,2,2,1,0,0,0,0,0,0,0,0,16,9,8,8,4,5,4,2,2,0,0,5
Anne Marie Coyle,,0,12,12,8,5,6,4,4,2,1,2,1,2,1,1,1,1,0,0,0,0,0,0,13,9,9,5,5,4,3,2,2,0,0,5
Dawn M Tancredi,,,0,8,4,6,4,3,2,1,3,2,0,2,2,0,0,0,0,0,0,0,0,0,15,8,5,5,3,2,3,1,2,0,0,5
John J O Connor Jr,,,,1,1,5,3,4,0,1,3,2,0,0,1,1,0,0,0,0,0,0,0,0,9,4,5,5,2,5,2,2,1,0,0,5
Joe Fernandes,,,,,0,0,2,1,4,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,7,4,5,1,2,0,1,0,0,0,0,5
Deborah D Cianfrani,,,,,,0,3,1,0,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,4,2,1,4,3,2,2,2,1,0,0,5
James C Crumlish,,,,,,,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,2,1,2,2,2,2,0,0,0,5
Kenneth J Powell Jr,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,2,0,3,1,0,0,0,0,5
Timika Lane,,,,,,,,,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3,1,3,1,2,0,1,0,0,0,0,5
Conor Corcoran,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,1,1,0,0,5
Frank Bennett,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,0,1,0,0,5
Giovanni Campbell,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,2,0,1,1,0,0,0,0,5
Vince Giusini,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5
Sierra Thomas Street,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,5,3,2,2,1,1,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,1,0,2,0,0,5
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,1,0,0,0,5
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,28,23,19,18,8,7,7,4,4,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,21,12,9,8,7,5,4,2,2,0,0,5
