col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,R Seth Williams,Henry Lewandowski,Tracy B Roman,Fran Shields,Frank Bennett,Martin Coleman,Daine A Grey Jr,Robert M Kline,Conor Corcoran,Joe Fernandes,Derrick W Coker,Shoshana Bricklin,1
R Seth Williams,3,10,7,4,3,3,2,2,1,1,0,0,1
Henry Lewandowski,,0,5,0,3,1,0,1,1,0,0,0,1
Tracy B Roman,,,0,3,3,1,1,1,1,0,0,0,1
Fran Shields,,,,0,1,2,2,1,0,1,0,0,1
Frank Bennett,,,,,0,0,0,1,0,0,0,0,1
Martin Coleman,,,,,,0,1,0,0,1,0,0,1
Daine A Grey Jr,,,,,,,0,0,0,0,0,0,1
Robert M Kline,,,,,,,,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,0,0,0,0,1
Joe Fernandes,,,,,,,,,,0,0,0,1
Derrick W Coker,,,,,,,,,,,0,0,1
Shoshana Bricklin,,,,,,,,,,,,0,1
Total,17,10,8,5,4,3,2,2,1,1,0,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,2
,Henry Lewandowski,Martin Coleman,Fran Shields,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Robert M Kline,Shoshana Bricklin,Tracy B Roman,Derrick W Coker,R Seth Williams,2
Henry Lewandowski,1,47,17,10,1,1,1,1,0,0,0,26,2
Martin Coleman,,2,17,9,0,1,0,0,0,0,0,25,2
Fran Shields,,,1,2,0,0,0,0,1,1,0,14,2
Joe Fernandes,,,,0,0,0,1,0,0,0,0,10,2
Conor Corcoran,,,,,0,0,0,1,0,0,0,1,2
Daine A Grey Jr,,,,,,0,0,0,0,0,0,1,2
Frank Bennett,,,,,,,0,0,0,0,0,1,2
Robert M Kline,,,,,,,,0,0,0,0,1,2
Shoshana Bricklin,,,,,,,,,0,1,0,1,2
Tracy B Roman,,,,,,,,,,0,0,1,2
Derrick W Coker,,,,,,,,,,,0,0,2
R Seth Williams,,,,,,,,,,,,1,2
Total,51,51,20,12,1,1,1,1,1,1,0,31,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,3
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Joe Fernandes,Robert M Kline,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Shoshana Bricklin,Derrick W Coker,R Seth Williams,3
Henry Lewandowski,69,25,12,4,4,2,3,3,2,2,0,49,3
Fran Shields,,1,11,0,3,1,0,1,2,2,0,21,3
Martin Coleman,,,1,3,0,2,0,0,0,0,0,13,3
Tracy B Roman,,,,0,0,1,0,0,0,0,0,6,3
Joe Fernandes,,,,,0,0,1,0,0,0,0,2,3
Robert M Kline,,,,,,0,0,2,0,0,0,2,3
Daine A Grey Jr,,,,,,,0,0,0,0,0,1,3
Frank Bennett,,,,,,,,0,0,0,0,1,3
Conor Corcoran,,,,,,,,,0,0,0,2,3
Shoshana Bricklin,,,,,,,,,,0,0,2,3
Derrick W Coker,,,,,,,,,,,0,0,3
R Seth Williams,,,,,,,,,,,,0,3
Total,128,29,17,7,4,4,3,3,2,2,0,54,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,4
,Henry Lewandowski,Tracy B Roman,Robert M Kline,Fran Shields,Frank Bennett,Martin Coleman,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Derrick W Coker,R Seth Williams,4
Henry Lewandowski,2,4,3,1,2,1,1,1,1,0,0,8,4
Tracy B Roman,,1,0,1,0,1,2,1,1,0,0,5,4
Robert M Kline,,,1,1,2,0,0,0,0,0,0,2,4
Fran Shields,,,,0,0,0,1,0,0,0,0,1,4
Frank Bennett,,,,,0,0,0,0,0,0,0,1,4
Martin Coleman,,,,,,1,0,0,0,0,0,1,4
Shoshana Bricklin,,,,,,,0,0,0,0,0,1,4
Daine A Grey Jr,,,,,,,,0,0,0,0,1,4
Joe Fernandes,,,,,,,,,0,0,0,1,4
Conor Corcoran,,,,,,,,,,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,4
R Seth Williams,,,,,,,,,,,,1,4
Total,11,7,4,2,2,2,2,1,1,0,0,10,4
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,R Seth Williams,Henry Lewandowski,Martin Coleman,Fran Shields,Daine A Grey Jr,Tracy B Roman,Frank Bennett,Robert M Kline,Joe Fernandes,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,5
R Seth Williams,1,17,11,9,4,4,3,3,1,1,0,0,5
Henry Lewandowski,,8,9,4,0,2,1,0,0,0,0,0,5
Martin Coleman,,,1,6,0,2,1,1,0,0,0,0,5
Fran Shields,,,,0,3,0,1,2,0,0,0,0,5
Daine A Grey Jr,,,,,0,1,1,1,0,1,0,0,5
Tracy B Roman,,,,,,0,0,1,1,1,0,0,5
Frank Bennett,,,,,,,0,0,0,0,0,0,5
Robert M Kline,,,,,,,,0,1,0,0,0,5
Joe Fernandes,,,,,,,,,1,0,0,0,5
Shoshana Bricklin,,,,,,,,,,1,0,0,5
Conor Corcoran,,,,,,,,,,,0,0,5
Derrick W Coker,,,,,,,,,,,,0,5
Total,26,25,12,9,4,4,3,3,2,2,0,0,5
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,6
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Conor Corcoran,Frank Bennett,Robert M Kline,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Derrick W Coker,R Seth Williams,6
Henry Lewandowski,50,45,39,6,4,3,2,3,0,0,0,71,6
Fran Shields,,1,27,1,3,1,1,1,0,0,0,40,6
Martin Coleman,,,1,4,3,0,0,0,2,1,0,37,6
Tracy B Roman,,,,0,1,1,0,0,0,0,0,10,6
Conor Corcoran,,,,,0,2,1,0,1,0,0,7,6
Frank Bennett,,,,,,0,1,2,0,0,0,5,6
Robert M Kline,,,,,,,1,1,0,0,0,3,6
Shoshana Bricklin,,,,,,,,0,0,0,0,4,6
Daine A Grey Jr,,,,,,,,,0,1,0,2,6
Joe Fernandes,,,,,,,,,,0,0,1,6
Derrick W Coker,,,,,,,,,,,0,0,6
R Seth Williams,,,,,,,,,,,,1,6
Total,132,51,45,10,9,5,4,4,2,1,0,83,6
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,7
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Robert M Kline,Frank Bennett,Daine A Grey Jr,Joe Fernandes,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,R Seth Williams,7
Henry Lewandowski,75,91,87,13,7,4,4,2,1,1,0,129,7
Fran Shields,,1,64,1,0,1,1,0,1,0,0,73,7
Martin Coleman,,,0,7,3,1,1,0,1,0,0,86,7
Tracy B Roman,,,,0,2,1,1,1,0,0,0,13,7
Robert M Kline,,,,,0,0,0,0,1,0,0,6,7
Frank Bennett,,,,,,0,1,1,0,0,0,2,7
Daine A Grey Jr,,,,,,,0,0,0,0,0,4,7
Joe Fernandes,,,,,,,,1,0,0,0,1,7
Shoshana Bricklin,,,,,,,,,0,0,0,2,7
Conor Corcoran,,,,,,,,,,0,0,1,7
Derrick W Coker,,,,,,,,,,,0,0,7
R Seth Williams,,,,,,,,,,,,0,7
Total,238,99,93,15,8,5,4,3,2,1,0,138,7
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,8
,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Robert M Kline,Joe Fernandes,Frank Bennett,Conor Corcoran,Daine A Grey Jr,Shoshana Bricklin,Derrick W Coker,R Seth Williams,8
Henry Lewandowski,28,29,15,11,1,3,1,0,0,0,0,42,8
Martin Coleman,,3,12,11,2,1,0,0,0,0,0,26,8
Fran Shields,,,2,0,1,3,0,0,0,0,0,14,8
Tracy B Roman,,,,0,0,0,0,0,0,0,0,9,8
Robert M Kline,,,,,1,1,2,1,1,1,0,5,8
Joe Fernandes,,,,,,0,0,0,0,0,0,3,8
Frank Bennett,,,,,,,0,1,1,0,0,3,8
Conor Corcoran,,,,,,,,0,0,0,0,1,8
Daine A Grey Jr,,,,,,,,,0,0,0,1,8
Shoshana Bricklin,,,,,,,,,,0,0,1,8
Derrick W Coker,,,,,,,,,,,0,0,8
R Seth Williams,,,,,,,,,,,,1,8
Total,78,35,18,12,7,4,3,1,1,1,0,50,8
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,9
,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Conor Corcoran,Shoshana Bricklin,Daine A Grey Jr,Derrick W Coker,Frank Bennett,Joe Fernandes,Robert M Kline,R Seth Williams,9
Henry Lewandowski,4,16,12,6,2,2,1,0,0,1,1,24,9
Martin Coleman,,0,11,3,0,0,0,0,0,0,0,13,9
Fran Shields,,,0,1,1,0,0,1,0,1,0,13,9
Tracy B Roman,,,,0,1,3,0,1,0,0,1,6,9
Conor Corcoran,,,,,0,1,1,0,0,0,0,2,9
Shoshana Bricklin,,,,,,0,0,0,0,0,0,3,9
Daine A Grey Jr,,,,,,,0,0,0,0,0,0,9
Derrick W Coker,,,,,,,,0,0,0,0,0,9
Frank Bennett,,,,,,,,,0,0,0,1,9
Joe Fernandes,,,,,,,,,,0,0,1,9
Robert M Kline,,,,,,,,,,,0,1,9
R Seth Williams,,,,,,,,,,,,0,9
Total,33,17,14,8,3,3,1,1,1,1,1,27,9
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,10
,R Seth Williams,Henry Lewandowski,Martin Coleman,Tracy B Roman,Fran Shields,Frank Bennett,Robert M Kline,Shoshana Bricklin,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Joe Fernandes,10
R Seth Williams,6,38,30,20,12,4,4,4,2,2,0,0,10
Henry Lewandowski,,1,29,18,14,1,3,2,1,1,0,0,10
Martin Coleman,,,3,17,11,3,0,2,1,0,0,0,10
Tracy B Roman,,,,1,0,2,3,1,0,1,0,0,10
Fran Shields,,,,,0,0,0,0,0,1,0,0,10
Frank Bennett,,,,,,0,1,1,2,0,0,0,10
Robert M Kline,,,,,,,0,1,0,0,0,0,10
Shoshana Bricklin,,,,,,,,1,0,1,0,0,10
Conor Corcoran,,,,,,,,,0,0,0,0,10
Daine A Grey Jr,,,,,,,,,,0,0,0,10
Derrick W Coker,,,,,,,,,,,0,0,10
Joe Fernandes,,,,,,,,,,,,0,10
Total,52,43,37,25,14,5,5,5,2,2,0,0,10
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,District Attorney - Democrat,11
,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Robert M Kline,Shoshana Bricklin,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Joe Fernandes,Derrick W Coker,R Seth Williams,11
Henry Lewandowski,2,21,17,3,2,0,0,0,0,1,0,22,11
Martin Coleman,,0,18,1,1,0,0,1,0,0,0,21,11
Fran Shields,,,0,0,0,0,0,1,0,0,0,15,11
Tracy B Roman,,,,0,1,0,0,0,0,1,0,3,11
Robert M Kline,,,,,0,0,0,0,0,0,0,2,11
Shoshana Bricklin,,,,,,0,1,0,1,0,0,2,11
Conor Corcoran,,,,,,,0,0,1,0,0,1,11
Daine A Grey Jr,,,,,,,,0,0,0,0,0,11
Frank Bennett,,,,,,,,,0,0,0,1,11
Joe Fernandes,,,,,,,,,,0,0,1,11
Derrick W Coker,,,,,,,,,,,0,0,11
R Seth Williams,,,,,,,,,,,,0,11
Total,26,24,18,3,2,2,1,1,1,1,0,26,11
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,12
,R Seth Williams,Henry Lewandowski,Conor Corcoran,Tracy B Roman,Frank Bennett,Robert M Kline,Daine A Grey Jr,Derrick W Coker,Fran Shields,Joe Fernandes,Martin Coleman,Shoshana Bricklin,12
R Seth Williams,2,3,2,1,1,1,0,0,0,0,0,0,12
Henry Lewandowski,,1,2,1,1,1,0,0,0,0,0,0,12
Conor Corcoran,,,1,0,1,1,0,0,0,0,0,0,12
Tracy B Roman,,,,1,0,0,0,0,0,0,0,0,12
Frank Bennett,,,,,0,0,0,0,0,0,0,0,12
Robert M Kline,,,,,,0,0,0,0,0,0,0,12
Daine A Grey Jr,,,,,,,0,0,0,0,0,0,12
Derrick W Coker,,,,,,,,0,0,0,0,0,12
Fran Shields,,,,,,,,,0,0,0,0,12
Joe Fernandes,,,,,,,,,,0,0,0,12
Martin Coleman,,,,,,,,,,,0,0,12
Shoshana Bricklin,,,,,,,,,,,,0,12
Total,5,4,3,2,1,1,0,0,0,0,0,0,12
,District Attorney - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,,,13
,R Seth Williams,Martin Coleman,Henry Lewandowski,Fran Shields,Joe Fernandes,Tracy B Roman,Robert M Kline,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Shoshana Bricklin,Derrick W Coker,13
R Seth Williams,2,22,21,14,6,4,2,1,1,1,1,0,13
Martin Coleman,,2,17,12,4,2,0,0,0,1,0,0,13
Henry Lewandowski,,,2,11,6,1,1,0,1,0,0,0,13
Fran Shields,,,,0,0,2,1,0,0,0,1,0,13
Joe Fernandes,,,,,0,0,0,0,1,0,0,0,13
