col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
,Timika Lane,Joe Fernandes,Kenneth J Powell Jr,Daniel D Mccaffery,Dawn M Tancredi,James C Crumlish,Tracy B Roman,Sierra Thomas Street,Giovanni Campbell,Leon A King Ii,Anne Marie Coyle,John J O Connor Jr,Vince Giusini,Frank Bennett,Jon Marshall,Derrick W Coker,Stephanie M Sawyer,Conor Corcoran,Rania Major,Sean P Stevens,Deborah D Cianfrani,Daine A Grey Jr,Fran Shields,Katie Scrivner,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Frank Bennett,Robert M Kline,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Derrick W Coker,1
Timika Lane,1,27,21,19,17,16,9,7,6,8,4,1,4,4,5,2,4,0,1,2,2,1,0,0,31,22,20,12,5,7,3,5,2,1,0,1
Joe Fernandes,,0,15,14,14,12,8,6,3,4,3,1,3,1,1,0,1,0,0,0,0,0,0,0,24,17,17,7,3,2,2,2,2,0,0,1
Kenneth J Powell Jr,,,0,17,18,10,4,5,4,2,3,6,1,1,2,2,1,1,1,0,1,0,0,0,18,16,17,6,5,5,4,1,2,2,0,1
Daniel D Mccaffery,,,,0,13,10,1,3,3,1,1,3,1,1,1,1,2,1,1,0,1,0,0,0,17,12,14,3,5,5,3,1,1,0,0,1
Dawn M Tancredi,,,,,0,11,2,2,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,17,17,17,1,2,2,1,0,0,0,0,1
James C Crumlish,,,,,,0,3,1,2,3,1,2,0,2,1,0,1,1,0,1,0,0,0,0,13,13,14,5,3,1,3,1,0,0,0,1
Tracy B Roman,,,,,,,1,5,2,1,5,3,4,3,1,0,0,1,0,0,0,0,0,0,7,5,2,11,2,3,1,3,2,1,0,1
Sierra Thomas Street,,,,,,,,0,2,1,5,4,4,1,0,2,0,3,1,1,0,0,0,0,5,4,4,8,2,1,1,2,4,1,0,1
Giovanni Campbell,,,,,,,,,0,6,0,3,0,2,2,1,0,0,0,1,0,0,0,0,3,1,3,3,2,4,6,0,1,0,0,1
Leon A King Ii,,,,,,,,,,0,0,2,0,2,3,0,2,0,1,2,1,1,0,0,4,1,3,3,2,3,4,2,2,0,0,1
Anne Marie Coyle,,,,,,,,,,,0,3,4,1,0,0,0,2,0,1,0,0,0,0,3,4,1,7,3,1,1,1,1,1,0,1
John J O Connor Jr,,,,,,,,,,,,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,1,6,5,3,4,0,3,1,0,1
Vince Giusini,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,3,3,0,5,0,2,0,1,1,0,0,1
Frank Bennett,,,,,,,,,,,,,,0,2,0,1,1,0,1,1,0,0,0,1,0,1,4,1,3,1,1,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,0,0,2,0,0,0,2,0,0,0,2,0,0,3,0,5,1,2,1,1,0,1
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,1,0,0,1,1,2,1,3,1,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,3,1,1,0,0,2,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,1,2,1,0,0,1,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,21,20,5,3,3,0,2,0,0,0,1
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,3,0,1,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,1,1,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,4,3,3,2,0,1
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,0,1
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,44,29,27,24,20,19,16,12,10,10,9,9,6,5,5,4,4,3,3,3,2,1,0,0,32,24,23,19,13,10,8,6,5,2,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Timika Lane,Joe Fernandes,Dawn M Tancredi,Kenneth J Powell Jr,Daniel D Mccaffery,James C Crumlish,Sierra Thomas Street,Tracy B Roman,Anne Marie Coyle,Stephanie M Sawyer,Vince Giusini,Giovanni Campbell,Leon A King Ii,Conor Corcoran,Frank Bennett,John J O Connor Jr,Rania Major,Deborah D Cianfrani,Derrick W Coker,Daine A Grey Jr,Jon Marshall,Sean P Stevens,Fran Shields,Katie Scrivner,Martin Coleman,Fran Shields,Henry Lewandowski,Tracy B Roman,Shoshana Bricklin,Joe Fernandes,Daine A Grey Jr,Frank Bennett,Robert M Kline,Conor Corcoran,Derrick W Coker,2
Timika Lane,0,47,45,47,42,37,10,7,6,5,5,2,2,2,1,3,1,2,1,1,0,1,0,0,52,47,51,6,4,2,1,1,2,1,1,2
Joe Fernandes,,0,40,41,39,36,7,6,7,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,47,44,43,3,2,0,1,1,0,0,0,2
Dawn M Tancredi,,,0,45,43,38,5,1,2,4,1,3,2,0,0,2,0,1,1,1,0,0,0,0,42,46,44,0,3,1,1,1,0,0,1,2
Kenneth J Powell Jr,,,,0,45,39,5,3,1,2,1,0,1,1,1,1,1,1,1,0,0,1,0,0,41,43,42,0,2,2,1,1,1,1,1,2
Daniel D Mccaffery,,,,,1,36,5,2,1,3,1,2,2,1,1,1,0,0,0,0,0,1,0,0,39,43,41,0,2,1,1,1,1,0,1,2
James C Crumlish,,,,,,0,0,2,0,0,1,0,1,2,1,1,1,1,1,0,1,0,0,0,36,40,36,0,0,3,1,0,1,1,1,2
Sierra Thomas Street,,,,,,,0,6,5,3,4,2,2,0,1,1,1,0,0,0,0,1,0,0,9,4,8,5,3,1,1,2,0,0,0,2
Tracy B Roman,,,,,,,,0,5,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,8,2,6,6,2,0,1,1,0,0,0,2
Anne Marie Coyle,,,,,,,,,0,1,4,1,1,0,1,0,1,1,0,0,0,0,0,0,7,3,4,5,3,0,1,1,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,0,1,3,3,2,0,2,1,1,0,0,0,0,0,0,3,4,5,0,4,0,1,0,1,0,0,2
Vince Giusini,,,,,,,,,,,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,2,5,3,2,0,1,1,0,0,0,2
Giovanni Campbell,,,,,,,,,,,,0,2,1,1,2,1,0,0,1,0,0,0,0,1,5,4,1,4,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,0,2,1,0,1,0,0,0,1,0,0,0,3,3,3,0,1,1,3,1,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,0,1,2,1,1,0,0,1,0,0,0,0,2,1,0,1,2,1,0,2,1,0,2
Frank Bennett,,,,,,,,,,,,,,,0,0,2,0,0,0,1,1,0,0,1,3,0,1,1,2,1,1,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,2,2,0,2,1,0,0,2,1,0,2
Rania Major,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2,1,1,2,1,1,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,44,48,5,2,1,2,2,0,0,1,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,1,5,1,1,0,0,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,1,0,0,0,1,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,65,54,52,52,50,44,13,10,9,7,7,5,5,4,4,4,3,2,2,1,1,1,0,0,58,56,56,10,8,4,3,3,3,2,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Timika Lane,Tracy B Roman,Joe Fernandes,Daniel D Mccaffery,Sierra Thomas Street,Dawn M Tancredi,Kenneth J Powell Jr,Vince Giusini,Anne Marie Coyle,Giovanni Campbell,Leon A King Ii,James C Crumlish,John J O Connor Jr,Stephanie M Sawyer,Deborah D Cianfrani,Derrick W Coker,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Sean P Stevens,Jon Marshall,Rania Major,Fran Shields,Katie Scrivner,Shoshana Bricklin,Tracy B Roman,Martin Coleman,Fran Shields,Henry Lewandowski,Frank Bennett,Joe Fernandes,Daine A Grey Jr,Robert M Kline,Conor Corcoran,Derrick W Coker,3
Timika Lane,1,20,23,13,14,12,13,9,13,6,12,8,0,2,3,3,0,2,0,0,1,1,0,0,13,17,18,16,12,6,6,2,1,0,0,3
Tracy B Roman,,0,15,3,14,5,8,16,12,2,10,3,0,2,2,2,0,1,1,2,0,0,0,0,17,22,12,7,7,2,4,3,2,0,0,3
Joe Fernandes,,,0,14,10,12,12,10,9,6,10,9,1,1,2,2,0,0,1,1,0,0,0,0,8,12,17,13,15,2,5,1,1,0,0,3
Daniel D Mccaffery,,,,0,4,17,11,5,4,10,4,8,7,5,2,2,3,1,1,0,0,0,0,0,10,7,9,14,12,4,3,1,4,1,0,3
Sierra Thomas Street,,,,,0,3,5,9,9,4,4,1,4,3,1,2,0,0,0,0,0,0,0,0,9,11,7,4,7,2,2,1,0,0,0,3
Dawn M Tancredi,,,,,,0,11,2,1,9,5,8,6,4,1,1,0,0,1,0,0,0,0,0,8,4,10,15,10,3,0,0,3,0,0,3
Kenneth J Powell Jr,,,,,,,0,2,4,5,8,9,3,3,0,0,1,1,2,1,0,0,0,0,5,5,11,10,7,4,3,2,2,1,0,3
Vince Giusini,,,,,,,,0,9,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,10,14,6,2,7,1,2,1,1,0,0,3
Anne Marie Coyle,,,,,,,,,0,1,4,3,2,4,2,2,1,1,0,0,0,0,0,0,6,11,6,3,4,2,7,2,3,0,0,3
Giovanni Campbell,,,,,,,,,,0,5,0,6,5,0,0,2,1,1,0,0,0,0,0,9,2,6,9,7,1,2,1,2,1,0,3
Leon A King Ii,,,,,,,,,,,0,3,1,2,2,0,0,0,1,1,0,0,0,0,6,4,10,7,4,4,4,1,1,0,0,3
James C Crumlish,,,,,,,,,,,,0,2,2,0,1,1,0,0,0,0,0,0,0,1,3,6,7,5,2,2,2,2,0,0,3
John J O Connor Jr,,,,,,,,,,,,,0,5,1,0,1,0,1,0,0,0,0,0,5,2,1,4,3,3,1,1,3,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,0,2,0,2,2,0,0,0,0,0,0,2,2,3,6,2,2,2,3,1,1,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,2,1,2,1,3,1,1,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,1,14,3,7,4,3,5,1,3,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,6,2,4,4,2,1,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,14,3,1,1,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,3,2,1,2,0,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,40,33,29,25,22,21,21,20,17,16,15,12,9,9,4,4,3,3,2,2,1,1,0,0,29,29,24,23,19,9,8,5,5,1,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Timika Lane,Dawn M Tancredi,Daniel D Mccaffery,Joe Fernandes,Sierra Thomas Street,Anne Marie Coyle,Kenneth J Powell Jr,Tracy B Roman,Stephanie M Sawyer,Vince Giusini,Giovanni Campbell,James C Crumlish,Leon A King Ii,Rania Major,Derrick W Coker,Conor Corcoran,Deborah D Cianfrani,Frank Bennett,John J O Connor Jr,Daine A Grey Jr,Jon Marshall,Sean P Stevens,Fran Shields,Katie Scrivner,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Robert M Kline,Joe Fernandes,Daine A Grey Jr,Conor Corcoran,Frank Bennett,Derrick W Coker,4
Timika Lane,1,22,20,23,17,13,14,14,11,12,9,9,8,4,1,1,0,0,0,0,0,0,0,0,33,22,20,14,9,3,3,1,2,2,0,4
Dawn M Tancredi,,0,17,13,5,4,12,1,6,4,6,9,5,3,0,0,1,0,1,1,0,0,0,0,18,13,18,5,6,2,2,0,2,1,0,4
Daniel D Mccaffery,,,0,14,3,3,12,4,5,2,7,8,5,1,0,0,0,0,2,0,0,0,0,0,18,14,15,3,7,1,0,0,2,1,0,4
Joe Fernandes,,,,0,7,6,11,7,2,7,5,6,4,0,0,1,0,0,0,0,0,0,0,0,19,15,13,4,3,0,0,0,1,1,0,4
Sierra Thomas Street,,,,,0,9,4,10,5,8,5,1,3,2,1,0,0,1,1,0,1,1,0,0,11,11,5,12,6,4,2,2,0,0,0,4
Anne Marie Coyle,,,,,,1,1,10,4,10,1,1,1,0,1,0,1,0,0,1,0,0,0,0,11,7,0,10,5,2,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,0,1,3,1,4,7,2,0,0,1,0,1,1,0,1,1,0,0,11,7,11,3,4,2,1,1,1,2,0,4
Tracy B Roman,,,,,,,,0,4,8,2,0,2,0,1,0,0,0,1,0,0,0,0,0,12,7,2,10,5,1,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,1,3,1,2,0,2,0,0,1,0,1,1,0,0,0,0,8,4,4,3,7,3,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,11,8,2,6,3,1,1,0,0,0,0,4
Giovanni Campbell,,,,,,,,,,,0,0,8,2,0,1,0,1,2,0,1,1,0,0,6,5,5,5,4,2,1,2,1,1,0,4
James C Crumlish,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,8,1,0,2,1,0,1,1,0,4
Leon A King Ii,,,,,,,,,,,,,0,2,2,2,1,1,1,0,0,0,0,0,6,5,5,4,2,1,2,1,1,1,0,4
Rania Major,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,0,1,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,18,16,8,7,2,1,0,1,1,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,8,4,1,1,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,0,1,2,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1,1,1,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,53,25,23,23,23,17,17,17,15,14,12,10,10,4,3,2,2,2,2,1,1,1,0,0,37,25,23,19,12,6,4,3,2,2,0,4
