col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
John J O Connor Jr,,,,,,,,,,,,,,,0,8,16,19,18,17,10,11,0,0,55,63,58,50,60,27,46,41,12,9,0,All
Rania Major,,,,,,,,,,,,,,,,2,26,9,2,11,14,12,0,0,42,21,49,57,51,47,14,20,22,10,0,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,2,12,13,7,6,6,0,0,38,21,38,48,47,62,27,19,31,9,0,All
Frank Bennett,,,,,,,,,,,,,,,,,,1,8,8,8,6,0,0,33,20,21,34,21,16,22,27,11,7,0,All
James C Crumlish,,,,,,,,,,,,,,,,,,,1,12,7,3,0,0,41,19,30,19,14,21,18,8,22,6,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,,1,9,11,0,0,17,32,33,17,29,11,16,16,7,15,0,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,12,0,0,30,11,22,25,18,22,23,16,18,8,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,27,12,22,27,17,20,16,18,10,6,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,All
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,6,717,496,330,72,66,58,59,61,12,0,All
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,3,488,249,99,19,38,23,33,8,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123,100,51,41,28,23,16,0,All
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,122,103,70,51,68,17,0,All
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,75,47,50,36,8,0,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,31,31,3,0,All
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43,29,11,0,All
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,11,0,All
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,523",938,889,819,815,773,687,559,522,445,395,328,227,179,161,133,131,84,82,75,73,67,1,0,"1,153",966,757,750,362,231,210,179,174,52,0,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,Timika Lane,Joe Fernandes,Leon A King Ii,Daniel D Mccaffery,Dawn M Tancredi,Giovanni Campbell,Anne Marie Coyle,Sierra Thomas Street,Tracy B Roman,Stephanie M Sawyer,Vince Giusini,Daine A Grey Jr,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,Kenneth J Powell Jr,Conor Corcoran,Fran Shields,James C Crumlish,John J O Connor Jr,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Shoshana Bricklin,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Frank Bennett,Joe Fernandes,Robert M Kline,1
Timika Lane,0,14,12,8,10,9,2,3,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,12,11,10,4,2,0,0,0,0,0,0,1
Joe Fernandes,,0,10,9,9,8,3,2,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,12,11,11,3,1,1,1,0,0,0,0,1
Leon A King Ii,,,0,8,8,7,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,8,9,1,1,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,0,8,8,3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7,6,7,3,0,1,1,0,0,0,0,1
Dawn M Tancredi,,,,,0,9,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,7,8,2,1,0,0,0,0,0,0,1
Giovanni Campbell,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,7,2,0,0,0,0,0,0,0,1
Anne Marie Coyle,,,,,,,0,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,0,0,0,0,1
Sierra Thomas Street,,,,,,,,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,1,0,0,0,0,0,0,1
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,0,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,20,16,13,11,10,9,6,6,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,13,13,11,6,2,1,1,0,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Timika Lane,Leon A King Ii,Giovanni Campbell,Daniel D Mccaffery,Joe Fernandes,Dawn M Tancredi,Sierra Thomas Street,Tracy B Roman,Anne Marie Coyle,Stephanie M Sawyer,Vince Giusini,Kenneth J Powell Jr,Derrick W Coker,Conor Corcoran,John J O Connor Jr,James C Crumlish,Sean P Stevens,Deborah D Cianfrani,Frank Bennett,Jon Marshall,Rania Major,Daine A Grey Jr,Fran Shields,Katie Scrivner,Henry Lewandowski,Martin Coleman,Fran Shields,Tracy B Roman,Shoshana Bricklin,Frank Bennett,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Robert M Kline,Derrick W Coker,2
Timika Lane,3,30,28,26,23,24,11,9,7,3,6,4,3,1,0,2,0,1,0,0,0,0,0,0,34,32,25,15,5,5,3,2,1,1,0,2
Leon A King Ii,,0,22,22,16,20,3,2,2,3,2,3,2,1,1,1,2,0,1,1,0,0,0,0,24,24,22,8,3,2,3,1,1,1,0,2
Giovanni Campbell,,,0,23,16,21,5,0,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,24,22,22,7,2,1,1,0,0,0,0,2
Daniel D Mccaffery,,,,0,15,21,5,2,2,4,2,0,3,1,1,0,0,0,0,0,0,0,0,0,24,21,19,6,3,0,2,0,0,0,0,2
Joe Fernandes,,,,,0,14,6,6,4,1,4,3,3,1,2,0,2,1,1,1,1,0,0,0,21,19,14,7,1,4,0,2,1,0,0,2
Dawn M Tancredi,,,,,,0,2,1,2,3,0,1,2,1,1,2,0,0,0,0,0,0,0,0,21,20,19,4,3,0,0,0,0,1,0,2
Sierra Thomas Street,,,,,,,0,6,6,2,5,2,1,0,1,0,1,1,0,1,0,0,0,0,7,6,3,6,3,4,1,2,0,0,0,2
Tracy B Roman,,,,,,,,1,5,0,5,1,0,0,1,0,1,1,1,0,0,0,0,0,5,5,0,7,1,3,0,2,0,0,0,2
Anne Marie Coyle,,,,,,,,,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,6,2,3,0,1,0,1,0,2
Stephanie M Sawyer,,,,,,,,,,1,1,0,1,2,2,1,0,0,0,0,1,0,0,0,3,3,5,1,3,1,0,0,1,1,0,2
Vince Giusini,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,5,2,3,2,2,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,1,1,1,1,0,0,1,0,0,2
Derrick W Coker,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,2,3,3,1,0,1,0,0,1,0,0,2
Conor Corcoran,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,0,1,0,3,1,2,1,0,0,1,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,1,2,2,1,0,1,0,1,1,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,27,22,7,3,2,2,0,0,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,9,1,1,0,1,0,1,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,1,0,0,1,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,54,33,31,29,26,25,15,11,10,7,7,5,4,3,3,2,2,1,1,1,1,0,0,0,37,34,28,21,7,6,3,3,2,1,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Martin Coleman,Tracy B Roman,Fran Shields,Henry Lewandowski,Joe Fernandes,Daine A Grey Jr,Shoshana Bricklin,Conor Corcoran,Frank Bennett,Robert M Kline,Derrick W Coker,Giovanni Campbell,Sierra Thomas Street,Timika Lane,Daniel D Mccaffery,Vince Giusini,Stephanie M Sawyer,Leon A King Ii,Joe Fernandes,Dawn M Tancredi,Anne Marie Coyle,Conor Corcoran,Derrick W Coker,Tracy B Roman,Rania Major,James C Crumlish,John J O Connor Jr,Jon Marshall,Kenneth J Powell Jr,Sean P Stevens,Daine A Grey Jr,Deborah D Cianfrani,Fran Shields,Frank Bennett,Katie Scrivner,3
Martin Coleman,0,30,32,4,1,1,1,0,1,0,0,32,33,34,30,20,21,15,9,4,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,3
Tracy B Roman,,1,27,3,3,1,0,0,0,1,0,33,31,32,29,22,22,12,6,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,3
Fran Shields,,,0,3,0,1,1,1,1,0,0,31,31,31,28,18,21,14,5,5,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,3
Henry Lewandowski,,,,0,1,0,0,1,0,0,0,5,5,5,3,3,1,4,7,4,3,2,1,0,1,0,1,0,0,1,0,0,0,0,0,3
Joe Fernandes,,,,,0,0,0,0,0,0,0,2,2,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,0,0,0,0,1,0,2,1,2,0,0,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
Frank Bennett,,,,,,,,,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Robert M Kline,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Giovanni Campbell,,,,,,,,,,,,0,32,35,30,20,23,14,7,6,1,0,2,2,2,1,0,1,0,0,0,0,0,0,0,3
Sierra Thomas Street,,,,,,,,,,,,,1,31,28,22,21,13,8,3,3,1,1,1,1,1,0,1,1,1,0,0,0,0,0,3
Timika Lane,,,,,,,,,,,,,,0,30,19,22,15,9,6,3,1,2,1,2,0,0,1,0,0,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,,,,0,19,21,11,5,2,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,0,17,2,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,5,3,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,0,5,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,0,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,3
Anne Marie Coyle,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,40,38,34,9,3,2,2,1,1,1,0,39,39,39,33,25,24,16,15,8,7,3,3,3,2,1,1,1,1,1,0,0,0,0,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Tracy B Roman,Martin Coleman,Henry Lewandowski,Frank Bennett,Fran Shields,Shoshana Bricklin,Robert M Kline,Joe Fernandes,Daine A Grey Jr,Conor Corcoran,Derrick W Coker,Sierra Thomas Street,Timika Lane,Giovanni Campbell,Tracy B Roman,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Leon A King Ii,Vince Giusini,Dawn M Tancredi,Kenneth J Powell Jr,Derrick W Coker,Stephanie M Sawyer,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,John J O Connor Jr,Rania Major,James C Crumlish,Sean P Stevens,Conor Corcoran,Fran Shields,Jon Marshall,Katie Scrivner,4
Tracy B Roman,0,4,6,3,1,1,3,1,0,0,0,10,8,4,10,8,8,2,3,7,2,3,0,1,1,1,0,2,0,1,0,0,0,0,0,4
Martin Coleman,,1,8,4,4,3,1,1,0,0,0,8,8,8,6,6,6,5,5,4,5,3,2,3,1,2,1,0,0,0,1,0,0,0,0,4
Henry Lewandowski,,,0,0,4,0,1,1,1,0,0,8,10,5,4,7,9,3,4,5,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4
Frank Bennett,,,,0,0,4,3,1,0,0,0,3,1,6,4,3,2,4,3,2,3,5,1,2,2,2,2,2,0,0,0,0,0,0,0,4
Fran Shields,,,,,0,0,1,1,0,0,0,1,6,2,0,0,3,3,5,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4
Shoshana Bricklin,,,,,,0,1,1,0,0,0,3,0,5,2,2,0,3,2,2,2,3,0,2,0,1,1,1,0,0,0,0,0,0,0,4
Robert M Kline,,,,,,,0,0,0,0,0,3,2,3,1,2,1,2,1,1,2,4,0,0,1,0,2,2,0,1,0,0,0,0,0,4
Joe Fernandes,,,,,,,,0,0,0,0,1,1,1,1,0,2,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,0,7,6,5,8,6,1,3,6,3,4,2,3,2,1,1,1,0,0,0,0,0,0,0,4
Timika Lane,,,,,,,,,,,,,0,2,4,5,9,3,5,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4
Giovanni Campbell,,,,,,,,,,,,,,1,3,6,3,8,5,3,5,5,1,3,2,2,2,2,0,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,0,6,6,2,2,6,1,3,0,0,2,0,1,1,0,0,0,0,0,0,0,4
Anne Marie Coyle,,,,,,,,,,,,,,,,1,6,4,2,6,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,0,2,3,5,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,0,5,1,4,2,1,1,1,1,1,1,0,1,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,1,4,1,1,2,2,1,0,1,0,1,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,2,3,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,19,17,13,8,6,6,5,3,1,0,0,17,15,14,13,12,12,9,9,8,7,7,5,4,3,3,3,3,2,1,1,0,0,0,0,4
