col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,Brett Mandel,Alan Butkovitz,Mark Zecca,Martin Coleman,Fran Shields,Tracy B Roman,Robert M Kline,Henry Lewandowski,Shoshana Bricklin,Joe Fernandes,Daine A Grey Jr,Conor Corcoran,Frank Bennett,Derrick W Coker,1
Brett Mandel,19,0,0,29,24,13,12,6,8,8,8,1,1,0,1
Alan Butkovitz,,4,0,29,24,15,8,10,9,4,3,3,1,0,1
Mark Zecca,,,0,6,2,5,1,3,2,2,0,1,0,0,1
Martin Coleman,,,,0,35,22,6,12,5,8,5,0,1,0,1
Fran Shields,,,,,0,9,10,5,9,5,4,1,0,0,1
Tracy B Roman,,,,,,0,5,11,5,3,1,1,0,0,1
Robert M Kline,,,,,,,0,2,9,5,2,1,2,0,1
Henry Lewandowski,,,,,,,,0,1,0,0,1,0,0,1
Shoshana Bricklin,,,,,,,,,0,1,2,2,1,0,1
Joe Fernandes,,,,,,,,,,1,3,2,0,0,1
Daine A Grey Jr,,,,,,,,,,,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,0,0,0,1
Frank Bennett,,,,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,,,,0,1
Total,65,49,9,64,50,33,22,20,20,15,11,5,2,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,2
,Martin Coleman,Fran Shields,Shoshana Bricklin,Robert M Kline,Joe Fernandes,Tracy B Roman,Daine A Grey Jr,Henry Lewandowski,Frank Bennett,Conor Corcoran,Derrick W Coker,Brett Mandel,Alan Butkovitz,Mark Zecca,2
Martin Coleman,0,24,14,6,10,7,8,3,0,1,0,23,19,2,2
Fran Shields,,0,10,6,8,4,9,1,2,2,0,15,19,2,2
Shoshana Bricklin,,,0,7,3,7,0,4,3,4,0,14,13,4,2
Robert M Kline,,,,0,1,3,3,1,4,1,0,10,4,1,2
Joe Fernandes,,,,,0,0,5,1,0,0,0,10,4,1,2
Tracy B Roman,,,,,,0,1,3,2,1,0,4,7,1,2
Daine A Grey Jr,,,,,,,0,0,0,0,0,12,0,1,2
Henry Lewandowski,,,,,,,,1,2,0,0,4,4,0,2
Frank Bennett,,,,,,,,,0,1,0,3,4,0,2
Conor Corcoran,,,,,,,,,,0,0,4,1,1,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,2
Brett Mandel,,,,,,,,,,,,4,0,0,2
Alan Butkovitz,,,,,,,,,,,,,0,0,2
Mark Zecca,,,,,,,,,,,,,,0,2
Total,46,38,32,16,15,14,13,9,7,6,0,42,28,7,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,3
,Martin Coleman,Fran Shields,Tracy B Roman,Henry Lewandowski,Joe Fernandes,Daine A Grey Jr,Robert M Kline,Shoshana Bricklin,Conor Corcoran,Frank Bennett,Derrick W Coker,Brett Mandel,Alan Butkovitz,Mark Zecca,3
Martin Coleman,0,58,9,10,5,5,6,4,3,1,0,33,39,3,3
Fran Shields,,0,5,5,3,5,8,5,2,2,0,29,38,1,3
Tracy B Roman,,,0,7,1,2,0,1,1,1,0,9,6,2,3
Henry Lewandowski,,,,0,3,0,1,2,1,0,0,8,5,3,3
Joe Fernandes,,,,,1,6,1,2,3,2,0,10,4,0,3
Daine A Grey Jr,,,,,,0,4,2,1,1,0,12,2,0,3
Robert M Kline,,,,,,,0,3,2,1,0,8,5,1,3
Shoshana Bricklin,,,,,,,,0,0,1,0,4,7,1,3
Conor Corcoran,,,,,,,,,0,0,0,8,1,0,3
Frank Bennett,,,,,,,,,,0,0,3,1,1,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,3
Brett Mandel,,,,,,,,,,,,10,0,0,3
Alan Butkovitz,,,,,,,,,,,,,6,0,3
Mark Zecca,,,,,,,,,,,,,,2,3
Total,77,70,17,16,15,14,14,12,9,5,0,62,55,7,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,4
,Martin Coleman,Fran Shields,Henry Lewandowski,Shoshana Bricklin,Robert M Kline,Tracy B Roman,Joe Fernandes,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,4
Martin Coleman,0,26,9,3,7,8,7,5,1,1,0,23,23,4,4
Fran Shields,,1,6,5,6,4,3,5,0,0,0,20,16,5,4
Henry Lewandowski,,,0,4,4,5,2,1,1,1,0,13,7,1,4
Shoshana Bricklin,,,,0,5,6,1,2,3,0,0,9,9,1,4
Robert M Kline,,,,,0,1,5,2,3,0,0,7,9,1,4
Tracy B Roman,,,,,,0,0,2,0,1,0,8,9,1,4
Joe Fernandes,,,,,,,0,4,2,0,0,6,5,1,4
Daine A Grey Jr,,,,,,,,0,1,0,0,4,5,1,4
Frank Bennett,,,,,,,,,0,0,0,1,2,1,4
Conor Corcoran,,,,,,,,,,0,0,1,2,0,4
Derrick W Coker,,,,,,,,,,,0,0,0,0,4
Alan Butkovitz,,,,,,,,,,,,6,0,0,4
Brett Mandel,,,,,,,,,,,,,4,0,4
Mark Zecca,,,,,,,,,,,,,,0,4
Total,51,42,21,20,18,18,13,12,6,3,0,49,44,7,4
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Brett Mandel,Alan Butkovitz,Mark Zecca,Martin Coleman,Fran Shields,Tracy B Roman,Shoshana Bricklin,Henry Lewandowski,Robert M Kline,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Frank Bennett,Derrick W Coker,5
Brett Mandel,6,0,0,19,12,12,6,7,10,5,3,1,1,0,5
Alan Butkovitz,,2,0,14,13,7,8,7,4,1,3,1,0,0,5
Mark Zecca,,,0,0,0,0,1,0,0,0,0,0,0,0,5
Martin Coleman,,,,0,19,7,3,6,5,3,3,0,0,0,5
Fran Shields,,,,,1,1,5,4,3,2,2,0,0,0,5
Tracy B Roman,,,,,,2,3,8,6,2,1,1,1,0,5
Shoshana Bricklin,,,,,,,1,1,4,3,1,0,0,0,5
