col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,All
,Joseph C Waters Jr,Jack Mcvay Jr,Martin Coleman,Tracy B Roman,Fran Shields,Shoshana Bricklin,Henry Lewandowski,Robert M Kline,Daine A Grey Jr,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,All
Joseph C Waters Jr,138,0,746,476,391,411,370,210,121,113,74,66,0,All
Jack Mcvay Jr,,65,316,113,210,87,62,133,123,107,20,28,0,All
Martin Coleman,,,86,288,383,225,260,160,110,120,33,23,0,All
Tracy B Roman,,,,34,85,162,194,79,44,42,25,24,0,All
Fran Shields,,,,,4,196,110,120,93,73,24,20,0,All
Shoshana Bricklin,,,,,,24,104,85,49,19,22,24,0,All
Henry Lewandowski,,,,,,,13,56,8,28,17,17,0,All
Robert M Kline,,,,,,,,7,65,54,28,21,0,All
Daine A Grey Jr,,,,,,,,,3,78,14,17,0,All
Joe Fernandes,,,,,,,,,,1,19,20,0,All
Frank Bennett,,,,,,,,,,,2,7,0,All
Conor Corcoran,,,,,,,,,,,,4,0,All
Derrick W Coker,,,,,,,,,,,,,0,All
Total,"1,435",577,"1,198",663,649,570,477,375,263,244,106,105,0,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Superior Court - Democrat,,1
,Martin Coleman,Fran Shields,Tracy B Roman,Robert M Kline,Shoshana Bricklin,Daine A Grey Jr,Henry Lewandowski,Joe Fernandes,Conor Corcoran,Frank Bennett,Derrick W Coker,Joseph C Waters Jr,Jack Mcvay Jr,1
Martin Coleman,8,10,8,7,6,5,3,3,1,1,0,17,13,1
Fran Shields,,0,4,4,2,8,1,4,0,0,0,8,9,1
Tracy B Roman,,,1,2,6,0,3,1,0,1,0,10,3,1
Robert M Kline,,,,0,4,4,1,2,1,1,0,8,5,1
Shoshana Bricklin,,,,,2,0,2,0,1,0,0,8,1,1
Daine A Grey Jr,,,,,,0,0,4,0,1,0,1,10,1
Henry Lewandowski,,,,,,,0,1,2,1,0,8,2,1
Joe Fernandes,,,,,,,,0,0,1,0,5,4,1
Conor Corcoran,,,,,,,,,0,0,0,2,2,1
Frank Bennett,,,,,,,,,,0,0,1,2,1
Derrick W Coker,,,,,,,,,,,0,0,0,1
Joseph C Waters Jr,,,,,,,,,,,,2,0,1
Jack Mcvay Jr,,,,,,,,,,,,,0,1
Total,41,19,15,14,14,11,11,9,4,3,0,32,23,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Superior Court - Democrat,,2
,Martin Coleman,Tracy B Roman,Robert M Kline,Shoshana Bricklin,Fran Shields,Joe Fernandes,Daine A Grey Jr,Henry Lewandowski,Conor Corcoran,Frank Bennett,Derrick W Coker,Joseph C Waters Jr,Jack Mcvay Jr,2
Martin Coleman,6,10,8,5,7,6,7,5,1,1,0,23,16,2
Tracy B Roman,,4,4,8,4,5,1,4,2,0,0,17,10,2
Robert M Kline,,,2,1,6,1,1,1,1,0,0,5,7,2
Shoshana Bricklin,,,,1,2,2,1,2,0,1,0,9,3,2
Fran Shields,,,,,1,1,2,0,0,0,0,3,7,2
Joe Fernandes,,,,,,0,5,0,0,0,0,5,5,2
Daine A Grey Jr,,,,,,,0,0,0,0,0,4,4,2
