col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,District Attorney - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Timika Lane,Joe Fernandes,Giovanni Campbell,Dawn M Tancredi,Daniel D Mccaffery,Leon A King Ii,Sierra Thomas Street,Anne Marie Coyle,Tracy B Roman,Kenneth J Powell Jr,Vince Giusini,John J O Connor Jr,Stephanie M Sawyer,Frank Bennett,Deborah D Cianfrani,Conor Corcoran,Derrick W Coker,Rania Major,Daine A Grey Jr,James C Crumlish,Jon Marshall,Sean P Stevens,Fran Shields,Katie Scrivner,1
R Seth Williams,0,23,21,16,15,14,14,10,9,9,6,6,5,5,4,3,2,2,2,1,1,1,1,0,0,1
Timika Lane,,0,17,13,12,12,13,6,5,6,2,3,2,3,1,2,2,1,2,1,0,0,0,0,0,1
Joe Fernandes,,,0,11,11,10,11,4,3,6,2,4,3,2,2,2,1,1,0,0,0,0,0,0,0,1
Giovanni Campbell,,,,0,13,10,11,4,2,2,4,0,1,1,1,0,1,1,2,1,0,0,0,0,0,1
Dawn M Tancredi,,,,,0,11,11,3,1,1,3,2,1,1,2,0,0,0,1,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,0,10,1,3,1,0,1,2,1,1,1,1,0,1,0,1,1,1,0,0,1
Leon A King Ii,,,,,,,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sierra Thomas Street,,,,,,,,0,6,4,4,5,0,3,1,1,1,1,1,1,0,0,0,0,0,1
Anne Marie Coyle,,,,,,,,,0,4,2,3,2,3,2,2,0,1,0,0,1,1,1,0,0,1
Tracy B Roman,,,,,,,,,,0,3,3,1,2,1,0,0,1,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
