col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,1
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Daine A Grey Jr,Robert M Kline,Shoshana Bricklin,Conor Corcoran,Joe Fernandes,Frank Bennett,Derrick W Coker,1
Martin Coleman,2,7,6,7,1,3,2,0,1,0,0,1
Henry Lewandowski,,1,1,5,1,2,2,2,1,1,0,1
Fran Shields,,,0,1,3,2,3,0,1,0,0,1
Tracy B Roman,,,,0,0,1,0,0,0,0,0,1
Daine A Grey Jr,,,,,0,1,2,2,2,0,0,1
Robert M Kline,,,,,,0,0,1,0,0,0,1
Shoshana Bricklin,,,,,,,0,1,0,0,0,1
Conor Corcoran,,,,,,,,0,2,0,0,1
Joe Fernandes,,,,,,,,,0,1,0,1
Frank Bennett,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,0,1
Total,16,13,9,7,6,5,5,4,4,1,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Martin Coleman,Fran Shields,Henry Lewandowski,Tracy B Roman,Joe Fernandes,Robert M Kline,Daine A Grey Jr,Shoshana Bricklin,Frank Bennett,Conor Corcoran,Derrick W Coker,2
Martin Coleman,1,4,6,3,2,1,1,1,0,0,0,2
Fran Shields,,0,3,1,3,1,3,0,0,0,0,2
Henry Lewandowski,,,0,3,1,0,0,0,0,0,0,2
Tracy B Roman,,,,1,1,1,1,1,1,0,0,2
Joe Fernandes,,,,,0,1,1,0,1,0,0,2
Robert M Kline,,,,,,2,0,1,1,0,0,2
Daine A Grey Jr,,,,,,,0,1,0,0,0,2
Shoshana Bricklin,,,,,,,,1,1,0,0,2
Frank Bennett,,,,,,,,,0,0,0,2
Conor Corcoran,,,,,,,,,,1,0,2
Derrick W Coker,,,,,,,,,,,0,2
Total,11,8,7,7,5,5,4,4,2,1,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Robert M Kline,Shoshana Bricklin,Joe Fernandes,Daine A Grey Jr,Frank Bennett,Conor Corcoran,Derrick W Coker,3
Martin Coleman,5,16,10,7,3,1,2,2,0,0,0,3
Henry Lewandowski,,5,9,6,1,2,0,0,0,0,0,3
Fran Shields,,,0,2,3,3,3,0,2,0,0,3
Tracy B Roman,,,,3,3,2,1,2,0,1,0,3
Robert M Kline,,,,,2,0,3,1,1,1,0,3
Shoshana Bricklin,,,,,,1,0,1,1,0,0,3
Joe Fernandes,,,,,,,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,1,0,0,0,3
Frank Bennett,,,,,,,,,0,0,0,3
Conor Corcoran,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,0,3
Total,27,23,17,16,10,6,5,4,2,1,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Martin Coleman,Tracy B Roman,Henry Lewandowski,Daine A Grey Jr,Shoshana Bricklin,Robert M Kline,Fran Shields,Conor Corcoran,Frank Bennett,Joe Fernandes,Derrick W Coker,4
Martin Coleman,4,4,3,2,0,1,0,0,1,1,0,4
Tracy B Roman,,0,3,3,2,0,1,0,0,0,0,4
Henry Lewandowski,,,2,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,0,1,0,1,0,1,0,0,4
Shoshana Bricklin,,,,,1,1,1,0,0,0,0,4
Robert M Kline,,,,,,0,1,1,0,1,0,4
Fran Shields,,,,,,,0,0,0,0,0,4
Conor Corcoran,,,,,,,,0,0,0,0,4
Frank Bennett,,,,,,,,,0,0,0,4
Joe Fernandes,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,0,4
Total,10,7,5,4,4,3,2,1,1,1,0,4
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Martin Coleman,Fran Shields,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Henry Lewandowski,Robert M Kline,Tracy B Roman,Conor Corcoran,Frank Bennett,Derrick W Coker,5
Martin Coleman,3,11,4,5,7,4,4,1,0,0,0,5
Fran Shields,,1,5,3,3,4,2,1,1,1,0,5
Shoshana Bricklin,,,6,2,3,2,0,2,0,0,0,5
Daine A Grey Jr,,,,1,5,0,5,1,0,0,0,5
Joe Fernandes,,,,,0,0,3,1,0,1,0,5
Henry Lewandowski,,,,,,4,1,1,1,0,0,5
Robert M Kline,,,,,,,0,0,1,0,0,5
Tracy B Roman,,,,,,,,0,1,0,0,5
Conor Corcoran,,,,,,,,,0,0,0,5
Frank Bennett,,,,,,,,,,0,0,5
Derrick W Coker,,,,,,,,,,,0,5
Total,23,18,15,12,12,11,8,4,2,1,0,5
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,6
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Daine A Grey Jr,Shoshana Bricklin,Joe Fernandes,Robert M Kline,Frank Bennett,Conor Corcoran,Derrick W Coker,6
Martin Coleman,12,38,20,25,0,3,2,2,1,0,0,6
Henry Lewandowski,,2,19,24,1,2,2,1,0,0,0,6
Tracy B Roman,,,7,0,5,5,4,1,1,0,0,6
Fran Shields,,,,0,2,0,0,2,1,1,0,6
Daine A Grey Jr,,,,,1,3,1,1,0,1,0,6
Shoshana Bricklin,,,,,,2,0,1,0,0,0,6
Joe Fernandes,,,,,,,1,1,1,0,0,6
Robert M Kline,,,,,,,,0,0,0,0,6
Frank Bennett,,,,,,,,,1,0,0,6
Conor Corcoran,,,,,,,,,,0,0,6
Derrick W Coker,,,,,,,,,,,0,6
Total,62,48,38,30,9,9,7,5,3,1,0,6
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,7
,Henry Lewandowski,Martin Coleman,Tracy B Roman,Daine A Grey Jr,Fran Shields,Frank Bennett,Shoshana Bricklin,Robert M Kline,Conor Corcoran,Derrick W Coker,Joe Fernandes,7
Henry Lewandowski,5,9,6,1,3,1,1,0,0,0,0,7
Martin Coleman,,1,6,1,2,0,0,1,0,0,0,7
Tracy B Roman,,,2,1,1,1,1,0,0,0,0,7
Daine A Grey Jr,,,,1,1,1,0,0,0,0,0,7
Fran Shields,,,,,0,0,1,0,0,0,0,7
Frank Bennett,,,,,,1,1,0,0,0,0,7
Shoshana Bricklin,,,,,,,1,0,0,0,0,7
Robert M Kline,,,,,,,,0,0,0,0,7
Conor Corcoran,,,,,,,,,0,0,0,7
Derrick W Coker,,,,,,,,,,0,0,7
Joe Fernandes,,,,,,,,,,,0,7
Total,16,12,10,4,4,3,3,1,0,0,0,7
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,8
,Martin Coleman,Tracy B Roman,Henry Lewandowski,Daine A Grey Jr,Fran Shields,Shoshana Bricklin,Robert M Kline,Conor Corcoran,Frank Bennett,Joe Fernandes,Derrick W Coker,8
Martin Coleman,3,4,5,1,1,1,1,0,1,1,0,8
Tracy B Roman,,2,2,1,3,3,0,1,0,1,0,8
Henry Lewandowski,,,1,1,1,1,1,0,1,0,0,8
Daine A Grey Jr,,,,1,1,3,1,0,0,0,0,8
Fran Shields,,,,,0,2,1,1,0,0,0,8
Shoshana Bricklin,,,,,,0,0,0,0,0,0,8
Robert M Kline,,,,,,,0,0,0,0,0,8
Conor Corcoran,,,,,,,,0,0,0,0,8
Frank Bennett,,,,,,,,,0,0,0,8
Joe Fernandes,,,,,,,,,,0,0,8
Derrick W Coker,,,,,,,,,,,0,8
Total,11,10,7,5,5,5,2,1,1,1,0,8
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,9
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Joe Fernandes,Frank Bennett,Shoshana Bricklin,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Robert M Kline,9
Martin Coleman,5,14,9,4,1,1,1,0,0,0,0,9
Henry Lewandowski,,1,9,6,1,0,1,0,0,0,0,9
Fran Shields,,,0,0,1,0,1,0,0,0,0,9
Tracy B Roman,,,,1,1,1,1,0,0,0,0,9
Joe Fernandes,,,,,0,1,0,0,0,0,0,9
Frank Bennett,,,,,,0,0,0,0,0,0,9
Shoshana Bricklin,,,,,,,0,0,0,0,0,9
Conor Corcoran,,,,,,,,0,0,0,0,9
Daine A Grey Jr,,,,,,,,,0,0,0,9
Derrick W Coker,,,,,,,,,,0,0,9
Robert M Kline,,,,,,,,,,,0,9
Total,21,18,11,8,3,2,2,0,0,0,0,9
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,10
,Daine A Grey Jr,Fran Shields,Robert M Kline,Conor Corcoran,Martin Coleman,Tracy B Roman,Derrick W Coker,Frank Bennett,Henry Lewandowski,Joe Fernandes,Shoshana Bricklin,10
Daine A Grey Jr,0,1,1,0,1,1,0,0,0,0,0,10
Fran Shields,,0,1,1,0,1,0,0,0,0,0,10
Robert M Kline,,,0,1,1,0,0,0,0,0,0,10
Conor Corcoran,,,,0,0,0,0,0,0,0,0,10
Martin Coleman,,,,,0,0,0,0,0,0,0,10
Tracy B Roman,,,,,,0,0,0,0,0,0,10
Derrick W Coker,,,,,,,0,0,0,0,0,10
Frank Bennett,,,,,,,,0,0,0,0,10
Henry Lewandowski,,,,,,,,,0,0,0,10
Joe Fernandes,,,,,,,,,,0,0,10
Shoshana Bricklin,,,,,,,,,,,0,10
Total,2,2,2,1,1,1,0,0,0,0,0,10
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,11
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Daine A Grey Jr,Robert M Kline,Shoshana Bricklin,Frank Bennett,Joe Fernandes,Conor Corcoran,Derrick W Coker,11
Martin Coleman,5,7,4,6,1,1,0,1,0,0,0,11
Henry Lewandowski,,0,4,7,1,1,1,0,0,0,0,11
Tracy B Roman,,,2,1,3,2,3,0,1,0,0,11
Fran Shields,,,,0,0,0,0,1,0,0,0,11
Daine A Grey Jr,,,,,1,1,2,0,0,0,0,11
Robert M Kline,,,,,,0,0,0,1,0,0,11
Shoshana Bricklin,,,,,,,0,0,0,0,0,11
Frank Bennett,,,,,,,,0,0,0,0,11
Joe Fernandes,,,,,,,,,0,0,0,11
Conor Corcoran,,,,,,,,,,0,0,11
Derrick W Coker,,,,,,,,,,,0,11
