col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
James C Crumlish,,,,,,,,,,,,,,,,,,,1,2,3,3,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,All
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,1,3,0,0,All
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,1,0,0,All
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,629,563,294,266,246,221,217,207,166,97,95,58,58,50,45,37,37,32,32,28,25,22,3,1,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,Sierra Thomas Street,Timika Lane,Giovanni Campbell,Anne Marie Coyle,Joe Fernandes,Leon A King Ii,Vince Giusini,Daniel D Mccaffery,Tracy B Roman,Kenneth J Powell Jr,Deborah D Cianfrani,Derrick W Coker,Stephanie M Sawyer,John J O Connor Jr,Rania Major,Dawn M Tancredi,Daine A Grey Jr,James C Crumlish,Jon Marshall,Sean P Stevens,Conor Corcoran,Frank Bennett,Fran Shields,Katie Scrivner,1
Sierra Thomas Street,6,22,8,13,10,7,9,5,10,3,4,3,1,0,1,1,1,0,0,0,0,1,0,0,1
Timika Lane,,2,8,13,12,7,8,5,10,6,5,4,4,2,2,1,1,0,1,2,0,1,0,0,1
Giovanni Campbell,,,1,4,5,13,4,10,1,2,3,1,2,2,0,1,1,2,0,1,1,0,0,0,1
Anne Marie Coyle,,,,1,8,5,9,4,8,2,3,1,2,1,2,2,1,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,2,4,9,4,7,2,2,1,3,2,1,1,0,1,1,1,0,0,0,0,1
Leon A King Ii,,,,,,0,2,8,0,2,1,2,1,1,0,1,0,0,0,1,1,0,0,0,1
Vince Giusini,,,,,,,0,1,7,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,0,0,1,0,2,2,2,1,0,0,2,2,0,1,0,0,0,1
Tracy B Roman,,,,,,,,,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
Kenneth J Powell Jr,,,,,,,,,,0,2,3,1,2,2,1,0,0,1,2,0,1,0,0,1
Deborah D Cianfrani,,,,,,,,,,,0,0,2,0,1,2,2,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,0,1,1,1,0,0,0,2,0,0,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,0,1,2,1,1,0,1,1,1,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,0,2,0,0,1,1,1,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,31,30,19,18,18,14,13,12,12,8,6,6,6,4,4,3,2,2,2,2,1,1,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,2
,Sierra Thomas Street,Timika Lane,Tracy B Roman,Anne Marie Coyle,Joe Fernandes,Derrick W Coker,Daniel D Mccaffery,John J O Connor Jr,Kenneth J Powell Jr,Leon A King Ii,Vince Giusini,Giovanni Campbell,Conor Corcoran,Deborah D Cianfrani,Rania Major,Dawn M Tancredi,Frank Bennett,Jon Marshall,Katie Scrivner,Stephanie M Sawyer,Daine A Grey Jr,Fran Shields,James C Crumlish,Sean P Stevens,2
Sierra Thomas Street,22,20,10,10,7,10,2,4,2,2,4,1,0,1,1,0,0,0,0,1,0,0,0,0,2
Timika Lane,,1,13,8,9,1,2,4,1,2,4,1,0,0,1,1,0,0,0,1,0,0,0,0,2
Tracy B Roman,,,0,8,6,0,0,3,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Anne Marie Coyle,,,,0,4,2,2,2,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,2
Joe Fernandes,,,,,1,0,2,2,0,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,2
Derrick W Coker,,,,,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Daniel D Mccaffery,,,,,,,0,2,3,2,1,1,1,2,1,1,1,0,1,0,0,0,0,0,2
John J O Connor Jr,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Giovanni Campbell,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,55,26,13,12,12,10,7,5,4,4,4,3,2,2,2,1,1,1,1,1,0,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Sierra Thomas Street,Timika Lane,Giovanni Campbell,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Tracy B Roman,Leon A King Ii,Stephanie M Sawyer,Kenneth J Powell Jr,Vince Giusini,Daine A Grey Jr,John J O Connor Jr,Dawn M Tancredi,Derrick W Coker,Rania Major,Jon Marshall,Sean P Stevens,Conor Corcoran,Deborah D Cianfrani,Frank Bennett,James C Crumlish,Fran Shields,Katie Scrivner,3
Sierra Thomas Street,7,18,7,9,10,6,9,6,10,5,8,5,4,3,2,3,1,1,0,1,1,0,0,0,3
Timika Lane,,2,7,10,12,6,9,7,5,1,8,4,0,1,3,1,0,0,0,0,0,0,0,0,3
Giovanni Campbell,,,0,3,5,9,1,7,6,4,0,4,4,4,2,1,2,1,1,1,0,1,0,0,3
Anne Marie Coyle,,,,0,8,1,9,1,2,2,6,0,0,0,1,1,1,1,1,0,0,1,0,0,3
Joe Fernandes,,,,,0,3,6,4,1,1,5,0,0,1,0,0,1,1,0,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,0,1,6,3,2,0,2,3,4,1,1,0,0,0,1,0,0,0,0,3
Tracy B Roman,,,,,,,0,0,1,2,6,1,0,0,0,1,1,0,1,0,0,0,0,0,3
Leon A King Ii,,,,,,,,0,1,2,0,1,2,1,1,1,0,2,0,1,1,1,0,0,3
Stephanie M Sawyer,,,,,,,,,0,4,2,4,3,3,3,3,0,0,0,1,0,1,0,0,3
Kenneth J Powell Jr,,,,,,,,,,0,0,3,4,2,0,2,2,3,1,1,1,1,0,0,3
Vince Giusini,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,0,3,0,0,0,2,0,0,1,1,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,0,2,0,0,0,1,0,1,0,0,3
Rania Major,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,34,25,15,14,13,12,12,11,11,9,8,6,6,5,5,4,3,3,2,2,2,2,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Tracy B Roman,Joe Fernandes,Giovanni Campbell,Daniel D Mccaffery,Leon A King Ii,Vince Giusini,Stephanie M Sawyer,Conor Corcoran,Dawn M Tancredi,Deborah D Cianfrani,Derrick W Coker,Daine A Grey Jr,Frank Bennett,John J O Connor Jr,Fran Shields,James C Crumlish,Jon Marshall,Katie Scrivner,Kenneth J Powell Jr,Rania Major,Sean P Stevens,4
Sierra Thomas Street,14,22,18,10,12,9,8,8,8,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,4
Timika Lane,,3,18,10,8,11,10,9,8,2,0,2,2,2,1,1,1,0,0,0,0,0,0,0,4
Anne Marie Coyle,,,1,11,10,8,8,6,9,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,,3,9,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,0,2,1,1,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Giovanni Campbell,,,,,,0,10,10,2,3,2,1,0,1,1,1,1,0,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,,,,0,7,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Vince Giusini,,,,,,,,,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,41,30,21,15,14,13,11,11,11,4,2,2,2,2,1,1,1,0,0,0,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Leon A King Ii,Stephanie M Sawyer,Giovanni Campbell,Joe Fernandes,Vince Giusini,Kenneth J Powell Jr,Tracy B Roman,Daine A Grey Jr,Dawn M Tancredi,Deborah D Cianfrani,John J O Connor Jr,Frank Bennett,James C Crumlish,Rania Major,Derrick W Coker,Sean P Stevens,Conor Corcoran,Fran Shields,Jon Marshall,Katie Scrivner,5
Sierra Thomas Street,4,16,4,7,8,6,6,3,6,3,4,3,3,2,3,1,0,2,1,1,0,0,0,0,5
Timika Lane,,0,6,5,6,7,5,7,6,4,5,1,0,2,1,0,2,2,0,1,0,0,0,0,5
Anne Marie Coyle,,,2,2,1,2,3,5,3,2,3,0,1,0,1,0,2,0,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,0,5,2,4,2,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,5
Leon A King Ii,,,,,0,2,4,1,0,2,1,2,1,1,0,0,0,2,0,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,0,2,3,2,4,1,0,2,2,1,0,2,1,0,0,0,0,0,0,5
Giovanni Campbell,,,,,,,0,2,1,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,5
Joe Fernandes,,,,,,,,0,3,3,3,0,0,1,0,0,2,0,0,0,0,0,0,0,5
Vince Giusini,,,,,,,,,0,1,2,0,1,2,2,0,0,0,0,1,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,0,1,0,0,2,0,0,0,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
James C Crumlish,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,28,21,9,9,9,9,7,7,7,6,5,4,4,3,3,2,2,2,1,1,0,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,6
,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Joe Fernandes,Tracy B Roman,Giovanni Campbell,Leon A King Ii,Daniel D Mccaffery,Vince Giusini,Stephanie M Sawyer,Kenneth J Powell Jr,Rania Major,Dawn M Tancredi,James C Crumlish,Conor Corcoran,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,Sean P Stevens,Derrick W Coker,Fran Shields,John J O Connor Jr,Jon Marshall,Katie Scrivner,6
Timika Lane,6,30,19,22,17,17,14,13,8,6,3,4,3,1,1,1,1,1,1,0,0,0,0,0,6
Sierra Thomas Street,,4,19,20,15,17,18,12,8,6,1,3,3,1,1,1,1,0,1,0,0,0,0,0,6
Anne Marie Coyle,,,2,10,12,8,8,8,7,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6
Joe Fernandes,,,,0,13,8,7,6,8,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,6
Tracy B Roman,,,,,0,3,5,3,8,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,6
Giovanni Campbell,,,,,,1,12,13,0,4,2,2,2,0,0,0,1,1,0,0,0,0,0,0,6
Leon A King Ii,,,,,,,0,10,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6
Daniel D Mccaffery,,,,,,,,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6
Vince Giusini,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Stephanie M Sawyer,,,,,,,,,,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,6
Kenneth J Powell Jr,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
Rania Major,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6
James C Crumlish,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,6
Conor Corcoran,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,6
Daine A Grey Jr,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,43,42,24,24,21,20,20,15,9,8,4,4,3,2,1,1,1,1,1,0,0,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,7
,Sierra Thomas Street,Anne Marie Coyle,Timika Lane,Tracy B Roman,Joe Fernandes,Giovanni Campbell,Vince Giusini,Daniel D Mccaffery,Leon A King Ii,Kenneth J Powell Jr,John J O Connor Jr,Stephanie M Sawyer,Conor Corcoran,Dawn M Tancredi,Deborah D Cianfrani,James C Crumlish,Frank Bennett,Jon Marshall,Rania Major,Sean P Stevens,Daine A Grey Jr,Derrick W Coker,Fran Shields,Katie Scrivner,7
Sierra Thomas Street,12,19,16,15,14,12,10,10,9,7,5,4,1,2,2,2,2,1,0,0,1,1,0,0,7
Anne Marie Coyle,,2,16,15,13,5,13,1,2,5,4,4,1,1,2,2,0,0,0,1,0,0,0,0,7
Timika Lane,,,3,13,17,9,12,4,8,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,7
Tracy B Roman,,,,2,14,3,13,0,0,4,2,1,0,1,2,0,0,0,0,1,0,0,0,0,7
Joe Fernandes,,,,,0,4,13,3,3,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,7
Giovanni Campbell,,,,,,0,2,9,10,3,3,3,1,1,2,1,0,0,0,1,0,0,0,0,7
Vince Giusini,,,,,,,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,7
Daniel D Mccaffery,,,,,,,,1,7,3,4,2,1,2,0,1,1,1,2,0,0,0,0,0,7
Leon A King Ii,,,,,,,,,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,7
Kenneth J Powell Jr,,,,,,,,,,0,3,3,0,2,3,0,1,0,1,1,1,0,0,0,7
John J O Connor Jr,,,,,,,,,,,0,2,1,2,0,1,1,0,1,1,0,0,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,0,2,1,2,0,0,0,0,1,0,0,1,0,7
Conor Corcoran,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,7
James C Crumlish,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,7
Frank Bennett,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,46,28,28,22,20,17,16,15,12,10,7,7,3,3,3,3,2,2,2,2,1,1,1,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,8
,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Leon A King Ii,Daniel D Mccaffery,Joe Fernandes,Kenneth J Powell Jr,Vince Giusini,Tracy B Roman,Daine A Grey Jr,Dawn M Tancredi,Deborah D Cianfrani,Stephanie M Sawyer,Frank Bennett,James C Crumlish,Jon Marshall,Rania Major,Conor Corcoran,Derrick W Coker,Fran Shields,John J O Connor Jr,Katie Scrivner,Sean P Stevens,8
Timika Lane,5,13,11,8,9,7,4,3,3,3,1,2,1,2,1,0,1,1,0,0,0,0,0,0,8
Sierra Thomas Street,,2,13,8,7,6,5,4,4,4,2,1,2,2,1,1,1,1,0,0,0,0,0,0,8
Anne Marie Coyle,,,0,9,8,6,3,3,5,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,8
Giovanni Campbell,,,,0,9,7,3,3,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,0,7,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8
Daniel D Mccaffery,,,,,,0,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8
Joe Fernandes,,,,,,,1,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8
Kenneth J Powell Jr,,,,,,,,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,8
Vince Giusini,,,,,,,,,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Tracy B Roman,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8
Daine A Grey Jr,,,,,,,,,,,0,0,1,1,1,0,0,1,0,0,0,0,0,0,8
Dawn M Tancredi,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Deborah D Cianfrani,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Stephanie M Sawyer,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,8
Frank Bennett,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,8
James C Crumlish,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Conor Corcoran,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,20,18,15,12,10,9,7,5,5,4,2,2,2,2,1,1,1,1,0,0,0,0,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,9
,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,Leon A King Ii,Joe Fernandes,Tracy B Roman,Conor Corcoran,Vince Giusini,Stephanie M Sawyer,Daine A Grey Jr,Dawn M Tancredi,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,James C Crumlish,John J O Connor Jr,Kenneth J Powell Jr,Rania Major,Sean P Stevens,Jon Marshall,Fran Shields,Katie Scrivner,9
Timika Lane,5,16,9,8,8,7,8,5,1,4,0,1,1,1,0,0,0,1,2,0,0,0,0,0,9
Sierra Thomas Street,,2,9,7,7,7,7,5,2,4,1,0,1,0,1,1,1,0,0,0,1,0,0,0,9
