col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
Donna Derose,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,1,2,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,,,,,,,,,,,,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sharif Ali,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,49,39,31,21,9,9,7,5,4,1,0,40,40,23,22,10,8,8,5,5,4,4,4,4,4,3,3,2,2,1,1,1,0,0,0,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Frank Bennett,Conor Corcoran,Robert M Kline,Derrick W Coker,Omar Sabir,Donna Marie Laws,Donna Derose,Marnie Aument Loughrey,Sharif Ali,Warren Bloom,Tia M Seibert,Lewis Harris Jr,Inja Coates,Bobbie T Curry,Suzanne Harmon Carn,Tyrone T Martin,Ashley Michelle Cook,Bruce H Bailey,Keith Jackson,Brigitte A Garvin Johnson,Holly A Harris Seidle,Kyle J Sampson,Robert Tuerk,Verna Ragan Tennant,Wayne E Dorsey,David Mamikonyan,James Johnson,Jose A Figueroa,Ryan Mulvey,2
Martin Coleman,0,58,52,10,7,7,2,2,0,1,0,53,21,46,43,5,7,8,6,2,1,2,2,1,1,1,0,2,1,1,0,0,0,0,0,0,2
Henry Lewandowski,,0,52,9,7,1,0,2,0,0,0,51,20,46,44,2,6,5,3,2,2,2,0,2,1,1,0,1,0,0,0,0,1,0,0,0,2
Fran Shields,,,1,7,8,4,3,0,2,0,0,49,24,45,41,2,3,1,3,3,2,2,0,1,1,1,3,2,0,1,1,1,0,0,0,0,2
Tracy B Roman,,,,0,7,5,4,1,1,2,0,8,14,5,5,0,8,4,5,1,2,2,2,4,3,1,1,1,0,0,0,0,0,1,1,1,2
Shoshana Bricklin,,,,,1,7,1,1,1,2,0,13,20,6,5,6,2,2,2,2,1,2,3,2,1,1,0,1,1,0,0,1,0,0,1,0,2
Daine A Grey Jr,,,,,,3,1,3,2,1,0,10,14,3,5,8,2,0,2,1,2,2,2,0,1,0,1,0,1,2,1,2,0,0,0,0,2
Joe Fernandes,,,,,,,0,1,1,0,0,2,2,1,2,0,3,1,1,1,0,0,1,0,1,2,2,1,1,0,0,0,0,1,0,1,2
Frank Bennett,,,,,,,,0,1,0,0,3,4,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,2
Conor Corcoran,,,,,,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1,1,0,0,1,0,2
Robert M Kline,,,,,,,,,,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,2,27,39,40,10,3,2,1,2,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2
Donna Marie Laws,,,,,,,,,,,,,4,13,10,10,3,3,2,3,4,4,2,4,3,1,0,3,1,1,0,1,0,0,1,0,2
Donna Derose,,,,,,,,,,,,,,0,39,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Sharif Ali,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,0,5,5,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
Tia M Seibert,,,,,,,,,,,,,,,,,,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Inja Coates,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,2
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,2
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,2
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,2
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,76,69,67,26,25,23,8,6,4,3,0,74,55,54,50,13,13,12,10,6,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1,1,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Robert M Kline,Shoshana Bricklin,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Frank Bennett,Derrick W Coker,Omar Sabir,Donna Marie Laws,Marnie Aument Loughrey,Donna Derose,Tyrone T Martin,Tia M Seibert,Suzanne Harmon Carn,Warren Bloom,Lewis Harris Jr,Sharif Ali,Ashley Michelle Cook,Brigitte A Garvin Johnson,Bobbie T Curry,James Johnson,David Mamikonyan,Inja Coates,Jose A Figueroa,Keith Jackson,Ryan Mulvey,Verna Ragan Tennant,Wayne E Dorsey,Bruce H Bailey,Holly A Harris Seidle,Robert Tuerk,Kyle J Sampson,3
Martin Coleman,2,46,37,15,7,1,5,1,1,1,0,44,20,31,29,4,7,5,9,5,4,2,2,3,2,3,2,1,1,1,2,1,1,1,0,0,3
Henry Lewandowski,,2,34,12,1,2,2,0,1,1,0,45,15,31,28,3,4,2,3,3,2,0,1,3,1,2,0,1,0,0,1,0,0,1,1,0,3
Fran Shields,,,0,2,2,3,0,3,1,0,0,36,11,30,29,4,2,3,1,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3
Tracy B Roman,,,,0,4,4,0,0,1,1,0,7,11,0,0,2,10,6,5,3,2,2,2,3,1,2,1,1,0,0,0,1,0,1,1,0,3
Robert M Kline,,,,,0,2,3,3,1,0,0,3,6,1,1,2,4,1,4,2,2,3,1,0,3,0,1,0,0,2,1,1,0,0,0,0,3
Shoshana Bricklin,,,,,,0,0,1,1,1,0,4,9,2,2,1,3,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Joe Fernandes,,,,,,,0,0,1,1,0,0,3,1,1,1,0,1,3,1,1,1,0,0,2,0,0,1,1,1,2,0,0,0,0,0,3
Conor Corcoran,,,,,,,,0,1,0,0,0,5,0,0,3,2,1,1,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,1,0,0,0,2,0,0,2,0,2,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Omar Sabir,,,,,,,,,,,,1,15,32,29,6,1,0,0,1,3,0,0,1,2,1,0,1,0,0,0,0,1,1,1,0,3
Donna Marie Laws,,,,,,,,,,,,,1,6,2,13,5,3,2,3,4,6,3,1,0,0,1,2,1,1,1,1,1,1,1,0,3
Marnie Aument Loughrey,,,,,,,,,,,,,,0,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Donna Derose,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Tyrone T Martin,,,,,,,,,,,,,,,,1,2,1,0,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
Tia M Seibert,,,,,,,,,,,,,,,,,1,3,4,4,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,1,1,0,2,0,2,2,0,1,1,0,1,0,0,1,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,,,,,,,,0,4,1,1,0,0,2,0,1,0,0,2,1,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3
Sharif Ali,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,3
James Johnson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,3
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,3
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,67,57,43,22,13,11,7,6,6,3,0,59,43,34,31,20,15,10,10,9,8,7,5,4,4,3,3,2,2,2,2,2,1,1,1,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Martin Coleman,Fran Shields,Henry Lewandowski,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Robert M Kline,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,Omar Sabir,Donna Derose,Marnie Aument Loughrey,Donna Marie Laws,Tia M Seibert,Bobbie T Curry,Sharif Ali,Warren Bloom,Lewis Harris Jr,Brigitte A Garvin Johnson,Inja Coates,Jose A Figueroa,Wayne E Dorsey,Suzanne Harmon Carn,Ashley Michelle Cook,James Johnson,Keith Jackson,Robert Tuerk,Tyrone T Martin,Verna Ragan Tennant,Bruce H Bailey,David Mamikonyan,Holly A Harris Seidle,Kyle J Sampson,Ryan Mulvey,4
Martin Coleman,0,38,37,8,1,3,1,1,2,0,0,34,32,31,14,2,5,3,3,4,1,3,1,2,1,1,0,0,0,1,1,0,0,0,0,0,4
Fran Shields,,0,33,3,2,0,0,1,0,0,0,32,32,30,10,1,3,4,0,0,2,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,4
Henry Lewandowski,,,0,5,1,0,0,1,0,0,0,32,27,27,9,3,1,3,3,2,1,2,3,2,0,1,0,0,0,0,1,0,0,0,0,0,4
Tracy B Roman,,,,0,4,3,2,2,1,0,0,6,4,3,8,4,3,2,5,3,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,4
Shoshana Bricklin,,,,,0,1,2,1,1,0,0,4,2,1,5,3,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,0,3,1,1,0,0,4,0,0,4,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Robert M Kline,,,,,,,0,1,1,0,0,2,0,0,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Omar Sabir,,,,,,,,,,,,1,28,28,11,2,1,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Donna Derose,,,,,,,,,,,,,0,29,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,0,2,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Donna Marie Laws,,,,,,,,,,,,,,,4,3,6,5,3,2,0,0,1,2,1,0,1,1,1,1,0,0,0,0,0,0,4
Tia M Seibert,,,,,,,,,,,,,,,,0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Bobbie T Curry,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sharif Ali,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Warren Bloom,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Inja Coates,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
