col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,R Seth Williams,Omar Sabir,Lewis Harris Jr,Tia M Seibert,Suzanne Harmon Carn,Bobbie T Curry,David Mamikonyan,Donna Derose,Inja Coates,Warren Bloom,Bruce H Bailey,Donna Marie Laws,James Johnson,Keith Jackson,Marnie Aument Loughrey,Sharif Ali,Tyrone T Martin,Ashley Michelle Cook,Brigitte A Garvin Johnson,Holly A Harris Seidle,Jose A Figueroa,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Verna Ragan Tennant,Wayne E Dorsey,1
R Seth Williams,2,6,5,5,4,2,2,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,0,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
David Mamikonyan,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Derose,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bruce H Bailey,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Donna Marie Laws,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James Johnson,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Keith Jackson,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Sharif Ali,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,18,6,5,5,4,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,R Seth Williams,Suzanne Harmon Carn,Omar Sabir,Bruce H Bailey,Marnie Aument Loughrey,Lewis Harris Jr,Ashley Michelle Cook,Tia M Seibert,Warren Bloom,David Mamikonyan,Donna Marie Laws,Keith Jackson,Tyrone T Martin,Bobbie T Curry,James Johnson,Jose A Figueroa,Kyle J Sampson,Sharif Ali,Verna Ragan Tennant,Brigitte A Garvin Johnson,Donna Derose,Holly A Harris Seidle,Inja Coates,Robert Tuerk,Ryan Mulvey,Wayne E Dorsey,2
R Seth Williams,1,11,8,6,5,5,4,4,4,2,3,2,2,1,2,1,2,1,2,0,1,1,1,0,0,0,2
Suzanne Harmon Carn,,3,6,2,3,3,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2
Omar Sabir,,,0,1,2,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Bruce H Bailey,,,,0,1,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
Marnie Aument Loughrey,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2
Lewis Harris Jr,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
Ashley Michelle Cook,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Tia M Seibert,,,,,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
Warren Bloom,,,,,,,,,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
David Mamikonyan,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Donna Marie Laws,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2
Keith Jackson,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Tyrone T Martin,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Bobbie T Curry,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,2
James Johnson,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Jose A Figueroa,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,2
Kyle J Sampson,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Sharif Ali,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2
Donna Derose,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Robert Tuerk,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,26,15,8,6,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,0,0,2
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,R Seth Williams,Suzanne Harmon Carn,Tia M Seibert,Lewis Harris Jr,Omar Sabir,Warren Bloom,Donna Derose,Marnie Aument Loughrey,Donna Marie Laws,Keith Jackson,Ashley Michelle Cook,Bobbie T Curry,Brigitte A Garvin Johnson,David Mamikonyan,Inja Coates,James Johnson,Tyrone T Martin,Wayne E Dorsey,Bruce H Bailey,Jose A Figueroa,Sharif Ali,Holly A Harris Seidle,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Verna Ragan Tennant,3
R Seth Williams,0,11,10,8,8,8,6,3,4,3,2,2,2,2,2,1,2,1,1,1,1,0,0,0,0,0,3
Suzanne Harmon Carn,,1,2,1,2,0,0,0,1,2,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,3
Tia M Seibert,,,0,5,2,6,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
Lewis Harris Jr,,,,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Omar Sabir,,,,,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
Warren Bloom,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Donna Derose,,,,,,,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Marnie Aument Loughrey,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
