col_1,col_2,col_3,col_4,division
,Controller - Republican,Judge Of The Traffic Court - Republican,,1
,Terrence J Tracy Jr,Christopher M Vogler,Ella P Butcher,1
Terrence J Tracy Jr,1,6,6,1
Christopher M Vogler,,1,4,1
Ella P Butcher,,,1,1
Total,9,7,7,1
,Judge Of The Traffic Court - Republican,,Controller - Republican,2
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,2
Ella P Butcher,1,2,2,2
Christopher M Vogler,,0,2,2
Terrence J Tracy Jr,,,0,2
Total,3,2,2,2
,Judge Of The Traffic Court - Republican,,Controller - Republican,3
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,3
Christopher M Vogler,0,1,2,3
Ella P Butcher,,0,1,3
Terrence J Tracy Jr,,,0,3
Total,2,1,2,3
,Judge Of The Traffic Court - Republican,,Controller - Republican,4
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,4
Ella P Butcher,1,7,11,4
Christopher M Vogler,,0,7,4
Terrence J Tracy Jr,,,1,4
Total,12,7,12,4
,Controller - Republican,Judge Of The Traffic Court - Republican,,5
,Terrence J Tracy Jr,Christopher M Vogler,Ella P Butcher,5
Terrence J Tracy Jr,1,4,3,5
Christopher M Vogler,,0,3,5
Ella P Butcher,,,0,5
Total,5,4,3,5
,Controller - Republican,Judge Of The Traffic Court - Republican,,6
,Terrence J Tracy Jr,Christopher M Vogler,Ella P Butcher,6
Terrence J Tracy Jr,3,10,9,6
Christopher M Vogler,,1,8,6
Ella P Butcher,,,0,6
Total,14,11,9,6
,Judge Of The Traffic Court - Republican,,Controller - Republican,7
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,7
Christopher M Vogler,0,1,1,7
Ella P Butcher,,0,1,7
Terrence J Tracy Jr,,,0,7
Total,1,1,1,7
,Judge Of The Traffic Court - Republican,,Controller - Republican,8
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,8
Christopher M Vogler,0,1,2,8
Ella P Butcher,,0,1,8
Terrence J Tracy Jr,,,0,8
Total,2,1,2,8
,Controller - Republican,Judge Of The Traffic Court - Republican,,9
,Terrence J Tracy Jr,Ella P Butcher,Christopher M Vogler,9
Terrence J Tracy Jr,0,9,8,9
Ella P Butcher,,0,7,9
Christopher M Vogler,,,0,9
Total,10,9,8,9
,Judge Of The Traffic Court - Republican,,Controller - Republican,11
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,11
Ella P Butcher,0,0,1,11
Christopher M Vogler,,0,0,11
Terrence J Tracy Jr,,,0,11
Total,1,0,1,11
,Controller - Republican,Judge Of The Traffic Court - Republican,,12
,Terrence J Tracy Jr,Christopher M Vogler,Ella P Butcher,12
Terrence J Tracy Jr,0,3,3,12
Christopher M Vogler,,0,2,12
Ella P Butcher,,,0,12
Total,4,3,3,12
,Judge Of The Traffic Court - Republican,,Controller - Republican,13
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,13
Ella P Butcher,0,3,5,13
Christopher M Vogler,,0,3,13
Terrence J Tracy Jr,,,0,13
Total,5,3,5,13
,Controller - Republican,Judge Of The Traffic Court - Republican,,14
,Terrence J Tracy Jr,Ella P Butcher,Christopher M Vogler,14
Terrence J Tracy Jr,2,7,4,14
Ella P Butcher,,0,4,14
Christopher M Vogler,,,0,14
Total,9,7,4,14
,Judge Of The Traffic Court - Republican,,Controller - Republican,15
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,15
Christopher M Vogler,0,0,1,15
Ella P Butcher,,0,0,15
Terrence J Tracy Jr,,,0,15
Total,1,0,1,15
,Judge Of The Traffic Court - Republican,,Controller - Republican,16
,Ella P Butcher,Christopher M Vogler,Terrence J Tracy Jr,16
Ella P Butcher,0,4,4,16
Christopher M Vogler,,0,3,16
Terrence J Tracy Jr,,,0,16
Total,5,4,4,16
,Controller - Republican,Judge Of The Traffic Court - Republican,,17
,Terrence J Tracy Jr,Christopher M Vogler,Ella P Butcher,17
Terrence J Tracy Jr,1,7,7,17
Christopher M Vogler,,1,6,17
Ella P Butcher,,,0,17
Total,9,8,7,17
,Judge Of The Traffic Court - Republican,,Controller - Republican,18
,Christopher M Vogler,Ella P Butcher,Terrence J Tracy Jr,18
Christopher M Vogler,0,2,2,18
Ella P Butcher,,0,2,18
Terrence J Tracy Jr,,,0,18
Total,2,2,2,18
,Controller - Republican,Judge Of The Traffic Court - Republican,,19
,Terrence J Tracy Jr,Christopher M Vogler,Ella P Butcher,19
Terrence J Tracy Jr,0,3,2,19
Christopher M Vogler,,0,1,19
Ella P Butcher,,,0,19
Total,5,4,3,19
,Controller - Republican,Judge Of The Traffic Court - Republican,,All
,Terrence J Tracy Jr,Ella P Butcher,Christopher M Vogler,All
Terrence J Tracy Jr,9,74,68,All
Ella P Butcher,,3,56,All
Christopher M Vogler,,,3,All
Total,97,79,73,All
