col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Daine A Grey Jr,Conor Corcoran,Derrick W Coker,Frank Bennett,Joe Fernandes,Robert M Kline,Omar Sabir,Marnie Aument Loughrey,Tyrone T Martin,Donna Derose,Warren Bloom,Lewis Harris Jr,Tia M Seibert,Suzanne Harmon Carn,Bobbie T Curry,David Mamikonyan,Bruce H Bailey,Donna Marie Laws,Ashley Michelle Cook,Inja Coates,Brigitte A Garvin Johnson,Holly A Harris Seidle,James Johnson,Jose A Figueroa,Keith Jackson,Kyle J Sampson,Robert Tuerk,Ryan Mulvey,Sharif Ali,Verna Ragan Tennant,Wayne E Dorsey,1
Martin Coleman,1,32,20,11,2,0,0,0,0,0,0,24,18,10,15,13,10,7,5,2,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Henry Lewandowski,,0,19,9,4,0,0,0,0,0,0,25,16,10,15,11,8,6,3,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Fran Shields,,,0,0,1,0,0,0,0,0,0,19,21,8,17,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tracy B Roman,,,,0,2,1,0,0,0,0,0,2,0,1,0,11,9,5,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Shoshana Bricklin,,,,,0,2,0,0,0,0,0,4,0,2,1,3,1,0,1,0,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joe Fernandes,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert M Kline,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,1,16,12,14,3,1,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,0,7,14,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tyrone T Martin,,,,,,,,,,,,,,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Donna Derose,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,1,10,4,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tia M Seibert,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
David Mamikonyan,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bruce H Bailey,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
Donna Marie Laws,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Ashley Michelle Cook,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Inja Coates,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
