col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,R Seth Williams,Omar Sabir,Lewis Harris Jr,Warren Bloom,Marnie Aument Loughrey,Tia M Seibert,Suzanne Harmon Carn,Donna Derose,Donna Marie Laws,Bobbie T Curry,Tyrone T Martin,Inja Coates,Bruce H Bailey,Sharif Ali,Ashley Michelle Cook,Keith Jackson,Jose A Figueroa,David Mamikonyan,Wayne E Dorsey,Brigitte A Garvin Johnson,James Johnson,Verna Ragan Tennant,Ryan Mulvey,Kyle J Sampson,Holly A Harris Seidle,Robert Tuerk,All
R Seth Williams,21,155,66,60,55,53,51,53,36,27,21,18,18,20,16,18,11,9,8,8,8,7,7,5,5,1,All
Omar Sabir,,17,18,9,55,14,21,49,19,8,10,6,4,10,5,5,6,3,2,2,3,1,2,1,1,1,All
Lewis Harris Jr,,,3,36,1,31,11,1,2,10,3,1,4,3,2,3,2,2,0,0,2,2,1,0,1,0,All
Warren Bloom,,,,0,3,37,11,1,4,5,0,5,2,1,3,0,0,5,0,1,0,2,0,0,3,1,All
Marnie Aument Loughrey,,,,,1,0,3,47,4,0,1,2,1,1,0,0,1,0,1,0,0,2,0,0,0,1,All
Tia M Seibert,,,,,,2,10,0,1,8,1,3,0,1,3,1,1,4,1,1,0,1,2,0,1,0,All
Suzanne Harmon Carn,,,,,,,2,0,5,10,1,0,2,4,2,0,3,3,1,1,2,1,1,1,0,0,All
Donna Derose,,,,,,,,0,5,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,1,0,All
Donna Marie Laws,,,,,,,,,0,3,9,3,1,4,7,3,4,0,2,1,0,1,0,1,0,0,All
Bobbie T Curry,,,,,,,,,,2,2,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,All
Tyrone T Martin,,,,,,,,,,,0,3,4,1,2,3,3,0,1,0,0,0,1,1,0,0,All
Inja Coates,,,,,,,,,,,,0,1,1,2,1,2,0,2,4,1,0,1,1,2,0,All
Bruce H Bailey,,,,,,,,,,,,,0,3,3,2,1,0,3,4,1,2,0,1,1,1,All
Sharif Ali,,,,,,,,,,,,,,0,0,2,2,0,1,1,3,0,0,2,0,0,All
Ashley Michelle Cook,,,,,,,,,,,,,,,2,1,0,0,1,1,1,1,0,1,0,0,All
Keith Jackson,,,,,,,,,,,,,,,,1,0,0,2,0,2,1,0,0,0,0,All
Jose A Figueroa,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,All
David Mamikonyan,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,All
