col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Conor Corcoran,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
James C Crumlish,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,16,11,10,8,8,7,6,4,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Timika Lane,Giovanni Campbell,Joe Fernandes,Daniel D Mccaffery,Dawn M Tancredi,Leon A King Ii,Conor Corcoran,Sierra Thomas Street,Anne Marie Coyle,Stephanie M Sawyer,Vince Giusini,Kenneth J Powell Jr,Tracy B Roman,Daine A Grey Jr,Derrick W Coker,James C Crumlish,John J O Connor Jr,Jon Marshall,Sean P Stevens,Deborah D Cianfrani,Frank Bennett,Rania Major,Fran Shields,Katie Scrivner,3
Timika Lane,0,18,17,13,13,14,3,7,6,6,5,5,5,2,1,0,1,1,1,0,0,0,0,0,3
Giovanni Campbell,,0,13,16,15,15,4,1,3,5,3,5,1,1,1,0,1,1,1,0,0,0,0,0,3
Joe Fernandes,,,0,13,11,11,0,7,8,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,3
Daniel D Mccaffery,,,,0,12,13,1,0,2,2,2,2,0,1,1,1,0,0,0,0,1,0,0,0,3
Dawn M Tancredi,,,,,0,13,1,1,0,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,3
Leon A King Ii,,,,,,0,1,1,0,4,1,4,0,2,1,0,0,0,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,5,1,0,4,1,2,2,2,0,2,3,2,3,1,0,1,0,0,3
Sierra Thomas Street,,,,,,,,2,7,1,7,1,7,1,0,0,0,1,0,1,0,1,0,0,3
Anne Marie Coyle,,,,,,,,,0,1,7,1,6,0,0,0,0,1,0,0,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,0,2,6,0,5,2,2,0,2,2,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,0,2,5,1,1,0,0,1,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,0,0,4,3,0,1,0,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,0,3,2,0,2,2,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,0,0,2,2,0,1,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,26,23,21,18,16,16,14,13,10,10,10,9,8,6,3,3,3,3,3,1,1,1,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Sierra Thomas Street,Timika Lane,Leon A King Ii,Daniel D Mccaffery,Dawn M Tancredi,Giovanni Campbell,Joe Fernandes,Tracy B Roman,Kenneth J Powell Jr,Rania Major,Stephanie M Sawyer,Vince Giusini,Anne Marie Coyle,Conor Corcoran,Daine A Grey Jr,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,James C Crumlish,John J O Connor Jr,Fran Shields,Jon Marshall,Katie Scrivner,Sean P Stevens,4
Sierra Thomas Street,4,11,10,8,7,6,4,3,2,2,1,3,2,1,1,0,0,0,1,0,0,0,0,0,4
Timika Lane,,0,8,7,7,6,7,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,0,8,7,7,3,0,0,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,0,10,10,5,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
Dawn M Tancredi,,,,,0,8,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Giovanni Campbell,,,,,,1,4,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
Joe Fernandes,,,,,,,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,,1,2,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,4
Rania Major,,,,,,,,,,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,0,0,0,0,4
Anne Marie Coyle,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,21,14,13,12,11,11,7,5,3,3,3,3,2,2,1,1,1,1,1,1,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Sierra Thomas Street,Timika Lane,Joe Fernandes,Tracy B Roman,Daniel D Mccaffery,Vince Giusini,Anne Marie Coyle,Giovanni Campbell,Dawn M Tancredi,Leon A King Ii,Rania Major,Conor Corcoran,Derrick W Coker,John J O Connor Jr,Kenneth J Powell Jr,Sean P Stevens,Daine A Grey Jr,Deborah D Cianfrani,Fran Shields,Frank Bennett,James C Crumlish,Jon Marshall,Katie Scrivner,Stephanie M Sawyer,5
Sierra Thomas Street,7,7,7,6,3,7,6,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,5
Timika Lane,,1,8,5,2,4,4,3,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5
Joe Fernandes,,,0,6,2,5,5,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Tracy B Roman,,,,1,0,5,6,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,,3,1,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Vince Giusini,,,,,,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Anne Marie Coyle,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Giovanni Campbell,,,,,,,,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Leon A King Ii,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Rania Major,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,19,10,9,8,7,7,6,4,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,6
,Sierra Thomas Street,Timika Lane,Joe Fernandes,Giovanni Campbell,Daniel D Mccaffery,Leon A King Ii,Dawn M Tancredi,Tracy B Roman,Vince Giusini,Anne Marie Coyle,Daine A Grey Jr,James C Crumlish,Kenneth J Powell Jr,Stephanie M Sawyer,Derrick W Coker,Frank Bennett,John J O Connor Jr,Jon Marshall,Rania Major,Sean P Stevens,Conor Corcoran,Deborah D Cianfrani,Fran Shields,Katie Scrivner,6
Sierra Thomas Street,11,6,5,3,2,1,1,3,2,2,2,2,1,1,0,0,1,1,0,1,0,0,0,0,6
Timika Lane,,2,11,7,6,6,5,2,3,3,0,0,0,2,0,1,1,0,1,0,0,0,0,0,6
Joe Fernandes,,,0,5,5,6,4,1,2,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,6
Giovanni Campbell,,,,0,7,6,7,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6
Daniel D Mccaffery,,,,,0,6,6,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,6
Leon A King Ii,,,,,,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Dawn M Tancredi,,,,,,,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
Tracy B Roman,,,,,,,,0,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,6
Vince Giusini,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Anne Marie Coyle,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Daine A Grey Jr,,,,,,,,,,,0,1,2,0,1,0,0,1,0,1,0,0,0,0,6
James C Crumlish,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,6
Kenneth J Powell Jr,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,6
Stephanie M Sawyer,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,6
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,6
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,21,16,12,9,8,8,7,4,4,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,7
,Sierra Thomas Street,Timika Lane,Joe Fernandes,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,Leon A King Ii,Dawn M Tancredi,Vince Giusini,Tracy B Roman,Kenneth J Powell Jr,Stephanie M Sawyer,Daine A Grey Jr,Derrick W Coker,Frank Bennett,James C Crumlish,John J O Connor Jr,Jon Marshall,Katie Scrivner,Conor Corcoran,Deborah D Cianfrani,Fran Shields,Rania Major,Sean P Stevens,7
Sierra Thomas Street,8,17,15,10,8,8,8,5,8,5,3,3,1,1,1,1,1,0,1,0,0,0,0,0,7
Timika Lane,,0,16,6,9,8,8,8,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7
Joe Fernandes,,,0,7,6,6,5,6,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
Anne Marie Coyle,,,,2,1,0,0,0,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
Daniel D Mccaffery,,,,,0,7,6,7,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,7
Giovanni Campbell,,,,,,0,7,8,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,7
Leon A King Ii,,,,,,,0,5,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,7
Dawn M Tancredi,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Vince Giusini,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Tracy B Roman,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Kenneth J Powell Jr,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7
Stephanie M Sawyer,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,7
Daine A Grey Jr,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,7
Derrick W Coker,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Frank Bennett,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,7
James C Crumlish,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Katie Scrivner,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,38,22,19,13,12,11,11,8,8,6,4,4,1,1,1,1,1,1,1,0,0,0,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,8
,Sierra Thomas Street,Vince Giusini,Timika Lane,Anne Marie Coyle,Joe Fernandes,Tracy B Roman,Giovanni Campbell,Leon A King Ii,Daniel D Mccaffery,Dawn M Tancredi,Kenneth J Powell Jr,Stephanie M Sawyer,Deborah D Cianfrani,Derrick W Coker,Frank Bennett,John J O Connor Jr,Conor Corcoran,Daine A Grey Jr,Fran Shields,James C Crumlish,Jon Marshall,Katie Scrivner,Rania Major,Sean P Stevens,8
Sierra Thomas Street,2,7,7,5,6,7,4,4,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,8
Vince Giusini,,2,6,5,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Timika Lane,,,1,6,5,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
Anne Marie Coyle,,,,0,6,6,0,0,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,8
Joe Fernandes,,,,,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Tracy B Roman,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
Giovanni Campbell,,,,,,,0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,,,,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Daniel D Mccaffery,,,,,,,,,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,8
Dawn M Tancredi,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kenneth J Powell Jr,,,,,,,,,,,1,2,0,1,0,1,0,0,0,0,0,0,0,0,8
Stephanie M Sawyer,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,8
Deborah D Cianfrani,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Derrick W Coker,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,8
Frank Bennett,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
John J O Connor Jr,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Fran Shields,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,16,10,9,8,8,8,4,4,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,9
,Sierra Thomas Street,Joe Fernandes,Tracy B Roman,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Stephanie M Sawyer,Vince Giusini,Giovanni Campbell,Kenneth J Powell Jr,Dawn M Tancredi,John J O Connor Jr,Leon A King Ii,Conor Corcoran,Derrick W Coker,Frank Bennett,Deborah D Cianfrani,James C Crumlish,Rania Major,Sean P Stevens,Daine A Grey Jr,Fran Shields,Jon Marshall,Katie Scrivner,9
Sierra Thomas Street,5,7,8,6,7,4,5,6,2,3,1,3,2,1,1,1,0,1,1,1,0,0,0,0,9
Joe Fernandes,,0,5,4,5,4,0,5,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,9
Tracy B Roman,,,0,1,5,1,0,4,0,1,0,1,0,1,2,2,1,1,0,1,0,0,0,0,9
Timika Lane,,,,0,2,3,4,1,3,2,2,0,3,1,0,0,0,0,1,0,0,0,0,0,9
Anne Marie Coyle,,,,,0,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
Daniel D Mccaffery,,,,,,0,2,2,3,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,9
Stephanie M Sawyer,,,,,,,1,0,1,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,9
Vince Giusini,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Giovanni Campbell,,,,,,,,,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,9
Kenneth J Powell Jr,,,,,,,,,,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,9
Dawn M Tancredi,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
John J O Connor Jr,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,0,0,9
Leon A King Ii,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,9
Conor Corcoran,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,9
Derrick W Coker,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,9
Frank Bennett,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,9
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
James C Crumlish,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,22,9,9,8,7,6,6,6,4,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,10
,Timika Lane,Sierra Thomas Street,Joe Fernandes,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,Dawn M Tancredi,Tracy B Roman,Vince Giusini,Kenneth J Powell Jr,Stephanie M Sawyer,Derrick W Coker,Leon A King Ii,John J O Connor Jr,James C Crumlish,Rania Major,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,Katie Scrivner,Sean P Stevens,Conor Corcoran,Fran Shields,Jon Marshall,10
Timika Lane,2,19,17,10,11,10,9,8,7,6,4,2,4,2,0,2,1,0,1,1,1,0,0,0,10
Sierra Thomas Street,,6,13,8,8,7,7,7,7,4,3,1,2,0,0,2,1,0,0,1,1,0,0,0,10
