col_1,col_2,division
,District Attorney - Democrat,1
,R Seth Williams,1
R Seth Williams,20,1
Total,20,1
,District Attorney - Democrat,2
,R Seth Williams,2
R Seth Williams,29,2
Total,29,2
,District Attorney - Democrat,3
,R Seth Williams,3
R Seth Williams,22,3
Total,22,3
,District Attorney - Democrat,4
,R Seth Williams,4
R Seth Williams,22,4
Total,22,4
,District Attorney - Democrat,5
,R Seth Williams,5
R Seth Williams,18,5
Total,18,5
,District Attorney - Democrat,6
,R Seth Williams,6
R Seth Williams,57,6
Total,57,6
,District Attorney - Democrat,7
,R Seth Williams,7
R Seth Williams,24,7
Total,24,7
,District Attorney - Democrat,8
,R Seth Williams,8
R Seth Williams,30,8
Total,30,8
,District Attorney - Democrat,9
,R Seth Williams,9
R Seth Williams,20,9
Total,20,9
,District Attorney - Democrat,10
,R Seth Williams,10
R Seth Williams,13,10
Total,13,10
,District Attorney - Democrat,11
,R Seth Williams,11
R Seth Williams,20,11
Total,20,11
,District Attorney - Democrat,12
,R Seth Williams,12
R Seth Williams,24,12
Total,24,12
,District Attorney - Democrat,13
,R Seth Williams,13
R Seth Williams,18,13
Total,18,13
,District Attorney - Democrat,14
,R Seth Williams,14
R Seth Williams,18,14
Total,18,14
,District Attorney - Democrat,15
,R Seth Williams,15
R Seth Williams,18,15
Total,18,15
,District Attorney - Democrat,16
,R Seth Williams,16
R Seth Williams,13,16
Total,13,16
,District Attorney - Democrat,17
,R Seth Williams,17
R Seth Williams,37,17
Total,37,17
,District Attorney - Democrat,18
,R Seth Williams,18
R Seth Williams,19,18
Total,19,18
,District Attorney - Democrat,19
,R Seth Williams,19
R Seth Williams,23,19
Total,23,19
,District Attorney - Democrat,20
,R Seth Williams,20
R Seth Williams,12,20
Total,12,20
,District Attorney - Democrat,21
,R Seth Williams,21
R Seth Williams,23,21
Total,23,21
,District Attorney - Democrat,22
,R Seth Williams,22
R Seth Williams,16,22
Total,16,22
,District Attorney - Democrat,23
,R Seth Williams,23
R Seth Williams,23,23
Total,23,23
,District Attorney - Democrat,24
,R Seth Williams,24
R Seth Williams,8,24
Total,8,24
,District Attorney - Democrat,25
,R Seth Williams,25
R Seth Williams,27,25
Total,27,25
,District Attorney - Democrat,26
,R Seth Williams,26
R Seth Williams,17,26
Total,17,26
,District Attorney - Democrat,27
,R Seth Williams,27
R Seth Williams,21,27
Total,21,27
,District Attorney - Democrat,28
,R Seth Williams,28
R Seth Williams,32,28
Total,32,28
,District Attorney - Democrat,All
,R Seth Williams,All
R Seth Williams,624,All
Total,624,All
