col_1,col_2,division
,District Attorney - Democrat,All
,R Seth Williams,All
R Seth Williams,"2,100",All
Total,"2,100",All
,District Attorney - Democrat,1
,R Seth Williams,1
R Seth Williams,25,1
Total,25,1
,District Attorney - Democrat,2
,R Seth Williams,2
R Seth Williams,62,2
Total,62,2
,District Attorney - Democrat,3
,R Seth Williams,3
R Seth Williams,41,3
Total,41,3
,District Attorney - Democrat,4
,R Seth Williams,4
R Seth Williams,48,4
Total,48,4
,District Attorney - Democrat,5
,R Seth Williams,5
R Seth Williams,22,5
Total,22,5
,District Attorney - Democrat,6
,R Seth Williams,6
R Seth Williams,50,6
Total,50,6
,District Attorney - Democrat,7
,R Seth Williams,7
R Seth Williams,53,7
Total,53,7
,District Attorney - Democrat,8
,R Seth Williams,8
R Seth Williams,75,8
Total,75,8
,District Attorney - Democrat,9
,R Seth Williams,9
R Seth Williams,44,9
Total,44,9
,District Attorney - Democrat,10
,R Seth Williams,10
R Seth Williams,50,10
Total,50,10
,District Attorney - Democrat,11
,R Seth Williams,11
R Seth Williams,53,11
Total,53,11
,District Attorney - Democrat,12
,R Seth Williams,12
R Seth Williams,121,12
Total,121,12
,District Attorney - Democrat,13
,R Seth Williams,13
R Seth Williams,44,13
Total,44,13
,District Attorney - Democrat,14
,R Seth Williams,14
R Seth Williams,62,14
Total,62,14
,District Attorney - Democrat,15
,R Seth Williams,15
R Seth Williams,56,15
Total,56,15
,District Attorney - Democrat,16
,R Seth Williams,16
R Seth Williams,24,16
Total,24,16
,District Attorney - Democrat,17
,R Seth Williams,17
R Seth Williams,23,17
Total,23,17
,District Attorney - Democrat,18
,R Seth Williams,18
R Seth Williams,49,18
Total,49,18
,District Attorney - Democrat,19
,R Seth Williams,19
R Seth Williams,64,19
Total,64,19
,District Attorney - Democrat,20
,R Seth Williams,20
R Seth Williams,39,20
Total,39,20
,District Attorney - Democrat,21
,R Seth Williams,21
R Seth Williams,39,21
Total,39,21
,District Attorney - Democrat,22
,R Seth Williams,22
R Seth Williams,32,22
Total,32,22
,District Attorney - Democrat,23
,R Seth Williams,23
R Seth Williams,66,23
Total,66,23
,District Attorney - Democrat,24
,R Seth Williams,24
R Seth Williams,81,24
Total,81,24
,District Attorney - Democrat,25
,R Seth Williams,25
R Seth Williams,47,25
Total,47,25
,District Attorney - Democrat,26
,R Seth Williams,26
R Seth Williams,18,26
Total,18,26
,District Attorney - Democrat,27
,R Seth Williams,27
R Seth Williams,49,27
Total,49,27
,District Attorney - Democrat,28
,R Seth Williams,28
R Seth Williams,50,28
Total,50,28
,District Attorney - Democrat,29
,R Seth Williams,29
R Seth Williams,55,29
Total,55,29
,District Attorney - Democrat,30
,R Seth Williams,30
R Seth Williams,66,30
Total,66,30
,District Attorney - Democrat,31
,R Seth Williams,31
R Seth Williams,68,31
Total,68,31
,District Attorney - Democrat,32
,R Seth Williams,32
R Seth Williams,28,32
Total,28,32
,District Attorney - Democrat,33
,R Seth Williams,33
R Seth Williams,55,33
Total,55,33
,District Attorney - Democrat,34
,R Seth Williams,34
R Seth Williams,100,34
Total,100,34
,District Attorney - Democrat,35
,R Seth Williams,35
R Seth Williams,37,35
Total,37,35
,District Attorney - Democrat,36
,R Seth Williams,36
R Seth Williams,28,36
Total,28,36
,District Attorney - Democrat,37
,R Seth Williams,37
R Seth Williams,38,37
Total,38,37
,District Attorney - Democrat,38
,R Seth Williams,38
R Seth Williams,40,38
Total,40,38
,District Attorney - Democrat,39
,R Seth Williams,39
R Seth Williams,35,39
Total,35,39
,District Attorney - Democrat,40
,R Seth Williams,40
R Seth Williams,40,40
Total,40,40
,District Attorney - Democrat,41
,R Seth Williams,41
R Seth Williams,60,41
Total,60,41
,District Attorney - Democrat,42
,R Seth Williams,42
R Seth Williams,63,42
Total,63,42
