col_1,col_2,col_3,col_4,division
,Controller - Democrat,,,1
,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Alan Butkovitz,59,0,0,1
Brett Mandel,,23,0,1
Mark Zecca,,,8,1
Total,59,23,8,1
,Controller - Democrat,,,2
,Alan Butkovitz,Brett Mandel,Mark Zecca,2
Alan Butkovitz,47,0,0,2
Brett Mandel,,29,0,2
Mark Zecca,,,3,2
Total,47,29,3,2
,Controller - Democrat,,,3
,Alan Butkovitz,Brett Mandel,Mark Zecca,3
Alan Butkovitz,18,0,0,3
Brett Mandel,,18,0,3
Mark Zecca,,,4,3
Total,18,18,4,3
,Controller - Democrat,,,4
,Brett Mandel,Alan Butkovitz,Mark Zecca,4
Brett Mandel,16,0,0,4
Alan Butkovitz,,13,0,4
Mark Zecca,,,6,4
Total,16,13,6,4
,Controller - Democrat,,,5
,Alan Butkovitz,Brett Mandel,Mark Zecca,5
Alan Butkovitz,38,0,0,5
Brett Mandel,,25,0,5
Mark Zecca,,,9,5
Total,38,25,9,5
,Controller - Democrat,,,6
,Alan Butkovitz,Brett Mandel,Mark Zecca,6
Alan Butkovitz,103,0,0,6
Brett Mandel,,80,0,6
Mark Zecca,,,21,6
Total,103,80,21,6
,Controller - Democrat,,,7
,Alan Butkovitz,Brett Mandel,Mark Zecca,7
Alan Butkovitz,31,0,0,7
Brett Mandel,,12,0,7
Mark Zecca,,,2,7
Total,31,12,2,7
,Controller - Democrat,,,8
,Alan Butkovitz,Brett Mandel,Mark Zecca,8
Alan Butkovitz,21,0,0,8
Brett Mandel,,16,0,8
Mark Zecca,,,6,8
Total,21,16,6,8
,Controller - Democrat,,,9
,Brett Mandel,Alan Butkovitz,Mark Zecca,9
Brett Mandel,42,0,0,9
Alan Butkovitz,,32,0,9
Mark Zecca,,,7,9
Total,42,32,7,9
,Controller - Democrat,,,10
,Alan Butkovitz,Brett Mandel,Mark Zecca,10
Alan Butkovitz,30,0,0,10
Brett Mandel,,10,0,10
Mark Zecca,,,7,10
Total,30,10,7,10
,Controller - Democrat,,,11
,Alan Butkovitz,Brett Mandel,Mark Zecca,11
Alan Butkovitz,27,0,0,11
Brett Mandel,,13,0,11
Mark Zecca,,,1,11
Total,27,13,1,11
,Controller - Democrat,,,12
,Alan Butkovitz,Brett Mandel,Mark Zecca,12
Alan Butkovitz,33,0,0,12
Brett Mandel,,17,0,12
Mark Zecca,,,10,12
Total,33,17,10,12
,Controller - Democrat,,,13
,Brett Mandel,Alan Butkovitz,Mark Zecca,13
Brett Mandel,25,0,0,13
Alan Butkovitz,,22,0,13
Mark Zecca,,,3,13
Total,25,22,3,13
,Controller - Democrat,,,14
,Brett Mandel,Alan Butkovitz,Mark Zecca,14
Brett Mandel,39,0,0,14
Alan Butkovitz,,29,0,14
Mark Zecca,,,6,14
Total,39,29,6,14
,Controller - Democrat,,,15
,Alan Butkovitz,Brett Mandel,Mark Zecca,15
Alan Butkovitz,25,0,0,15
Brett Mandel,,10,0,15
Mark Zecca,,,5,15
Total,25,10,5,15
,Controller - Democrat,,,16
,Alan Butkovitz,Brett Mandel,Mark Zecca,16
Alan Butkovitz,33,0,0,16
Brett Mandel,,30,0,16
Mark Zecca,,,6,16
Total,33,30,6,16
,Controller - Democrat,,,17
,Alan Butkovitz,Brett Mandel,Mark Zecca,17
Alan Butkovitz,38,0,0,17
Brett Mandel,,31,0,17
Mark Zecca,,,6,17
Total,38,31,6,17
,Controller - Democrat,,,18
,Brett Mandel,Alan Butkovitz,Mark Zecca,18
Brett Mandel,33,0,0,18
Alan Butkovitz,,21,0,18
Mark Zecca,,,8,18
Total,33,21,8,18
,Controller - Democrat,,,19
,Alan Butkovitz,Brett Mandel,Mark Zecca,19
Alan Butkovitz,39,0,0,19
Brett Mandel,,36,0,19
Mark Zecca,,,4,19
Total,39,36,4,19
,Controller - Democrat,,,All
,Alan Butkovitz,Brett Mandel,Mark Zecca,All
Alan Butkovitz,659,0,0,All
Brett Mandel,,505,0,All
Mark Zecca,,,122,All
Total,659,505,122,All
