col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Tracy B Roman,,,0,1,3,2,3,0,1,2,1,1,1,0,0,0,1,2,2,0,0,0,0,0,4,6,3,1,2,1,1,0,0,1,0,2
James C Crumlish,,,,0,1,0,2,2,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,4,2,1,1,1,0,0,1,1,0,0,2
Joe Fernandes,,,,,0,2,0,1,2,0,2,0,0,1,1,0,1,2,2,0,0,0,0,0,3,3,1,2,4,0,1,0,0,1,0,2
Stephanie M Sawyer,,,,,,0,1,1,1,2,2,1,2,0,2,0,2,0,0,0,0,0,0,0,2,2,2,3,1,2,1,1,1,0,0,2
Dawn M Tancredi,,,,,,,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,1,0,0,0,0,0,2
Giovanni Campbell,,,,,,,,0,1,1,1,0,0,2,0,2,0,0,0,1,0,0,0,0,3,1,0,2,1,0,0,1,2,0,0,2
John J O Connor Jr,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,2,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,0,0,1,0,0,2
Timika Lane,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,2,2,0,0,0,1,1,0,2
Conor Corcoran,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,2
Sierra Thomas Street,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,3,0,0,0,1,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,1,1,1,1,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,12,11,7,5,5,5,4,4,4,3,3,2,2,2,2,2,2,2,2,1,0,0,0,0,10,8,4,4,4,2,2,2,2,1,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Conor Corcoran,Frank Bennett,Robert M Kline,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Derrick W Coker,Daniel D Mccaffery,Dawn M Tancredi,Anne Marie Coyle,Kenneth J Powell Jr,Timika Lane,Giovanni Campbell,James C Crumlish,Joe Fernandes,John J O Connor Jr,Rania Major,Deborah D Cianfrani,Tracy B Roman,Vince Giusini,Sierra Thomas Street,Daine A Grey Jr,Frank Bennett,Jon Marshall,Sean P Stevens,Stephanie M Sawyer,Conor Corcoran,Leon A King Ii,Derrick W Coker,Fran Shields,Katie Scrivner,3
Henry Lewandowski,2,17,12,7,2,2,2,2,0,0,0,18,12,10,10,13,10,10,11,9,3,4,4,6,3,3,2,1,1,2,1,1,0,0,0,3
Fran Shields,,0,8,3,1,1,2,1,1,0,0,14,9,6,8,10,9,7,9,6,1,3,3,5,3,1,1,2,0,3,1,1,0,0,0,3
Martin Coleman,,,0,4,0,0,0,0,0,0,0,9,5,6,5,9,5,1,7,3,1,0,3,1,2,1,1,0,0,0,0,1,0,0,0,3
Tracy B Roman,,,,0,0,0,0,1,1,0,0,2,2,4,3,2,1,1,1,3,2,3,4,1,2,2,1,0,1,1,0,0,0,0,0,3
Conor Corcoran,,,,,0,4,2,1,1,1,0,2,3,3,2,0,1,3,0,3,2,2,0,1,1,1,2,2,2,0,2,1,1,0,0,3
Frank Bennett,,,,,,0,1,2,1,1,0,2,3,1,1,0,1,3,0,2,2,2,1,1,1,1,3,2,3,0,2,1,1,0,0,3
Robert M Kline,,,,,,,0,1,0,0,0,2,2,2,1,0,0,2,0,3,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,0,0,0,0,1,4,0,1,0,2,0,0,1,1,2,1,0,1,1,1,1,2,1,1,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,3
Joe Fernandes,,,,,,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,0,10,6,4,10,9,8,9,7,0,2,0,4,1,2,2,1,0,2,1,1,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,0,5,2,6,7,5,6,4,1,4,2,1,2,1,1,1,2,2,1,1,0,0,0,3
Anne Marie Coyle,,,,,,,,,,,,,,0,5,4,2,2,2,4,0,2,3,2,3,1,1,2,0,2,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,,,,0,6,6,3,5,3,1,2,3,2,2,1,0,2,2,1,0,1,0,0,0,3
Timika Lane,,,,,,,,,,,,,,,,0,8,5,11,3,1,0,2,1,1,1,1,0,0,0,0,1,0,0,0,3
Giovanni Campbell,,,,,,,,,,,,,,,,,0,5,8,1,0,1,0,0,2,1,0,0,2,1,0,1,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,0,5,5,0,3,1,4,1,0,1,1,1,1,0,1,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,0,1,3,2,4,1,1,2,2,0,2,0,1,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,1,2,1,1,0,2,0,1,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,1,1,2,1,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,1,1,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,0,0,0,0,3
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,1,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,2,0,1,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,0,1,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,32,20,12,9,6,6,4,4,2,1,0,18,15,14,14,13,11,11,11,10,7,6,6,6,5,4,4,4,4,4,3,2,1,0,0,3
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Frank Bennett,Robert M Kline,Shoshana Bricklin,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Daniel D Mccaffery,Anne Marie Coyle,Giovanni Campbell,Dawn M Tancredi,Joe Fernandes,Kenneth J Powell Jr,Timika Lane,John J O Connor Jr,James C Crumlish,Tracy B Roman,Frank Bennett,Jon Marshall,Stephanie M Sawyer,Conor Corcoran,Daine A Grey Jr,Deborah D Cianfrani,Leon A King Ii,Rania Major,Sean P Stevens,Sierra Thomas Street,Vince Giusini,Derrick W Coker,Fran Shields,Katie Scrivner,4
Henry Lewandowski,2,8,8,5,1,2,1,1,0,1,0,11,11,9,9,8,5,9,5,4,5,2,2,2,1,2,2,1,1,1,2,1,0,0,0,4
Fran Shields,,0,7,1,0,0,2,0,0,0,0,9,3,5,7,7,1,7,3,3,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,4
Martin Coleman,,,0,0,0,0,0,0,0,0,0,7,3,6,7,6,1,8,2,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,4
Tracy B Roman,,,,0,1,2,1,0,0,1,0,3,3,2,0,2,3,1,3,1,2,3,1,1,1,1,0,1,0,2,2,0,0,0,0,4
Frank Bennett,,,,,0,1,0,1,1,0,0,2,1,1,0,0,3,1,2,2,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,4
Robert M Kline,,,,,,0,0,1,0,0,0,3,1,0,0,1,2,0,2,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,4
Shoshana Bricklin,,,,,,,0,0,0,0,0,2,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4
Joe Fernandes,,,,,,,,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,4
Conor Corcoran,,,,,,,,,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Daniel D Mccaffery,,,,,,,,,,,,0,6,5,7,8,6,7,7,4,2,2,2,1,1,0,1,2,0,2,1,1,1,0,0,4
Anne Marie Coyle,,,,,,,,,,,,,0,3,3,1,6,2,4,3,2,1,1,1,1,2,1,0,2,1,1,2,0,0,0,4
Giovanni Campbell,,,,,,,,,,,,,,0,5,5,2,7,2,3,0,1,1,2,1,2,2,1,0,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,0,6,1,7,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,0,0,6,3,2,1,1,1,0,0,0,1,2,0,1,1,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,0,2,5,2,1,2,2,2,2,1,0,0,0,1,0,1,1,0,0,4
Timika Lane,,,,,,,,,,,,,,,,,,0,2,3,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,2,1,0,1,0,1,1,1,1,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,2,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,1,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,24,9,9,6,3,3,3,2,1,1,0,15,14,10,9,9,9,9,8,5,5,3,3,3,2,2,2,2,2,2,2,2,1,0,0,4
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Henry Lewandowski,Fran Shields,Tracy B Roman,Conor Corcoran,Martin Coleman,Robert M Kline,Daine A Grey Jr,Frank Bennett,Joe Fernandes,Derrick W Coker,Shoshana Bricklin,Anne Marie Coyle,Daniel D Mccaffery,John J O Connor Jr,Dawn M Tancredi,Timika Lane,Giovanni Campbell,Leon A King Ii,Sierra Thomas Street,Tracy B Roman,Conor Corcoran,Frank Bennett,Joe Fernandes,Kenneth J Powell Jr,Sean P Stevens,Vince Giusini,Deborah D Cianfrani,James C Crumlish,Stephanie M Sawyer,Rania Major,Derrick W Coker,Jon Marshall,Daine A Grey Jr,Fran Shields,Katie Scrivner,5
Henry Lewandowski,0,4,3,1,3,2,2,1,1,0,0,8,5,3,5,6,5,3,4,3,2,2,3,1,0,3,3,3,2,1,1,1,0,0,0,5
Fran Shields,,1,0,1,0,0,3,0,0,0,0,3,3,1,3,2,2,2,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,5
Tracy B Roman,,,0,2,3,1,0,1,0,0,0,5,1,2,0,3,1,0,3,4,0,1,3,1,1,3,0,0,2,1,1,1,0,0,0,5
Conor Corcoran,,,,0,1,1,1,1,0,0,0,5,3,5,1,0,0,0,0,1,3,1,0,2,2,0,0,1,1,0,0,0,0,0,0,5
Martin Coleman,,,,,0,1,0,1,0,0,0,4,1,2,2,3,0,0,3,3,2,1,3,0,0,4,1,1,0,0,0,0,0,0,0,5
Robert M Kline,,,,,,0,0,0,1,0,0,1,2,2,1,1,1,2,1,1,1,0,0,0,2,1,1,1,2,1,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,0,0,0,0,0,2,2,1,2,1,1,1,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,0,0,0,0,2,1,2,2,0,1,0,0,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,0,5
Joe Fernandes,,,,,,,,,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Shoshana Bricklin,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Anne Marie Coyle,,,,,,,,,,,,1,5,6,4,4,1,1,3,5,3,3,3,4,2,3,1,1,1,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,,,,,,,,,,1,3,5,3,3,3,1,2,2,2,0,0,1,0,2,1,2,0,0,0,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,0,3,0,1,1,0,1,4,2,1,3,2,1,1,2,1,0,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,0,3,3,2,1,1,2,3,0,1,0,1,3,1,0,0,0,0,0,0,0,5
Timika Lane,,,,,,,,,,,,,,,,0,4,3,5,3,0,0,3,0,0,3,1,0,1,0,0,0,0,0,0,5
Giovanni Campbell,,,,,,,,,,,,,,,,,0,4,2,0,0,1,0,0,0,0,1,0,2,1,1,1,0,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,5
Sierra Thomas Street,,,,,,,,,,,,,,,,,,,0,3,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,1,3,1,0,1,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,1,1,1,0,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,5
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,5
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,16,6,6,5,5,4,3,3,1,0,0,15,9,9,8,7,6,5,5,5,4,4,4,4,4,4,3,3,3,2,1,1,0,0,0,5
