col_1,col_2,division
,Judge Of The Superior Court - Republican,All
,Vic Stabile,All
Vic Stabile,48,All
Total,48,All
,Judge Of The Superior Court - Republican,2
,Vic Stabile,2
Vic Stabile,1,2
Total,1,2
,Judge Of The Superior Court - Republican,9
,Vic Stabile,9
Vic Stabile,4,9
Total,4,9
,Judge Of The Superior Court - Republican,10
,Vic Stabile,10
Vic Stabile,2,10
Total,2,10
,Judge Of The Superior Court - Republican,11
,Vic Stabile,11
Vic Stabile,8,11
Total,8,11
,Judge Of The Superior Court - Republican,12
,Vic Stabile,12
Vic Stabile,3,12
Total,3,12
,Judge Of The Superior Court - Republican,13
,Vic Stabile,13
Vic Stabile,6,13
Total,6,13
,Judge Of The Superior Court - Republican,14
,Vic Stabile,14
Vic Stabile,3,14
Total,3,14
,Judge Of The Superior Court - Republican,15
,Vic Stabile,15
Vic Stabile,2,15
Total,2,15
,Judge Of The Superior Court - Republican,16
,Vic Stabile,16
Vic Stabile,2,16
Total,2,16
,Judge Of The Superior Court - Republican,17
,Vic Stabile,17
Vic Stabile,1,17
Total,1,17
,Judge Of The Superior Court - Republican,18
,Vic Stabile,18
Vic Stabile,12,18
Total,12,18
,Judge Of The Superior Court - Republican,20
,Vic Stabile,20
Vic Stabile,4,20
Total,4,20
