col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,1
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,1
Anne Marie Coyle,2,9,13,11,1
Kenneth J Powell Jr,,0,11,8,1
Christopher M Vogler,,,0,9,1
Ella P Butcher,,,,0,1
Total,17,11,15,11,1
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,2
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,2
Anne Marie Coyle,0,10,10,9,2
Kenneth J Powell Jr,,0,10,7,2
Christopher M Vogler,,,0,7,2
Ella P Butcher,,,,0,2
Total,13,11,11,9,2
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,3
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,3
Anne Marie Coyle,1,0,0,1,3
Kenneth J Powell Jr,,0,1,0,3
Christopher M Vogler,,,0,0,3
Ella P Butcher,,,,0,3
Total,2,1,1,1,3
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,4
,Anne Marie Coyle,Kenneth J Powell Jr,Ella P Butcher,Christopher M Vogler,4
Anne Marie Coyle,2,7,13,11,4
Kenneth J Powell Jr,,0,5,8,4
Ella P Butcher,,,0,6,4
Christopher M Vogler,,,,0,4
Total,20,8,13,12,4
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,5
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,5
Anne Marie Coyle,0,3,4,4,5
Kenneth J Powell Jr,,0,3,3,5
Christopher M Vogler,,,0,4,5
Ella P Butcher,,,,0,5
Total,4,3,4,4,5
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,6
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,6
Anne Marie Coyle,0,2,4,3,6
Kenneth J Powell Jr,,0,2,2,6
Christopher M Vogler,,,0,3,6
Ella P Butcher,,,,0,6
Total,4,2,4,3,6
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,7
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,7
Anne Marie Coyle,6,17,23,22,7
Kenneth J Powell Jr,,0,19,16,7
Christopher M Vogler,,,0,19,7
Ella P Butcher,,,,0,7
Total,32,19,25,22,7
,Judge Of The Traffic Court - Republican,,Judge Of The Court Of Common Pleas - Republican,,8
,Christopher M Vogler,Ella P Butcher,Kenneth J Powell Jr,Anne Marie Coyle,8
Christopher M Vogler,0,2,3,2,8
Ella P Butcher,,0,2,2,8
Kenneth J Powell Jr,,,0,2,8
Anne Marie Coyle,,,,0,8
Total,3,2,3,2,8
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,9
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,9
Anne Marie Coyle,1,9,10,10,9
Kenneth J Powell Jr,,0,9,8,9
Christopher M Vogler,,,0,9,9
Ella P Butcher,,,,0,9
Total,13,10,11,10,9
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,10
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,10
Anne Marie Coyle,0,9,14,11,10
Kenneth J Powell Jr,,0,9,10,10
Christopher M Vogler,,,0,8,10
Ella P Butcher,,,,0,10
Total,17,11,15,12,10
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,11
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,11
Anne Marie Coyle,0,3,3,3,11
Kenneth J Powell Jr,,0,3,3,11
Christopher M Vogler,,,0,3,11
Ella P Butcher,,,,0,11
Total,3,3,3,3,11
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,12
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,12
Anne Marie Coyle,0,2,3,2,12
Kenneth J Powell Jr,,0,2,2,12
Christopher M Vogler,,,0,2,12
Ella P Butcher,,,,0,12
Total,3,2,3,2,12
,Judge Of The Traffic Court - Republican,,Judge Of The Court Of Common Pleas - Republican,,13
,Christopher M Vogler,Ella P Butcher,Anne Marie Coyle,Kenneth J Powell Jr,13
Christopher M Vogler,0,6,6,5,13
Ella P Butcher,,0,5,5,13
Anne Marie Coyle,,,0,5,13
Kenneth J Powell Jr,,,,0,13
Total,7,6,6,5,13
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,14
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,14
Anne Marie Coyle,0,3,3,3,14
Kenneth J Powell Jr,,0,3,3,14
Christopher M Vogler,,,0,3,14
Ella P Butcher,,,,0,14
Total,3,3,3,3,14
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,15
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,15
Anne Marie Coyle,1,1,1,1,15
Kenneth J Powell Jr,,0,1,1,15
Christopher M Vogler,,,0,1,15
Ella P Butcher,,,,0,15
Total,2,1,1,1,15
,Judge Of The Traffic Court - Republican,,Judge Of The Court Of Common Pleas - Republican,,16
,Ella P Butcher,Christopher M Vogler,Kenneth J Powell Jr,Anne Marie Coyle,16
Ella P Butcher,0,3,3,3,16
Christopher M Vogler,,0,3,2,16
Kenneth J Powell Jr,,,1,2,16
Anne Marie Coyle,,,,0,16
Total,4,3,4,3,16
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,17
,Kenneth J Powell Jr,Anne Marie Coyle,Christopher M Vogler,Ella P Butcher,17
Kenneth J Powell Jr,1,5,5,4,17
Anne Marie Coyle,,0,4,5,17
Christopher M Vogler,,,1,4,17
Ella P Butcher,,,,0,17
Total,7,6,6,5,17
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,18
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,18
Anne Marie Coyle,1,3,6,3,18
Kenneth J Powell Jr,,0,4,4,18
Christopher M Vogler,,,0,4,18
Ella P Butcher,,,,0,18
Total,8,5,8,6,18
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,19
,Anne Marie Coyle,Kenneth J Powell Jr,Ella P Butcher,Christopher M Vogler,19
Anne Marie Coyle,0,7,8,6,19
Kenneth J Powell Jr,,1,7,6,19
Ella P Butcher,,,0,6,19
Christopher M Vogler,,,,0,19
Total,8,8,8,6,19
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,20
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,20
Anne Marie Coyle,3,14,17,12,20
Kenneth J Powell Jr,,1,12,9,20
Christopher M Vogler,,,0,9,20
Ella P Butcher,,,,3,20
Total,26,16,18,15,20
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,21
,Kenneth J Powell Jr,Anne Marie Coyle,Ella P Butcher,Christopher M Vogler,21
Kenneth J Powell Jr,1,7,9,7,21
Anne Marie Coyle,,1,7,8,21
Ella P Butcher,,,0,7,21
Christopher M Vogler,,,,0,21
Total,10,9,9,8,21
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,22
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,22
Anne Marie Coyle,1,10,10,10,22
Kenneth J Powell Jr,,1,9,8,22
Christopher M Vogler,,,1,8,22
Ella P Butcher,,,,0,22
Total,14,11,11,10,22
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,23
,Anne Marie Coyle,Kenneth J Powell Jr,Ella P Butcher,Christopher M Vogler,23
Anne Marie Coyle,0,10,10,8,23
Kenneth J Powell Jr,,0,9,8,23
Ella P Butcher,,,0,7,23
Christopher M Vogler,,,,0,23
Total,11,10,10,8,23
,Judge Of The Court Of Common Pleas - Republican,,Judge Of The Traffic Court - Republican,,All
,Anne Marie Coyle,Kenneth J Powell Jr,Christopher M Vogler,Ella P Butcher,All
Anne Marie Coyle,19,140,168,158,All
Kenneth J Powell Jr,,6,143,128,All
Christopher M Vogler,,,2,130,All
Ella P Butcher,,,,3,All
Total,226,164,186,169,All
