col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,0,12,3,5,5,5,4,1,1,0,0,1
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,6,7,1,3,0,1,0,1
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,2,3,1,0,0,1
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,5,1,0,0,1
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,42,29,26,21,20,17,15,14,13,9,9,8,8,6,6,6,4,4,2,2,2,0,0,0,24,22,20,16,12,9,8,7,4,1,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Giovanni Campbell,Timika Lane,Sierra Thomas Street,Leon A King Ii,Stephanie M Sawyer,Anne Marie Coyle,Joe Fernandes,Tracy B Roman,Daniel D Mccaffery,Vince Giusini,Daine A Grey Jr,Dawn M Tancredi,Kenneth J Powell Jr,Derrick W Coker,Deborah D Cianfrani,John J O Connor Jr,Rania Major,Conor Corcoran,Frank Bennett,James C Crumlish,Fran Shields,Jon Marshall,Katie Scrivner,Sean P Stevens,Tracy B Roman,Martin Coleman,Shoshana Bricklin,Daine A Grey Jr,Fran Shields,Robert M Kline,Henry Lewandowski,Conor Corcoran,Frank Bennett,Joe Fernandes,Derrick W Coker,2
Giovanni Campbell,1,17,9,15,15,4,3,6,9,6,5,4,4,3,0,3,2,0,1,0,0,0,0,0,10,7,11,11,7,6,3,2,2,2,0,2
Timika Lane,,0,18,13,17,8,7,10,7,10,3,5,1,4,3,2,4,0,0,0,0,0,0,0,15,10,8,10,4,4,7,0,2,0,0,2
Sierra Thomas Street,,,3,14,9,10,10,12,3,7,3,0,2,1,1,2,0,1,1,0,0,0,0,0,14,12,2,4,0,5,3,1,2,1,0,2
Leon A King Ii,,,,0,12,6,5,7,4,6,4,0,3,3,0,1,0,0,1,0,0,0,0,0,11,8,4,7,1,4,0,2,1,2,0,2
Stephanie M Sawyer,,,,,0,6,1,6,5,6,5,4,2,4,4,1,4,0,0,0,0,0,0,0,10,7,11,12,3,3,2,2,1,1,0,2
Anne Marie Coyle,,,,,,0,12,8,3,7,2,3,1,0,2,0,1,1,0,1,0,0,0,0,9,9,4,4,2,2,5,3,1,1,0,2
Joe Fernandes,,,,,,,0,8,3,6,2,2,1,1,1,2,0,1,1,1,0,0,0,0,8,8,2,2,2,3,5,1,0,3,0,2
Tracy B Roman,,,,,,,,0,1,6,3,0,3,0,2,0,0,1,0,0,0,0,0,0,12,5,2,4,0,3,3,1,2,2,0,2
Daniel D Mccaffery,,,,,,,,,0,2,1,3,1,1,0,3,1,0,0,0,0,0,0,0,3,7,5,3,3,3,4,1,2,0,0,2
Vince Giusini,,,,,,,,,,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,8,5,3,4,1,3,4,2,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,0,1,3,0,2,0,1,0,0,0,0,0,0,0,3,2,2,8,1,0,0,0,0,2,0,2
Dawn M Tancredi,,,,,,,,,,,,0,1,0,2,2,3,0,0,1,0,0,0,0,2,1,5,3,4,2,3,0,1,0,0,2
Kenneth J Powell Jr,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,3,1,1,0,0,1,1,0,2
Derrick W Coker,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,1,1,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,2,3,0,1,2,1,0,1,1,0,2
Rania Major,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,4,1,0,1,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,9,0,3,4,1,2,1,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,4,1,1,1,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,1,2,2,1,1,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,2,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,33,30,28,23,23,17,15,15,13,13,9,7,6,5,4,4,4,1,1,1,0,0,0,0,21,19,18,16,10,10,9,3,3,3,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,3
,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Giovanni Campbell,Leon A King Ii,Tracy B Roman,Stephanie M Sawyer,Vince Giusini,Daniel D Mccaffery,Joe Fernandes,Kenneth J Powell Jr,Dawn M Tancredi,Daine A Grey Jr,Derrick W Coker,John J O Connor Jr,Jon Marshall,Rania Major,Conor Corcoran,Deborah D Cianfrani,Frank Bennett,James C Crumlish,Sean P Stevens,Fran Shields,Katie Scrivner,Martin Coleman,Tracy B Roman,Fran Shields,Henry Lewandowski,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Robert M Kline,Conor Corcoran,Frank Bennett,Derrick W Coker,3
Timika Lane,1,22,20,14,11,14,10,10,8,8,6,8,5,3,0,0,2,0,2,0,0,0,0,0,16,17,14,13,6,7,6,2,1,2,0,3
Anne Marie Coyle,,0,18,12,8,11,9,9,7,10,4,4,2,2,1,1,1,1,2,1,1,1,0,0,16,11,13,11,5,5,4,4,2,2,0,3
Sierra Thomas Street,,,0,11,10,14,6,8,7,6,4,3,2,0,0,1,0,0,0,1,1,1,0,0,16,12,9,10,4,4,3,2,1,3,0,3
Giovanni Campbell,,,,4,9,3,6,5,9,5,2,3,2,1,1,0,1,1,0,0,0,0,0,0,10,5,12,9,3,1,3,1,1,1,0,3
Leon A King Ii,,,,,0,4,9,4,6,2,4,2,1,1,1,3,1,2,0,0,0,0,0,0,8,3,8,5,4,2,2,4,2,1,0,3
Tracy B Roman,,,,,,0,7,7,2,5,4,2,1,1,0,3,1,1,1,1,1,1,0,0,11,12,4,6,4,3,3,3,2,3,0,3
Stephanie M Sawyer,,,,,,,0,5,1,2,3,3,3,3,0,3,2,2,2,0,0,0,0,0,4,5,8,1,9,4,6,3,2,1,0,3
Vince Giusini,,,,,,,,0,2,7,2,2,1,3,0,0,0,1,0,0,0,0,0,0,9,7,6,7,2,3,2,1,0,1,0,3
Daniel D Mccaffery,,,,,,,,,1,3,4,3,1,0,1,0,0,1,0,0,0,0,0,0,6,2,6,7,3,1,1,1,0,0,0,3
Joe Fernandes,,,,,,,,,,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,9,5,5,8,0,1,2,1,1,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,0,3,1,2,1,2,1,0,0,0,0,0,0,0,3,1,3,1,4,5,3,2,0,1,0,3
Dawn M Tancredi,,,,,,,,,,,,0,2,1,1,0,1,0,2,0,0,0,0,0,4,3,5,1,5,5,1,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,1,1,3,1,0,0,3
Derrick W Coker,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,2,2,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,1,0,2,1,1,2,1,0,0,3
Rania Major,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,8,10,12,2,2,1,2,0,1,0,3
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,3,2,2,0,1,1,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,4,3,2,2,1,0,3
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,3
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,3
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,36,29,26,24,19,19,18,14,13,12,10,9,6,4,3,3,3,2,2,1,1,1,0,0,21,20,18,15,11,8,8,7,3,3,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Timika Lane,Sierra Thomas Street,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,Dawn M Tancredi,Leon A King Ii,Anne Marie Coyle,Stephanie M Sawyer,Tracy B Roman,Derrick W Coker,John J O Connor Jr,Kenneth J Powell Jr,Daine A Grey Jr,Deborah D Cianfrani,Frank Bennett,James C Crumlish,Jon Marshall,Rania Major,Katie Scrivner,Vince Giusini,Conor Corcoran,Fran Shields,Sean P Stevens,Shoshana Bricklin,Henry Lewandowski,Fran Shields,Martin Coleman,Tracy B Roman,Frank Bennett,Robert M Kline,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,4
Timika Lane,2,7,8,6,6,3,6,4,2,4,3,2,2,2,1,0,0,0,0,1,1,0,0,0,5,7,4,8,4,0,1,0,0,1,0,4
Sierra Thomas Street,,2,7,8,3,5,3,3,5,2,2,3,2,1,0,1,0,0,1,0,1,0,0,0,7,7,5,5,3,1,0,0,0,0,0,4
Daniel D Mccaffery,,,0,9,6,6,4,4,6,1,2,3,1,2,1,1,1,0,0,1,0,0,0,0,5,10,8,7,2,1,1,1,0,1,0,4
Giovanni Campbell,,,,0,5,6,5,3,4,1,1,3,2,0,0,1,1,1,0,1,0,0,0,0,6,9,8,6,3,2,1,0,0,0,0,4
Joe Fernandes,,,,,0,3,3,3,1,4,1,0,2,1,0,2,1,1,1,1,1,0,0,0,1,6,3,6,3,2,1,2,1,0,0,4
Dawn M Tancredi,,,,,,0,2,1,4,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,4,6,5,2,1,1,0,1,0,0,0,4
Leon A King Ii,,,,,,,0,1,1,1,2,2,2,0,0,1,1,1,0,0,0,0,0,0,4,3,4,5,0,2,1,0,0,0,0,4
Anne Marie Coyle,,,,,,,,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,5,2,3,2,1,0,1,0,0,0,4
Stephanie M Sawyer,,,,,,,,,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5,5,4,1,0,1,0,1,0,0,0,4
Tracy B Roman,,,,,,,,,,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,2,0,2,3,0,1,1,1,0,0,4
Derrick W Coker,,,,,,,,,,,0,0,4,2,1,0,1,2,1,0,0,0,0,0,2,0,1,2,0,1,3,1,1,1,0,4
John J O Connor Jr,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,4
Kenneth J Powell Jr,,,,,,,,,,,,,0,2,1,1,1,2,1,0,0,0,0,0,2,0,1,2,0,2,3,1,1,1,0,4
Daine A Grey Jr,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,4
Frank Bennett,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,2,1,1,0,0,0,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,3,1,0,1,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,0,0,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,0,1,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,17,15,13,13,10,8,8,6,6,6,5,5,5,3,2,2,2,2,2,1,1,0,0,0,12,11,10,9,7,3,3,2,1,1,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Joe Fernandes,Tracy B Roman,Giovanni Campbell,Vince Giusini,Daniel D Mccaffery,Leon A King Ii,Derrick W Coker,Deborah D Cianfrani,Kenneth J Powell Jr,Dawn M Tancredi,John J O Connor Jr,Stephanie M Sawyer,Frank Bennett,Rania Major,Sean P Stevens,Daine A Grey Jr,James C Crumlish,Conor Corcoran,Fran Shields,Jon Marshall,Katie Scrivner,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Frank Bennett,Robert M Kline,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Conor Corcoran,Derrick W Coker,5
Timika Lane,0,19,22,19,17,12,11,10,11,5,3,2,3,2,5,0,4,2,2,1,0,0,0,0,25,19,17,11,4,5,3,4,3,2,0,5
Anne Marie Coyle,,0,17,12,13,9,10,9,6,1,2,2,3,3,2,2,0,1,2,1,0,0,0,0,19,16,13,9,4,3,2,0,3,1,0,5
Sierra Thomas Street,,,0,14,12,7,9,7,9,2,1,1,1,1,3,0,2,1,0,0,0,0,0,0,17,14,10,10,1,1,3,1,2,1,0,5
Joe Fernandes,,,,0,14,3,12,3,6,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,15,13,11,7,1,1,3,0,2,1,0,5
Tracy B Roman,,,,,0,3,10,2,5,1,3,1,1,1,2,1,1,1,0,0,0,0,0,0,13,8,14,5,4,2,4,2,3,1,0,5
Giovanni Campbell,,,,,,0,2,11,6,3,6,1,4,3,2,2,1,0,1,0,0,0,0,0,11,10,4,9,4,1,2,2,1,1,0,5
Vince Giusini,,,,,,,0,1,1,2,0,2,1,0,0,1,0,1,0,1,0,0,0,0,8,8,9,2,1,1,1,1,0,0,0,5
Daniel D Mccaffery,,,,,,,,0,5,1,2,0,3,3,2,1,1,0,1,1,0,0,0,0,12,10,1,8,1,2,0,0,2,0,0,5
Leon A King Ii,,,,,,,,,0,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,8,6,3,9,2,0,3,1,2,1,0,5
Derrick W Coker,,,,,,,,,,0,1,3,0,1,2,2,1,3,0,1,0,0,0,0,1,2,1,0,2,2,0,3,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,0,1,1,1,1,2,0,0,1,0,0,0,0,0,3,1,3,2,4,0,2,1,1,1,0,5
Kenneth J Powell Jr,,,,,,,,,,,,1,0,2,1,3,0,3,0,1,0,0,0,0,1,1,1,1,2,3,1,1,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,0,2,0,0,1,1,1,0,0,0,0,0,2,3,3,2,2,0,0,1,0,1,0,5
John J O Connor Jr,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,0,4,3,1,1,2,2,1,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,3,1,1,2,1,2,1,2,1,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,2,1,0,0,3,1,1,0,1,0,0,5
Rania Major,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,2,2,0,2,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,5
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,20,9,10,3,2,4,0,2,0,0,5
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,1,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,2,2,2,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,1,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,0,5
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,5
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,43,24,24,21,20,18,14,13,13,7,6,6,5,5,5,4,4,4,2,2,0,0,0,0,29,23,20,14,7,7,5,4,4,2,0,5
