col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,All
,Joe Fernandes,Anne Marie Coyle,Tracy B Roman,Timika Lane,Sierra Thomas Street,Vince Giusini,Rania Major,Daniel D Mccaffery,Dawn M Tancredi,Deborah D Cianfrani,Giovanni Campbell,John J O Connor Jr,Kenneth J Powell Jr,James C Crumlish,Leon A King Ii,Stephanie M Sawyer,Frank Bennett,Jon Marshall,Daine A Grey Jr,Derrick W Coker,Sean P Stevens,Conor Corcoran,Fran Shields,Katie Scrivner,Alan Butkovitz,Brett Mandel,Mark Zecca,All
Joe Fernandes,31,59,52,49,47,57,28,26,25,14,28,9,4,9,14,6,5,4,2,4,2,2,0,0,47,18,10,All
Anne Marie Coyle,,4,41,47,43,48,15,22,13,10,11,9,10,8,3,4,5,3,2,2,3,2,0,0,49,19,11,All
Tracy B Roman,,,8,43,43,35,5,13,7,4,5,8,9,4,5,2,3,5,1,5,1,1,0,0,29,16,11,All
Timika Lane,,,,4,41,35,6,22,14,4,12,6,8,3,13,4,6,4,4,5,2,1,1,0,44,15,9,All
Sierra Thomas Street,,,,,5,45,12,9,12,8,11,2,7,3,4,6,3,2,1,4,1,2,0,0,30,17,9,All
Vince Giusini,,,,,,3,17,13,10,7,13,2,2,8,1,6,1,0,0,2,1,1,0,0,29,10,5,All
Rania Major,,,,,,,14,16,12,3,12,6,6,6,5,9,2,3,2,4,4,2,0,0,10,13,5,All
Daniel D Mccaffery,,,,,,,,2,18,3,20,14,12,15,9,8,8,4,4,4,3,3,0,0,26,11,8,All
Dawn M Tancredi,,,,,,,,,2,10,25,11,7,6,9,6,3,1,3,1,4,3,0,1,15,9,6,All
Deborah D Cianfrani,,,,,,,,,,6,3,5,3,5,4,7,3,4,3,3,3,5,0,0,5,10,4,All
Giovanni Campbell,,,,,,,,,,,0,6,7,1,10,4,2,2,3,2,2,0,0,0,14,8,6,All
John J O Connor Jr,,,,,,,,,,,,1,11,6,5,2,5,4,4,3,3,3,1,1,10,5,5,All
Kenneth J Powell Jr,,,,,,,,,,,,,2,1,3,2,1,2,1,4,1,0,0,1,7,10,2,All
James C Crumlish,,,,,,,,,,,,,,0,2,8,6,3,5,1,4,2,0,0,4,6,3,All
Leon A King Ii,,,,,,,,,,,,,,,2,0,2,3,3,4,0,3,0,0,6,7,5,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,2,1,3,4,0,2,0,0,0,4,8,1,All
Frank Bennett,,,,,,,,,,,,,,,,,0,2,2,2,3,2,1,0,6,2,5,All
Jon Marshall,,,,,,,,,,,,,,,,,,1,3,4,4,0,0,0,1,4,2,All
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,3,2,3,All
Derrick W Coker,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,1,4,4,All
