col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,All
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Daine A Grey Jr,Frank Bennett,Robert M Kline,Joe Fernandes,Conor Corcoran,Derrick W Coker,All
Alan Butkovitz,57,0,0,352,308,177,220,77,56,44,43,35,11,0,All
Brett Mandel,,16,0,98,51,87,40,32,22,28,22,20,5,0,All
Mark Zecca,,,6,22,11,22,5,8,6,4,6,4,3,0,All
Martin Coleman,,,,20,318,159,190,30,28,36,21,33,6,0,All
Henry Lewandowski,,,,,7,128,194,29,10,7,15,10,2,0,All
Tracy B Roman,,,,,,12,30,51,42,28,26,16,5,0,All
Fran Shields,,,,,,,15,39,18,11,13,8,3,0,All
Shoshana Bricklin,,,,,,,,4,24,14,17,7,2,0,All
Daine A Grey Jr,,,,,,,,,1,14,10,12,2,0,All
Frank Bennett,,,,,,,,,,0,9,16,3,0,All
Robert M Kline,,,,,,,,,,,2,8,6,0,All
Joe Fernandes,,,,,,,,,,,,1,3,0,All
Conor Corcoran,,,,,,,,,,,,,1,0,All
Derrick W Coker,,,,,,,,,,,,,,0,All
Total,595,199,52,536,412,315,311,125,93,78,75,62,22,0,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,1
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Frank Bennett,Joe Fernandes,Robert M Kline,Daine A Grey Jr,Conor Corcoran,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Martin Coleman,1,16,9,6,4,0,2,0,0,0,0,11,7,4,1
Henry Lewandowski,,1,9,9,3,0,0,2,0,0,0,11,6,1,1
Tracy B Roman,,,1,1,4,3,2,3,1,1,0,11,7,2,1
Fran Shields,,,,0,3,0,0,1,1,0,0,5,5,0,1
Shoshana Bricklin,,,,,0,0,2,1,1,0,0,5,4,0,1
Frank Bennett,,,,,,0,2,0,0,0,0,1,2,0,1
Joe Fernandes,,,,,,,0,0,0,0,0,1,2,0,1
Robert M Kline,,,,,,,,0,0,1,0,4,0,0,1
Daine A Grey Jr,,,,,,,,,0,0,0,1,1,0,1
Conor Corcoran,,,,,,,,,,0,0,1,0,0,1
Derrick W Coker,,,,,,,,,,,0,0,0,0,1
Alan Butkovitz,,,,,,,,,,,,4,0,0,1
Brett Mandel,,,,,,,,,,,,,1,0,1
Mark Zecca,,,,,,,,,,,,,,1,1
Total,27,22,22,13,10,4,4,4,2,1,0,25,15,6,1
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Tracy B Roman,Henry Lewandowski,Fran Shields,Shoshana Bricklin,Daine A Grey Jr,Joe Fernandes,Robert M Kline,Frank Bennett,Conor Corcoran,Derrick W Coker,2
Alan Butkovitz,1,0,0,22,11,17,9,5,3,4,4,0,1,0,2
Brett Mandel,,3,0,5,9,2,2,4,2,3,1,4,0,0,2
Mark Zecca,,,0,1,0,0,0,1,0,0,1,0,1,0,2
Martin Coleman,,,,2,11,16,7,0,1,4,2,3,1,0,2
Tracy B Roman,,,,,3,6,3,6,4,3,2,3,0,0,2
Henry Lewandowski,,,,,,0,8,3,1,2,1,0,0,0,2
Fran Shields,,,,,,,1,5,1,0,0,1,0,0,2
Shoshana Bricklin,,,,,,,,1,5,1,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,0,1,2,0,0,0,2
Joe Fernandes,,,,,,,,,,0,2,1,1,0,2
Robert M Kline,,,,,,,,,,,0,0,2,0,2
Frank Bennett,,,,,,,,,,,,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,0,0,2
Derrick W Coker,,,,,,,,,,,,,,0,2
Total,33,16,2,32,24,21,14,14,9,8,7,4,2,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Controller - Democrat,,,3
,Martin Coleman,Henry Lewandowski,Tracy B Roman,Daine A Grey Jr,Shoshana Bricklin,Robert M Kline,Frank Bennett,Joe Fernandes,Fran Shields,Conor Corcoran,Derrick W Coker,Alan Butkovitz,Brett Mandel,Mark Zecca,3
Martin Coleman,1,19,8,6,5,4,4,5,2,0,0,24,5,2,3
Henry Lewandowski,,0,6,3,2,1,0,2,1,0,0,18,0,2,3
Tracy B Roman,,,1,2,2,1,1,0,1,1,0,5,3,3,3
Daine A Grey Jr,,,,0,1,2,1,1,2,0,0,7,2,0,3
Shoshana Bricklin,,,,,0,2,3,1,0,1,0,7,1,2,3
Robert M Kline,,,,,,2,0,2,0,0,0,4,1,1,3
Frank Bennett,,,,,,,0,3,0,0,0,5,2,0,3
Joe Fernandes,,,,,,,,0,0,0,0,5,1,1,3
Fran Shields,,,,,,,,,0,0,0,2,1,0,3
Conor Corcoran,,,,,,,,,,0,0,0,0,1,3
Derrick W Coker,,,,,,,,,,,0,0,0,0,3
Alan Butkovitz,,,,,,,,,,,,3,0,0,3
Brett Mandel,,,,,,,,,,,,,0,0,3
Mark Zecca,,,,,,,,,,,,,,0,3
Total,34,22,14,10,10,8,7,7,4,1,0,33,9,4,3
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Shoshana Bricklin,Frank Bennett,Robert M Kline,Conor Corcoran,Joe Fernandes,Daine A Grey Jr,Derrick W Coker,4
Alan Butkovitz,4,0,0,12,12,6,7,4,3,0,1,0,0,0,4
Brett Mandel,,0,0,4,1,3,0,2,2,3,1,1,1,0,4
Mark Zecca,,,0,2,3,2,0,0,0,1,0,1,0,0,4
Martin Coleman,,,,1,9,6,3,1,1,1,0,0,0,0,4
Henry Lewandowski,,,,,0,5,5,3,0,0,0,0,0,0,4
Tracy B Roman,,,,,,0,0,2,1,2,1,0,0,0,4
Fran Shields,,,,,,,0,3,2,0,1,0,0,0,4
Shoshana Bricklin,,,,,,,,0,1,2,0,0,0,0,4
Frank Bennett,,,,,,,,,0,1,2,1,1,0,4
Robert M Kline,,,,,,,,,,0,1,0,0,0,4
Conor Corcoran,,,,,,,,,,,0,0,0,0,4
Joe Fernandes,,,,,,,,,,,,0,1,0,4
Daine A Grey Jr,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,0,4
Total,25,9,5,19,16,13,7,6,5,5,3,2,1,0,4
,Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Alan Butkovitz,Brett Mandel,Mark Zecca,Martin Coleman,Henry Lewandowski,Tracy B Roman,Fran Shields,Daine A Grey Jr,Frank Bennett,Robert M Kline,Joe Fernandes,Shoshana Bricklin,Conor Corcoran,Derrick W Coker,5
Alan Butkovitz,2,0,0,8,7,8,5,3,3,3,1,2,0,0,5
Brett Mandel,,0,0,5,2,2,1,2,0,0,1,0,0,0,5
Mark Zecca,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Martin Coleman,,,,0,7,6,2,2,1,2,1,0,0,0,5
Henry Lewandowski,,,,,1,6,2,0,0,1,0,1,0,0,5
Tracy B Roman,,,,,,0,1,1,1,2,1,0,0,0,5
Fran Shields,,,,,,,0,0,0,0,0,1,0,0,5
Daine A Grey Jr,,,,,,,,0,3,0,1,1,0,0,5
