col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Total,"1,159",821,794,750,730,662,425,389,270,267,232,216,166,125,110,100,69,60,60,43,39,22,3,1,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,1
,Giovanni Campbell,Kenneth J Powell Jr,Stephanie M Sawyer,Timika Lane,Joe Fernandes,Daniel D Mccaffery,James C Crumlish,Anne Marie Coyle,Sierra Thomas Street,Tracy B Roman,Vince Giusini,Leon A King Ii,Dawn M Tancredi,Daine A Grey Jr,Derrick W Coker,John J O Connor Jr,Conor Corcoran,Rania Major,Jon Marshall,Sean P Stevens,Frank Bennett,Deborah D Cianfrani,Fran Shields,Katie Scrivner,1
Giovanni Campbell,4,44,39,32,39,40,34,13,8,9,7,9,8,2,5,2,2,2,1,1,1,0,0,0,1
Kenneth J Powell Jr,,0,40,25,33,34,33,13,11,8,9,9,4,2,5,3,1,2,3,1,1,0,0,0,1
Stephanie M Sawyer,,,0,24,32,30,32,12,5,3,8,8,3,6,8,3,4,3,1,1,2,0,0,0,1
Timika Lane,,,,3,20,13,12,21,17,16,15,7,8,8,7,3,0,4,2,2,1,1,0,0,1
Joe Fernandes,,,,,0,34,30,13,9,8,6,3,4,1,1,2,1,2,1,1,1,0,0,0,1
Daniel D Mccaffery,,,,,,0,29,7,3,2,3,4,3,2,1,2,3,2,0,0,2,0,0,0,1
James C Crumlish,,,,,,,0,10,1,1,5,0,3,1,2,3,2,1,1,2,1,0,0,0,1
Anne Marie Coyle,,,,,,,,0,11,13,12,1,6,3,2,3,3,3,0,0,1,1,0,0,1
Sierra Thomas Street,,,,,,,,,1,12,10,4,4,1,2,0,2,4,3,2,1,0,0,0,1
Tracy B Roman,,,,,,,,,,0,7,2,6,2,0,2,1,1,1,1,0,1,0,0,1
Vince Giusini,,,,,,,,,,,1,3,1,2,3,2,2,0,1,1,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,1,2,1,4,1,1,0,1,0,1,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,0,1,0,1,3,1,0,1,0,2,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,0,3,1,0,1,1,1,1,1,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,0,3,0,1,0,0,0,0,0,0,1
John J O Connor Jr,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,74,62,57,57,53,48,43,32,25,21,21,18,14,10,10,7,6,6,4,4,3,2,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,2
,Giovanni Campbell,Kenneth J Powell Jr,Stephanie M Sawyer,Joe Fernandes,Leon A King Ii,James C Crumlish,Daniel D Mccaffery,Anne Marie Coyle,Timika Lane,Vince Giusini,Sierra Thomas Street,Dawn M Tancredi,Tracy B Roman,John J O Connor Jr,Daine A Grey Jr,Derrick W Coker,Rania Major,Deborah D Cianfrani,Sean P Stevens,Conor Corcoran,Frank Bennett,Jon Marshall,Katie Scrivner,Fran Shields,2
Giovanni Campbell,27,55,50,51,41,42,43,28,27,16,9,14,7,7,4,7,4,3,3,2,2,0,0,0,2
Kenneth J Powell Jr,,0,35,37,22,37,36,17,14,9,8,3,4,5,4,4,1,1,3,0,1,0,0,0,2
Stephanie M Sawyer,,,0,30,19,32,31,16,12,7,1,7,2,5,8,4,5,4,2,1,0,0,0,0,2
Joe Fernandes,,,,2,14,32,31,18,13,9,7,5,7,3,0,5,1,2,0,0,0,0,0,0,2
Leon A King Ii,,,,,4,12,16,12,15,8,6,7,4,4,4,2,1,1,1,1,1,1,1,0,2
James C Crumlish,,,,,,0,28,13,6,10,1,2,1,4,3,6,0,2,2,0,0,0,0,0,2
Daniel D Mccaffery,,,,,,,0,12,10,4,2,5,3,6,4,1,1,1,0,2,1,0,0,0,2
Anne Marie Coyle,,,,,,,,1,16,12,10,5,7,3,3,6,3,0,2,1,1,1,0,0,2
Timika Lane,,,,,,,,,0,10,13,7,6,2,4,5,3,0,0,0,1,0,1,0,2
Vince Giusini,,,,,,,,,,2,6,1,6,2,4,5,1,0,0,0,0,0,0,0,2
Sierra Thomas Street,,,,,,,,,,,0,2,9,2,1,1,1,0,1,0,1,0,1,0,2
Dawn M Tancredi,,,,,,,,,,,,0,1,3,2,0,3,3,0,1,1,0,1,0,2
Tracy B Roman,,,,,,,,,,,,,0,4,0,0,0,0,0,1,0,0,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,0,2,1,0,1,0,1,1,0,1,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,0,2,4,2,1,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,2
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,135,66,62,59,56,51,50,41,39,27,18,17,14,12,11,10,6,5,3,2,2,1,1,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Giovanni Campbell,Stephanie M Sawyer,Daniel D Mccaffery,Joe Fernandes,Kenneth J Powell Jr,James C Crumlish,Leon A King Ii,Timika Lane,Anne Marie Coyle,Sierra Thomas Street,Tracy B Roman,Conor Corcoran,Dawn M Tancredi,Derrick W Coker,Rania Major,Sean P Stevens,Vince Giusini,Daine A Grey Jr,John J O Connor Jr,Jon Marshall,Deborah D Cianfrani,Katie Scrivner,Fran Shields,Frank Bennett,3
Giovanni Campbell,30,70,51,46,49,42,23,18,11,6,4,1,5,5,3,4,1,2,2,0,1,1,0,0,3
Stephanie M Sawyer,,1,43,44,37,43,19,14,6,4,1,4,2,2,3,2,0,3,1,2,2,0,0,0,3
Daniel D Mccaffery,,,0,43,40,39,4,7,3,2,2,2,2,2,1,2,0,0,1,1,1,0,0,0,3
Joe Fernandes,,,,1,34,37,4,9,6,3,4,2,0,1,0,2,3,0,1,1,0,0,0,0,3
Kenneth J Powell Jr,,,,,0,30,8,12,5,3,4,1,2,3,3,2,1,0,2,0,1,1,0,0,3
James C Crumlish,,,,,,0,3,4,4,1,1,3,1,0,1,3,0,3,0,2,0,0,0,0,3
Leon A King Ii,,,,,,,1,9,4,4,1,2,2,3,3,0,2,0,1,0,2,0,0,0,3
Timika Lane,,,,,,,,1,13,11,7,0,2,3,3,0,4,1,1,0,1,0,0,0,3
Anne Marie Coyle,,,,,,,,,0,8,5,1,1,1,5,0,4,2,1,0,0,0,0,0,3
Sierra Thomas Street,,,,,,,,,,0,6,0,1,1,2,0,5,0,1,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,1,0,1,0,2,1,3,1,1,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,1,1,1,1,2,0,2,1,3,1,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,0,2,1,2,0,1,1,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,0,0,1,2,0,0,1,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,0,0,2,0,2,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,127,82,56,55,53,48,31,29,18,13,10,7,7,7,7,6,6,5,3,3,2,1,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,4
,Giovanni Campbell,Joe Fernandes,Stephanie M Sawyer,Kenneth J Powell Jr,Daniel D Mccaffery,Timika Lane,Anne Marie Coyle,James C Crumlish,Dawn M Tancredi,Tracy B Roman,Vince Giusini,Leon A King Ii,Sierra Thomas Street,Deborah D Cianfrani,Daine A Grey Jr,Rania Major,Derrick W Coker,Frank Bennett,John J O Connor Jr,Sean P Stevens,Conor Corcoran,Jon Marshall,Fran Shields,Katie Scrivner,4
Giovanni Campbell,2,11,13,16,12,8,7,10,6,1,4,7,1,2,1,2,1,1,0,2,1,0,0,0,4
Joe Fernandes,,2,10,10,11,8,7,11,1,7,6,2,5,0,1,0,0,1,2,0,0,0,0,0,4
Stephanie M Sawyer,,,0,15,11,8,6,13,5,2,5,2,2,2,2,2,1,1,1,0,0,1,0,0,4
Kenneth J Powell Jr,,,,0,13,6,2,12,4,2,4,5,2,0,0,0,2,1,0,1,1,1,0,0,4
Daniel D Mccaffery,,,,,1,4,6,13,6,1,1,3,0,3,1,1,0,1,2,1,0,0,0,0,4
Timika Lane,,,,,,1,8,3,7,6,6,4,7,2,1,2,1,0,1,0,0,1,0,0,4
Anne Marie Coyle,,,,,,,1,4,4,6,7,2,4,4,2,3,0,0,1,1,0,0,0,0,4
James C Crumlish,,,,,,,,0,0,2,3,0,1,0,2,0,0,1,1,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,1,2,0,5,1,5,0,2,0,0,0,1,0,0,0,0,4
Tracy B Roman,,,,,,,,,,0,3,1,6,2,0,0,0,0,0,0,0,0,0,0,4
Vince Giusini,,,,,,,,,,,0,1,3,0,1,1,0,0,0,0,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,4
Sierra Thomas Street,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,25,25,25,23,22,19,18,18,12,10,10,8,8,5,3,3,2,2,2,2,1,1,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,5
,Giovanni Campbell,Kenneth J Powell Jr,Daniel D Mccaffery,Stephanie M Sawyer,James C Crumlish,Joe Fernandes,Timika Lane,Anne Marie Coyle,Vince Giusini,Tracy B Roman,Leon A King Ii,Dawn M Tancredi,Derrick W Coker,Sierra Thomas Street,Deborah D Cianfrani,Daine A Grey Jr,Conor Corcoran,Fran Shields,Frank Bennett,John J O Connor Jr,Rania Major,Sean P Stevens,Jon Marshall,Katie Scrivner,5
Giovanni Campbell,2,31,29,30,26,25,12,4,8,4,6,2,5,2,2,1,3,0,0,0,0,0,0,0,5
Kenneth J Powell Jr,,3,31,28,26,25,11,3,2,4,4,1,0,2,3,1,0,0,1,1,1,0,0,0,5
Daniel D Mccaffery,,,0,28,27,26,8,7,6,5,6,3,1,1,2,0,3,1,0,1,1,0,0,0,5
Stephanie M Sawyer,,,,0,25,21,7,5,4,4,4,2,1,2,3,2,3,0,0,0,1,1,0,0,5
James C Crumlish,,,,,0,24,6,9,2,2,1,1,3,0,1,0,0,0,0,1,0,0,0,0,5
Joe Fernandes,,,,,,0,10,7,5,6,1,0,3,2,1,1,0,0,1,1,1,0,0,0,5
Timika Lane,,,,,,,0,8,7,5,3,4,4,5,2,3,0,0,1,0,0,0,0,0,5
Anne Marie Coyle,,,,,,,,1,6,5,1,4,3,4,2,2,0,0,0,1,0,1,0,0,5
Vince Giusini,,,,,,,,,0,3,3,1,3,3,0,1,3,1,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,0,0,2,1,3,2,1,0,0,0,0,1,1,0,0,5
Leon A King Ii,,,,,,,,,,,0,1,0,1,1,0,3,0,0,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,0,1,2,0,2,0,0,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,5
Sierra Thomas Street,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,44,41,40,35,34,34,23,20,14,13,8,6,6,6,5,4,3,1,1,1,1,1,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,6
,Kenneth J Powell Jr,Daniel D Mccaffery,Giovanni Campbell,Anne Marie Coyle,Stephanie M Sawyer,Vince Giusini,James C Crumlish,Joe Fernandes,Timika Lane,Derrick W Coker,Tracy B Roman,Daine A Grey Jr,Dawn M Tancredi,John J O Connor Jr,Sierra Thomas Street,Deborah D Cianfrani,Frank Bennett,Leon A King Ii,Rania Major,Sean P Stevens,Conor Corcoran,Fran Shields,Jon Marshall,Katie Scrivner,6
Kenneth J Powell Jr,3,32,20,19,19,14,16,12,5,6,3,3,5,4,2,2,1,2,2,1,0,0,0,0,6
Daniel D Mccaffery,,1,13,18,17,13,12,13,4,1,4,2,5,5,1,2,1,1,2,1,0,0,0,0,6
Giovanni Campbell,,,7,16,18,13,17,16,5,8,2,6,3,2,1,0,1,0,0,0,0,0,0,0,6
Anne Marie Coyle,,,,2,13,14,10,13,9,7,6,6,6,3,2,2,2,1,1,2,0,0,0,0,6
Stephanie M Sawyer,,,,,3,10,15,10,4,6,5,7,5,2,3,2,2,1,2,1,1,0,0,0,6
Vince Giusini,,,,,,2,6,12,6,4,4,2,1,0,3,0,1,0,1,0,0,0,0,0,6
James C Crumlish,,,,,,,1,11,1,6,1,5,1,1,0,2,1,0,0,1,0,0,0,0,6
Joe Fernandes,,,,,,,,0,6,3,3,3,2,2,2,0,1,0,0,0,0,0,0,0,6
Timika Lane,,,,,,,,,0,3,3,1,2,1,3,0,0,0,0,0,1,0,0,0,6
Derrick W Coker,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6
Tracy B Roman,,,,,,,,,,,0,2,2,1,4,0,2,2,0,1,1,0,0,0,6
Daine A Grey Jr,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,0,1,1,2,0,0,1,1,1,0,0,0,6
John J O Connor Jr,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Sierra Thomas Street,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,0,0,6
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,6
Frank Bennett,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,6
Leon A King Ii,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Sean P Stevens,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,52,40,40,35,35,27,26,23,11,10,10,9,9,6,6,3,3,2,2,2,1,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Kenneth J Powell Jr,James C Crumlish,Giovanni Campbell,Joe Fernandes,Stephanie M Sawyer,Anne Marie Coyle,Vince Giusini,Timika Lane,Tracy B Roman,Dawn M Tancredi,John J O Connor Jr,Sierra Thomas Street,Conor Corcoran,Derrick W Coker,Frank Bennett,Daine A Grey Jr,Deborah D Cianfrani,Leon A King Ii,Jon Marshall,Rania Major,Fran Shields,Katie Scrivner,Sean P Stevens,7
Daniel D Mccaffery,0,25,28,29,28,25,12,5,2,5,3,4,3,2,0,3,0,1,1,0,0,0,0,0,7
Kenneth J Powell Jr,,2,30,26,24,26,7,3,4,3,3,2,2,1,3,0,1,1,1,0,1,0,0,0,7
James C Crumlish,,,0,27,23,28,7,3,4,0,2,3,0,2,3,1,0,1,0,0,0,0,0,0,7
Giovanni Campbell,,,,1,26,25,9,3,2,2,2,1,2,3,1,3,0,0,1,0,0,0,0,0,7
Joe Fernandes,,,,,1,24,10,5,4,5,2,4,4,0,1,0,0,0,0,0,0,0,0,0,7
Stephanie M Sawyer,,,,,,0,8,2,3,3,5,3,0,0,3,0,0,2,0,0,0,0,0,0,7
Anne Marie Coyle,,,,,,,1,8,5,6,5,3,4,2,2,3,1,1,0,1,0,0,0,0,7
Vince Giusini,,,,,,,,0,3,3,1,1,2,1,1,2,1,0,0,1,0,0,0,0,7
Timika Lane,,,,,,,,,0,2,0,0,3,1,1,0,2,0,1,1,1,0,0,0,7
Tracy B Roman,,,,,,,,,,0,2,1,4,1,0,0,0,1,1,0,0,0,0,0,7
Dawn M Tancredi,,,,,,,,,,,0,2,0,0,0,1,0,2,0,0,0,0,0,0,7
John J O Connor Jr,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,7
Sierra Thomas Street,,,,,,,,,,,,,0,1,0,0,1,0,2,0,1,0,0,0,7
Conor Corcoran,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,0,0,7
Derrick W Coker,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Daine A Grey Jr,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,7
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,38,38,37,36,35,34,21,11,9,8,7,6,6,4,3,3,2,2,2,1,1,0,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,8
,Kenneth J Powell Jr,Giovanni Campbell,Joe Fernandes,James C Crumlish,Anne Marie Coyle,Daniel D Mccaffery,Stephanie M Sawyer,Timika Lane,Vince Giusini,Tracy B Roman,Derrick W Coker,Sierra Thomas Street,Daine A Grey Jr,Dawn M Tancredi,Leon A King Ii,Deborah D Cianfrani,John J O Connor Jr,Conor Corcoran,Jon Marshall,Sean P Stevens,Frank Bennett,Fran Shields,Katie Scrivner,Rania Major,8
Kenneth J Powell Jr,1,20,14,14,10,15,16,5,4,6,3,3,3,3,3,1,2,2,1,0,0,0,0,0,8
Giovanni Campbell,,1,21,15,10,14,16,5,4,4,7,2,4,4,5,2,3,0,1,0,0,0,0,0,8
Joe Fernandes,,,0,13,12,14,15,8,7,7,5,4,2,2,4,1,2,0,1,0,0,0,0,0,8
James C Crumlish,,,,3,7,12,9,2,4,1,6,0,3,2,0,1,1,0,0,0,1,0,0,0,8
Anne Marie Coyle,,,,,1,7,6,8,10,5,8,5,5,0,2,0,0,2,0,1,1,0,0,0,8
Daniel D Mccaffery,,,,,,0,12,2,3,1,1,0,1,2,1,1,2,2,0,1,1,0,0,0,8
Stephanie M Sawyer,,,,,,,0,0,2,3,2,1,2,0,3,1,1,1,2,1,0,0,0,0,8
Timika Lane,,,,,,,,0,5,7,2,6,1,3,3,0,1,0,0,0,0,0,0,0,8
Vince Giusini,,,,,,,,,0,7,3,5,2,0,1,0,0,1,1,0,1,0,0,0,8
Tracy B Roman,,,,,,,,,,0,0,6,0,1,2,1,1,0,2,0,0,0,0,0,8
Derrick W Coker,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8
Sierra Thomas Street,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,0,0,8
Daine A Grey Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,8
Dawn M Tancredi,,,,,,,,,,,,,,1,2,1,1,0,0,0,0,0,0,0,8
Leon A King Ii,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,8
Deborah D Cianfrani,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,8
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Conor Corcoran,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Sean P Stevens,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,8
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,33,30,27,26,23,21,20,12,12,11,8,7,6,6,6,3,3,2,2,2,1,0,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,9
,Giovanni Campbell,Daniel D Mccaffery,Joe Fernandes,James C Crumlish,Kenneth J Powell Jr,Stephanie M Sawyer,Anne Marie Coyle,Vince Giusini,Tracy B Roman,Timika Lane,John J O Connor Jr,Sierra Thomas Street,Leon A King Ii,Derrick W Coker,Conor Corcoran,Dawn M Tancredi,Daine A Grey Jr,Deborah D Cianfrani,Rania Major,Frank Bennett,Sean P Stevens,Fran Shields,Jon Marshall,Katie Scrivner,9
Giovanni Campbell,4,46,43,46,41,44,10,11,2,4,5,1,5,6,2,3,3,0,1,2,0,0,0,0,9
Daniel D Mccaffery,,2,42,44,44,39,7,6,3,3,6,1,4,3,1,2,3,0,1,0,0,0,0,0,9
