col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,All
,Joseph C Waters Jr,Jack Mcvay Jr,Martin Coleman,Shoshana Bricklin,Tracy B Roman,Henry Lewandowski,Fran Shields,Daine A Grey Jr,Robert M Kline,Joe Fernandes,Frank Bennett,Conor Corcoran,Derrick W Coker,All
Joseph C Waters Jr,139,0,748,570,638,557,423,282,211,176,142,46,2,All
Jack Mcvay Jr,,22,117,76,58,39,81,75,73,60,18,13,0,All
Martin Coleman,,,19,162,309,385,288,123,127,102,65,16,2,All
Shoshana Bricklin,,,,77,259,129,171,143,76,81,63,18,0,All
Tracy B Roman,,,,,14,227,91,118,71,64,52,16,1,All
Henry Lewandowski,,,,,,9,223,26,39,25,20,13,1,All
Fran Shields,,,,,,,6,96,79,44,27,12,0,All
Daine A Grey Jr,,,,,,,,12,65,81,40,14,0,All
Robert M Kline,,,,,,,,,5,45,39,13,0,All
Joe Fernandes,,,,,,,,,,7,26,7,0,All
Frank Bennett,,,,,,,,,,,2,9,0,All
Conor Corcoran,,,,,,,,,,,,6,0,All
Derrick W Coker,,,,,,,,,,,,,0,All
Total,"1,693",271,936,790,745,640,564,405,308,267,186,70,3,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Superior Court - Democrat,,1
,Shoshana Bricklin,Martin Coleman,Fran Shields,Robert M Kline,Henry Lewandowski,Daine A Grey Jr,Joe Fernandes,Tracy B Roman,Conor Corcoran,Frank Bennett,Derrick W Coker,Joseph C Waters Jr,Jack Mcvay Jr,1
Shoshana Bricklin,18,6,17,8,13,7,5,10,2,3,0,38,16,1
Martin Coleman,,1,15,16,8,10,10,4,0,1,0,25,14,1
Fran Shields,,,0,11,12,6,3,4,0,0,0,23,15,1
Robert M Kline,,,,0,3,7,7,2,2,3,0,14,14,1
Henry Lewandowski,,,,,1,1,0,4,1,1,0,18,5,1
Daine A Grey Jr,,,,,,1,5,4,1,0,0,8,8,1
Joe Fernandes,,,,,,,0,2,1,0,0,7,7,1
Tracy B Roman,,,,,,,,1,2,0,0,9,7,1
Conor Corcoran,,,,,,,,,1,0,0,2,2,1
Frank Bennett,,,,,,,,,,0,0,2,1,1
Derrick W Coker,,,,,,,,,,,0,0,0,1
Joseph C Waters Jr,,,,,,,,,,,,5,0,1
Jack Mcvay Jr,,,,,,,,,,,,,1,1
Total,80,46,42,33,26,23,19,19,6,5,0,74,40,1
,Judge Of The Superior Court - Democrat,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Joseph C Waters Jr,Jack Mcvay Jr,Martin Coleman,Shoshana Bricklin,Robert M Kline,Fran Shields,Daine A Grey Jr,Tracy B Roman,Joe Fernandes,Henry Lewandowski,Conor Corcoran,Frank Bennett,Derrick W Coker,2
