col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,1
,Timika Lane,Joe Fernandes,Giovanni Campbell,Dawn M Tancredi,Daniel D Mccaffery,Leon A King Ii,Sierra Thomas Street,Anne Marie Coyle,Tracy B Roman,Kenneth J Powell Jr,Vince Giusini,John J O Connor Jr,Stephanie M Sawyer,Frank Bennett,Deborah D Cianfrani,Conor Corcoran,Derrick W Coker,Rania Major,Daine A Grey Jr,James C Crumlish,Jon Marshall,Sean P Stevens,Fran Shields,Katie Scrivner,Alan Butkovitz,Brett Mandel,Mark Zecca,1
Timika Lane,0,17,13,12,12,13,6,5,6,2,3,2,3,1,2,2,1,2,1,0,0,0,0,0,18,3,1,1
Joe Fernandes,,0,11,11,10,11,4,3,6,2,4,3,2,2,2,1,1,0,0,0,0,0,0,0,15,3,2,1
Giovanni Campbell,,,0,13,10,11,4,2,2,4,0,1,1,1,0,1,1,2,1,0,0,0,0,0,12,3,1,1
Dawn M Tancredi,,,,0,11,11,3,1,1,3,2,1,1,2,0,0,0,1,0,0,0,0,0,0,11,4,0,1
Daniel D Mccaffery,,,,,0,10,1,3,1,0,1,2,1,1,1,1,0,1,0,1,1,1,0,0,13,1,0,1
Leon A King Ii,,,,,,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1
Sierra Thomas Street,,,,,,,0,6,4,4,5,0,3,1,1,1,1,1,1,0,0,0,0,0,3,4,2,1
Anne Marie Coyle,,,,,,,,0,4,2,3,2,3,2,2,0,1,0,0,1,1,1,0,0,6,2,0,1
Tracy B Roman,,,,,,,,,0,3,3,1,2,1,0,0,1,0,0,0,0,0,0,0,5,3,1,1
Kenneth J Powell Jr,,,,,,,,,,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,1,4,1,1
Vince Giusini,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1
John J O Connor Jr,,,,,,,,,,,,0,0,3,2,1,1,0,0,1,1,1,0,0,3,2,0,1
Stephanie M Sawyer,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1
Frank Bennett,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,3,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,1,1
Derrick W Coker,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,1
Rania Major,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Alan Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Brett Mandel,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Mark Zecca,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,23,21,16,15,14,14,10,9,9,6,6,5,5,4,3,2,2,2,1,1,1,1,0,0,21,7,3,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Controller - Democrat,,,2
,Timika Lane,Joe Fernandes,Sierra Thomas Street,Anne Marie Coyle,Tracy B Roman,Vince Giusini,Leon A King Ii,Giovanni Campbell,Daniel D Mccaffery,Dawn M Tancredi,Stephanie M Sawyer,Kenneth J Powell Jr,Derrick W Coker,Rania Major,Conor Corcoran,Frank Bennett,John J O Connor Jr,Sean P Stevens,Daine A Grey Jr,Deborah D Cianfrani,James C Crumlish,Jon Marshall,Fran Shields,Katie Scrivner,Alan Butkovitz,Brett Mandel,Mark Zecca,2
Timika Lane,0,25,26,22,20,14,13,11,7,7,5,4,4,1,1,1,1,2,1,0,0,1,0,0,25,7,4,2
Joe Fernandes,,1,19,21,20,16,7,7,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,3,5,2
Sierra Thomas Street,,,0,21,21,16,7,7,3,3,7,4,5,3,1,1,2,2,1,1,0,0,0,0,20,8,2,2
Anne Marie Coyle,,,,0,22,18,2,3,4,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,15,6,4,2
Tracy B Roman,,,,,0,15,3,1,1,2,1,2,1,2,0,1,0,1,0,1,0,1,0,0,13,7,3,2
Vince Giusini,,,,,,0,1,2,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,3,3,2
Leon A King Ii,,,,,,,0,9,6,4,4,3,4,1,1,1,0,2,0,0,0,1,0,0,12,3,0,2
Giovanni Campbell,,,,,,,,0,9,7,5,1,3,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2
Daniel D Mccaffery,,,,,,,,,0,5,3,2,1,0,1,1,0,0,0,0,0,0,0,0,8,1,1,2
Dawn M Tancredi,,,,,,,,,,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,1,2
Stephanie M Sawyer,,,,,,,,,,,0,5,4,1,1,0,1,1,0,1,0,0,0,0,6,3,0,2
Kenneth J Powell Jr,,,,,,,,,,,,0,2,1,0,1,0,1,0,1,0,1,0,0,4,3,0,2
Derrick W Coker,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,2
Rania Major,,,,,,,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,1,2,0,2
Conor Corcoran,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,2,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,2,0,0,2
John J O Connor Jr,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2,0,0,2
Sean P Stevens,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,2
