col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
Giovanni Campbell,,,,,,0,7,4,2,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,7,9,5,5,2,2,1,2,1,1,0,4
Leon A King Ii,,,,,,,0,2,1,3,2,1,2,1,0,0,0,0,0,1,0,0,0,0,7,8,3,8,2,0,2,1,0,1,0,4
Sierra Thomas Street,,,,,,,,0,3,4,2,4,2,1,0,0,1,0,0,0,0,0,0,0,6,8,8,2,1,2,2,1,1,0,0,4
Anne Marie Coyle,,,,,,,,,0,2,0,3,0,0,1,0,0,0,0,1,0,0,0,0,6,5,7,0,1,0,0,0,0,1,0,4
Kenneth J Powell Jr,,,,,,,,,,0,1,0,2,1,2,0,1,0,0,1,0,0,0,0,1,4,4,3,2,2,4,0,2,1,0,4
Stephanie M Sawyer,,,,,,,,,,,0,1,4,2,1,3,2,1,1,1,2,0,0,0,2,1,3,1,3,1,3,3,0,1,0,4
Vince Giusini,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,1,1,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,0,1,1,3,1,1,0,1,2,0,0,0,1,1,2,1,3,1,1,2,0,1,0,4
Derrick W Coker,,,,,,,,,,,,,,0,1,2,1,0,0,0,1,0,0,0,0,1,2,2,0,1,2,2,0,0,0,4
John J O Connor Jr,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,1,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,0,1,1,0,1,2,0,0,0,1,0,1,1,2,2,0,2,0,1,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,2,1,1,1,0,2,1,0,1,0,4
Rania Major,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,0,16,7,9,1,2,0,0,0,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,9,2,1,3,1,0,1,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,2,1,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,1,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,2,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,29,27,25,18,15,12,11,11,8,8,8,7,5,5,4,4,3,3,2,2,2,0,0,0,23,22,17,14,6,6,6,4,3,2,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Timika Lane,Dawn M Tancredi,Giovanni Campbell,Joe Fernandes,Vince Giusini,Daniel D Mccaffery,Leon A King Ii,Sierra Thomas Street,Tracy B Roman,Anne Marie Coyle,Kenneth J Powell Jr,Deborah D Cianfrani,John J O Connor Jr,James C Crumlish,Jon Marshall,Derrick W Coker,Frank Bennett,Rania Major,Stephanie M Sawyer,Conor Corcoran,Daine A Grey Jr,Fran Shields,Katie Scrivner,Sean P Stevens,Martin Coleman,Henry Lewandowski,Fran Shields,Tracy B Roman,Shoshana Bricklin,Frank Bennett,Robert M Kline,Conor Corcoran,Daine A Grey Jr,Joe Fernandes,Derrick W Coker,5
Timika Lane,0,7,7,8,7,5,4,4,2,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,14,9,5,6,1,1,1,1,0,0,0,5
Dawn M Tancredi,,0,9,4,5,7,4,2,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,6,6,6,0,3,2,2,1,0,0,0,5
Giovanni Campbell,,,0,4,5,7,4,2,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,6,6,6,0,3,2,2,1,0,0,0,5
Joe Fernandes,,,,0,7,4,2,3,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,7,4,4,1,1,0,0,1,0,0,5
Vince Giusini,,,,,0,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,3,1,1,0,0,1,0,0,5
Daniel D Mccaffery,,,,,,0,3,1,1,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,4,6,5,1,4,1,1,0,1,0,0,5
Leon A King Ii,,,,,,,1,2,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,3,1,2,1,1,1,1,1,0,5
Sierra Thomas Street,,,,,,,,0,2,3,0,1,2,2,2,1,0,0,1,0,0,0,0,0,4,6,2,3,1,0,1,1,0,1,0,5
Tracy B Roman,,,,,,,,,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,1,0,0,5
Anne Marie Coyle,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,0,3,1,1,1,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,1,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5
John J O Connor Jr,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,2,2,0,2,1,1,0,0,1,0,5
James C Crumlish,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,5
Jon Marshall,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5
Frank Bennett,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Rania Major,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,3,1,1,1,1,0,0,0,5
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,2,0,0,0,0,1,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,5
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,5
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,18,9,9,9,9,8,7,7,5,4,4,3,3,2,2,1,1,1,1,0,0,0,0,0,16,12,9,7,4,2,2,1,1,1,0,5
