col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,R Seth Williams,Donna Derose,Robert Tuerk,Inja Coates,Suzanne Harmon Carn,Warren Bloom,Tia M Seibert,Marnie Aument Loughrey,Bobbie T Curry,James Johnson,Bruce H Bailey,Donna Marie Laws,Jose A Figueroa,Ashley Michelle Cook,Brigitte A Garvin Johnson,David Mamikonyan,Holly A Harris Seidle,Kyle J Sampson,Lewis Harris Jr,Ryan Mulvey,Tyrone T Martin,Verna Ragan Tennant,Keith Jackson,Omar Sabir,Sharif Ali,Wayne E Dorsey,2
R Seth Williams,21,23,23,8,8,7,6,6,4,3,4,4,4,3,3,2,3,1,2,2,2,2,1,1,1,0,2
Donna Derose,,0,20,3,0,2,1,2,0,3,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,2
Robert Tuerk,,,0,7,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2
Inja Coates,,,,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Suzanne Harmon Carn,,,,,0,2,4,0,4,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,2
Warren Bloom,,,,,,0,3,1,1,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2
Tia M Seibert,,,,,,,0,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Marnie Aument Loughrey,,,,,,,,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,2
Bobbie T Curry,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
James Johnson,,,,,,,,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
Bruce H Bailey,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Donna Marie Laws,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2
Jose A Figueroa,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Ashley Michelle Cook,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,2
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,2
David Mamikonyan,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,2
Holly A Harris Seidle,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Kyle J Sampson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Sharif Ali,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,68,25,25,10,10,9,8,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,0,2
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,R Seth Williams,Inja Coates,Robert Tuerk,Donna Derose,Warren Bloom,Suzanne Harmon Carn,Tia M Seibert,Donna Marie Laws,Jose A Figueroa,Lewis Harris Jr,Marnie Aument Loughrey,Bobbie T Curry,Holly A Harris Seidle,Kyle J Sampson,Ashley Michelle Cook,David Mamikonyan,Sharif Ali,Verna Ragan Tennant,Bruce H Bailey,James Johnson,Omar Sabir,Ryan Mulvey,Tyrone T Martin,Wayne E Dorsey,Brigitte A Garvin Johnson,Keith Jackson,3
R Seth Williams,25,56,53,52,11,7,7,5,4,3,3,3,3,2,2,2,2,2,1,1,1,0,1,1,0,0,3
Inja Coates,,1,48,45,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3
Robert Tuerk,,,0,44,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
Donna Derose,,,,1,0,2,0,2,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
Warren Bloom,,,,,0,3,3,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
Suzanne Harmon Carn,,,,,,0,3,2,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3
Tia M Seibert,,,,,,,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Donna Marie Laws,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Jose A Figueroa,,,,,,,,,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Marnie Aument Loughrey,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Bobbie T Curry,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Holly A Harris Seidle,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Kyle J Sampson,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,3
Ashley Michelle Cook,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,3
David Mamikonyan,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,3
Sharif Ali,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Bruce H Bailey,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
James Johnson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,109,58,55,54,11,8,7,5,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,0,0,3
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,R Seth Williams,Inja Coates,Robert Tuerk,Donna Derose,Warren Bloom,Tia M Seibert,Ashley Michelle Cook,Holly A Harris Seidle,Lewis Harris Jr,David Mamikonyan,Donna Marie Laws,Omar Sabir,Brigitte A Garvin Johnson,Bruce H Bailey,Jose A Figueroa,Ryan Mulvey,Suzanne Harmon Carn,Bobbie T Curry,Marnie Aument Loughrey,Sharif Ali,Kyle J Sampson,Wayne E Dorsey,James Johnson,Keith Jackson,Tyrone T Martin,Verna Ragan Tennant,4
R Seth Williams,25,34,31,24,6,7,4,5,6,2,4,4,3,2,3,3,3,2,2,2,1,1,0,0,0,0,4
Inja Coates,,3,27,17,2,1,1,1,1,0,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,4
Robert Tuerk,,,4,18,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Donna Derose,,,,0,1,0,0,2,0,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
Warren Bloom,,,,,0,2,1,1,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
Tia M Seibert,,,,,,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,4
Ashley Michelle Cook,,,,,,,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Holly A Harris Seidle,,,,,,,,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Lewis Harris Jr,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
David Mamikonyan,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Donna Marie Laws,,,,,,,,,,,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,4
Omar Sabir,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4
Brigitte A Garvin Johnson,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Bruce H Bailey,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Jose A Figueroa,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Ryan Mulvey,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,4
Suzanne Harmon Carn,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,4
Bobbie T Curry,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Sharif Ali,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
James Johnson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,87,38,37,25,8,7,6,6,6,5,5,4,3,3,3,3,3,2,2,2,1,1,0,0,0,0,4
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,R Seth Williams,Robert Tuerk,Inja Coates,Donna Derose,Warren Bloom,Holly A Harris Seidle,Suzanne Harmon Carn,Tia M Seibert,Donna Marie Laws,Marnie Aument Loughrey,Bobbie T Curry,Jose A Figueroa,Ashley Michelle Cook,Lewis Harris Jr,Omar Sabir,Brigitte A Garvin Johnson,Bruce H Bailey,David Mamikonyan,Kyle J Sampson,Sharif Ali,Verna Ragan Tennant,Wayne E Dorsey,James Johnson,Keith Jackson,Ryan Mulvey,Tyrone T Martin,5
R Seth Williams,10,24,24,21,7,8,7,6,3,5,2,4,2,3,2,2,1,2,2,1,1,1,0,0,0,0,5
Robert Tuerk,,0,18,17,3,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Inja Coates,,,0,16,1,1,0,1,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5
Donna Derose,,,,0,0,2,0,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
Warren Bloom,,,,,1,3,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Holly A Harris Seidle,,,,,,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
Suzanne Harmon Carn,,,,,,,0,3,1,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5
Tia M Seibert,,,,,,,,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,5
Donna Marie Laws,,,,,,,,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Marnie Aument Loughrey,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
Bobbie T Curry,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jose A Figueroa,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Ashley Michelle Cook,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
Lewis Harris Jr,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,5
Omar Sabir,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,5
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,5
Bruce H Bailey,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,5
David Mamikonyan,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Kyle J Sampson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Sharif Ali,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,5
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
James Johnson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,60,27,25,22,10,8,8,6,5,5,4,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,5
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,R Seth Williams,Inja Coates,Donna Derose,Robert Tuerk,Ashley Michelle Cook,Donna Marie Laws,Tia M Seibert,Warren Bloom,Bruce H Bailey,Suzanne Harmon Carn,Brigitte A Garvin Johnson,Omar Sabir,James Johnson,Kyle J Sampson,Lewis Harris Jr,Marnie Aument Loughrey,Sharif Ali,Bobbie T Curry,David Mamikonyan,Holly A Harris Seidle,Jose A Figueroa,Keith Jackson,Ryan Mulvey,Tyrone T Martin,Verna Ragan Tennant,Wayne E Dorsey,6
R Seth Williams,21,33,27,26,5,5,5,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,6
Inja Coates,,3,25,26,1,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Donna Derose,,,2,25,1,1,0,0,0,0,1,0,2,0,0,1,1,0,1,0,1,1,1,0,1,0,6
Robert Tuerk,,,,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
Ashley Michelle Cook,,,,,1,1,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
Donna Marie Laws,,,,,,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
Tia M Seibert,,,,,,,0,1,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6
Warren Bloom,,,,,,,,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
Bruce H Bailey,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Suzanne Harmon Carn,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
Brigitte A Garvin Johnson,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6
Omar Sabir,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6
James Johnson,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
Kyle J Sampson,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,6
Lewis Harris Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Sharif Ali,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Bobbie T Curry,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
David Mamikonyan,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,6
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,6
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,6
Keith Jackson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Ryan Mulvey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,71,39,33,29,7,5,5,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,6
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,R Seth Williams,Inja Coates,Robert Tuerk,Donna Derose,Warren Bloom,Donna Marie Laws,Bruce H Bailey,David Mamikonyan,Lewis Harris Jr,Marnie Aument Loughrey,Suzanne Harmon Carn,James Johnson,Ryan Mulvey,Sharif Ali,Tia M Seibert,Ashley Michelle Cook,Bobbie T Curry,Brigitte A Garvin Johnson,Holly A Harris Seidle,Jose A Figueroa,Keith Jackson,Kyle J Sampson,Omar Sabir,Tyrone T Martin,Verna Ragan Tennant,Wayne E Dorsey,7
R Seth Williams,10,29,24,20,4,3,1,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
Inja Coates,,4,21,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Robert Tuerk,,,0,17,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Donna Derose,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
Warren Bloom,,,,,2,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
Donna Marie Laws,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Bruce H Bailey,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
David Mamikonyan,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
Lewis Harris Jr,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Marnie Aument Loughrey,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Suzanne Harmon Carn,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
James Johnson,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
Ryan Mulvey,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Sharif Ali,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Tia M Seibert,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7
Ashley Michelle Cook,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Bobbie T Curry,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Brigitte A Garvin Johnson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Holly A Harris Seidle,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Jose A Figueroa,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Keith Jackson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Kyle J Sampson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Tyrone T Martin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Verna Ragan Tennant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Wayne E Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,49,33,24,20,7,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
,District Attorney - Democrat,Judge Of The Traffic Court - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
