col_1,col_2,col_3,division
,Representative In The General Assembly 194th District - Republican,,All
,Lisa Goldman Riley,Write-In,All
Lisa Goldman Riley,"1,340",0,All
Write-In,,5,All
Total,"1,340",5,All
,Representative In The General Assembly 194th District - Republican,,1
,Lisa Goldman Riley,Write-In,1
Lisa Goldman Riley,22,0,1
Write-In,,0,1
Total,22,0,1
,Representative In The General Assembly 194th District - Republican,,2
,Lisa Goldman Riley,Write-In,2
Lisa Goldman Riley,37,0,2
Write-In,,0,2
Total,37,0,2
,Representative In The General Assembly 194th District - Republican,,3
,Lisa Goldman Riley,Write-In,3
Lisa Goldman Riley,11,0,3
Write-In,,0,3
Total,11,0,3
,Representative In The General Assembly 194th District - Republican,,4
,Lisa Goldman Riley,Write-In,4
Lisa Goldman Riley,17,0,4
Write-In,,0,4
Total,17,0,4
,Representative In The General Assembly 194th District - Republican,,5
,Lisa Goldman Riley,Write-In,5
Lisa Goldman Riley,40,0,5
Write-In,,0,5
Total,40,0,5
,Representative In The General Assembly 194th District - Republican,,6
,Lisa Goldman Riley,Write-In,6
Lisa Goldman Riley,15,0,6
Write-In,,0,6
Total,15,0,6
,Representative In The General Assembly 194th District - Republican,,7
,Lisa Goldman Riley,Write-In,7
Lisa Goldman Riley,28,0,7
Write-In,,0,7
Total,28,0,7
,Representative In The General Assembly 194th District - Republican,,8
,Lisa Goldman Riley,Write-In,8
Lisa Goldman Riley,15,0,8
Write-In,,0,8
Total,15,0,8
,Representative In The General Assembly 194th District - Republican,,9
,Lisa Goldman Riley,Write-In,9
Lisa Goldman Riley,33,0,9
Write-In,,0,9
Total,33,0,9
,Representative In The General Assembly 194th District - Republican,,10
,Lisa Goldman Riley,Write-In,10
Lisa Goldman Riley,12,0,10
Write-In,,0,10
Total,12,0,10
,Representative In The General Assembly 194th District - Republican,,11
,Lisa Goldman Riley,Write-In,11
Lisa Goldman Riley,17,0,11
Write-In,,0,11
Total,17,0,11
,Representative In The General Assembly 194th District - Republican,,12
,Lisa Goldman Riley,Write-In,12
Lisa Goldman Riley,17,0,12
Write-In,,0,12
Total,17,0,12
,Representative In The General Assembly 194th District - Republican,,13
,Lisa Goldman Riley,Write-In,13
Lisa Goldman Riley,24,0,13
Write-In,,0,13
Total,24,0,13
,Representative In The General Assembly 194th District - Republican,,14
,Lisa Goldman Riley,Write-In,14
Lisa Goldman Riley,22,0,14
Write-In,,0,14
Total,22,0,14
,Representative In The General Assembly 194th District - Republican,,15
,Lisa Goldman Riley,Write-In,15
Lisa Goldman Riley,31,0,15
Write-In,,0,15
Total,31,0,15
,Representative In The General Assembly 194th District - Republican,,16
,Lisa Goldman Riley,Write-In,16
Lisa Goldman Riley,34,0,16
Write-In,,0,16
Total,34,0,16
,Representative In The General Assembly 194th District - Republican,,17
,Lisa Goldman Riley,Write-In,17
Lisa Goldman Riley,23,0,17
Write-In,,0,17
Total,23,0,17
,Representative In The General Assembly 194th District - Republican,,18
,Lisa Goldman Riley,Write-In,18
Lisa Goldman Riley,9,0,18
Write-In,,0,18
Total,9,0,18
,Representative In The General Assembly 194th District - Republican,,19
,Lisa Goldman Riley,Write-In,19
Lisa Goldman Riley,23,0,19
Write-In,,0,19
Total,23,0,19
,Representative In The General Assembly 194th District - Republican,,20
,Lisa Goldman Riley,Write-In,20
Lisa Goldman Riley,18,0,20
Write-In,,0,20
Total,18,0,20
,Representative In The General Assembly 194th District - Republican,,21
,Lisa Goldman Riley,Write-In,21
Lisa Goldman Riley,30,0,21
Write-In,,0,21
Total,30,0,21
,Representative In The General Assembly 194th District - Republican,,22
,Lisa Goldman Riley,Write-In,22
Lisa Goldman Riley,44,0,22
Write-In,,0,22
Total,44,0,22
,Representative In The General Assembly 194th District - Republican,,23
,Lisa Goldman Riley,Write-In,23
Lisa Goldman Riley,15,0,23
Write-In,,0,23
Total,15,0,23
,Representative In The General Assembly 194th District - Republican,,24
,Lisa Goldman Riley,Write-In,24
Lisa Goldman Riley,10,0,24
Write-In,,0,24
Total,10,0,24
,Representative In The General Assembly 194th District - Republican,,25
,Lisa Goldman Riley,Write-In,25
Lisa Goldman Riley,33,0,25
Write-In,,0,25
Total,33,0,25
,Representative In The General Assembly 194th District - Republican,,26
,Lisa Goldman Riley,Write-In,26
Lisa Goldman Riley,37,0,26
Write-In,,1,26
Total,37,1,26
,Representative In The General Assembly 194th District - Republican,,27
,Lisa Goldman Riley,Write-In,27
Lisa Goldman Riley,22,0,27
Write-In,,3,27
Total,22,3,27
,Representative In The General Assembly 194th District - Republican,,28
,Lisa Goldman Riley,Write-In,28
Lisa Goldman Riley,34,0,28
Write-In,,0,28
Total,34,0,28
,Representative In The General Assembly 194th District - Republican,,29
,Lisa Goldman Riley,Write-In,29
Lisa Goldman Riley,33,0,29
Write-In,,0,29
Total,33,0,29
,Representative In The General Assembly 194th District - Republican,,30
,Lisa Goldman Riley,Write-In,30
Lisa Goldman Riley,42,0,30
Write-In,,0,30
Total,42,0,30
,Representative In The General Assembly 194th District - Republican,,31
,Lisa Goldman Riley,Write-In,31
Lisa Goldman Riley,37,0,31
Write-In,,0,31
Total,37,0,31
,Representative In The General Assembly 194th District - Republican,,32
,Lisa Goldman Riley,Write-In,32
Lisa Goldman Riley,31,0,32
Write-In,,0,32
Total,31,0,32
,Representative In The General Assembly 194th District - Republican,,33
,Lisa Goldman Riley,Write-In,33
Lisa Goldman Riley,51,0,33
Write-In,,1,33
Total,51,1,33
,Representative In The General Assembly 194th District - Republican,,34
,Lisa Goldman Riley,Write-In,34
Lisa Goldman Riley,68,0,34
Write-In,,0,34
Total,68,0,34
,Representative In The General Assembly 194th District - Republican,,35
,Lisa Goldman Riley,Write-In,35
Lisa Goldman Riley,22,0,35
Write-In,,0,35
Total,22,0,35
,Representative In The General Assembly 194th District - Republican,,36
,Lisa Goldman Riley,Write-In,36
Lisa Goldman Riley,20,0,36
Write-In,,0,36
Total,20,0,36
,Representative In The General Assembly 194th District - Republican,,37
,Lisa Goldman Riley,Write-In,37
Lisa Goldman Riley,22,0,37
Write-In,,0,37
Total,22,0,37
,Representative In The General Assembly 194th District - Republican,,38
,Lisa Goldman Riley,Write-In,38
Lisa Goldman Riley,51,0,38
Write-In,,0,38
Total,51,0,38
,Representative In The General Assembly 194th District - Republican,,39
,Lisa Goldman Riley,Write-In,39
Lisa Goldman Riley,31,0,39
Write-In,,0,39
Total,31,0,39
,Representative In The General Assembly 194th District - Republican,,40
,Lisa Goldman Riley,Write-In,40
