col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 5th District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,All
,Mary Gay Scanlon,Write-In,Larry Farnese,Nikil Saval,Write-In,All
Mary Gay Scanlon,37,0,298,250,1,All
Write-In,,0,0,0,0,All
Larry Farnese,,,135,0,0,All
Nikil Saval,,,,54,0,All
Write-In,,,,,0,All
Total,586,0,433,304,1,All
,Representative In Congress 5th District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,30
,Mary Gay Scanlon,Write-In,Nikil Saval,Larry Farnese,Write-In,30
Mary Gay Scanlon,8,0,83,55,0,30
Write-In,,0,0,0,0,30
Nikil Saval,,,12,0,0,30
Larry Farnese,,,,37,0,30
Write-In,,,,,0,30
Total,146,0,95,92,0,30
,Representative In Congress 5th District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,38
,Mary Gay Scanlon,Write-In,Larry Farnese,Nikil Saval,Write-In,38
Mary Gay Scanlon,10,0,108,82,0,38
Write-In,,0,0,0,0,38
Larry Farnese,,,55,0,0,38
Nikil Saval,,,,22,0,38
Write-In,,,,,0,38
Total,200,0,163,104,0,38
,Representative In Congress 5th District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,40
,Mary Gay Scanlon,Write-In,Larry Farnese,Nikil Saval,Write-In,40
Mary Gay Scanlon,19,0,135,85,1,40
Write-In,,0,0,0,0,40
Larry Farnese,,,43,0,0,40
Nikil Saval,,,,20,0,40
Write-In,,,,,0,40
Total,240,0,178,105,1,40
