col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District - Republican,,Representative In Congress 2nd District - Republican,,All
,Aaron Bashir,Write-In,David Torres,Write-In,All
Aaron Bashir,27,0,315,1,All
Write-In,,4,3,3,All
David Torres,,,19,0,All
Write-In,,,,0,All
Total,343,10,337,4,All
,Representative In The General Assembly 172nd District - Republican,,Representative In Congress 2nd District - Republican,,9
,Aaron Bashir,Write-In,David Torres,Write-In,9
Aaron Bashir,5,0,64,0,9
Write-In,,3,0,0,9
David Torres,,,2,0,9
Write-In,,,,0,9
Total,69,3,66,0,9
,Representative In The General Assembly 172nd District - Republican,,Representative In Congress 2nd District - Republican,,10
,Aaron Bashir,Write-In,David Torres,Write-In,10
Aaron Bashir,7,0,35,0,10
Write-In,,0,1,0,10
David Torres,,,1,0,10
Write-In,,,,0,10
Total,42,1,37,0,10
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 172nd District - Republican,,13
,David Torres,Write-In,Aaron Bashir,Write-In,13
David Torres,4,0,45,0,13
Write-In,,0,0,0,13
Aaron Bashir,,,0,0,13
Write-In,,,,0,13
Total,49,0,45,0,13
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 172nd District - Republican,,16
,David Torres,Write-In,Aaron Bashir,Write-In,16
David Torres,3,0,56,1,16
Write-In,,0,0,2,16
Aaron Bashir,,,1,0,16
Write-In,,,,0,16
Total,60,2,57,3,16
,Representative In The General Assembly 172nd District - Republican,,Representative In Congress 2nd District - Republican,,17
,Aaron Bashir,Write-In,David Torres,Write-In,17
Aaron Bashir,7,0,34,1,17
Write-In,,0,0,0,17
David Torres,,,1,0,17
Write-In,,,,0,17
Total,42,0,35,1,17
,Representative In The General Assembly 172nd District - Republican,,Representative In Congress 2nd District - Republican,,19
,Aaron Bashir,Write-In,David Torres,Write-In,19
Aaron Bashir,5,0,48,0,19
Write-In,,0,0,1,19
David Torres,,,5,0,19
Write-In,,,,0,19
Total,53,1,53,1,19
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 172nd District - Republican,,26
,David Torres,Write-In,Aaron Bashir,Write-In,26
David Torres,3,0,33,1,26
Write-In,,0,0,0,26
Aaron Bashir,,,2,0,26
Write-In,,,,1,26
Total,37,0,35,2,26
