col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,All
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,All
Nina Ahmad,294,0,0,0,0,0,0,"3,710","2,615",7,All
Christina M Hartman,,16,0,0,0,0,0,369,904,0,All
Michael Lamb,,,19,0,0,0,0,332,444,0,All
Tracie Fountain,,,,11,0,0,0,389,247,0,All
Rose Rosie Marie Davis,,,,,9,0,0,161,90,1,All
H Scott Conklin,,,,,,6,0,103,97,0,All
Write-In,,,,,,,2,6,2,1,All
Nikil Saval,,,,,,,,209,0,0,All
Larry Farnese,,,,,,,,,233,0,All
Write-In,,,,,,,,,,1,All
Total,"6,626","1,289",795,647,261,206,11,"5,279","4,632",10,All
,Senator In The General Assembly 1st District - Democrat,,,Auditor General - Democrat,,,,,,,1
,Larry Farnese,Nikil Saval,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,1
Larry Farnese,10,0,0,128,39,18,2,6,0,0,1
Nikil Saval,,1,0,51,2,6,6,1,4,0,1
Write-In,,,1,0,0,0,0,0,0,0,1
Nina Ahmad,,,,12,0,0,0,0,0,0,1
Christina M Hartman,,,,,2,0,0,0,0,0,1
Michael Lamb,,,,,,2,0,0,0,0,1
Tracie Fountain,,,,,,,0,0,0,0,1
H Scott Conklin,,,,,,,,0,0,0,1
Rose Rosie Marie Davis,,,,,,,,,1,0,1
Write-In,,,,,,,,,,0,1
Total,203,71,1,191,43,26,8,7,5,0,1
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,2
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Larry Farnese,Nikil Saval,Write-In,2
Nina Ahmad,8,0,0,0,0,0,0,71,85,2,2
Christina M Hartman,,0,0,0,0,0,0,26,13,0,2
Michael Lamb,,,1,0,0,0,0,25,11,0,2
Tracie Fountain,,,,0,0,0,0,6,10,0,2
Rose Rosie Marie Davis,,,,,0,0,0,2,4,0,2
H Scott Conklin,,,,,,0,0,4,0,0,2
Write-In,,,,,,,0,0,0,0,2
Larry Farnese,,,,,,,,13,0,0,2
Nikil Saval,,,,,,,,,6,0,2
Write-In,,,,,,,,,,0,2
Total,166,39,37,16,6,4,0,147,129,2,2
,Senator In The General Assembly 1st District - Democrat,,,Auditor General - Democrat,,,,,,,3
,Larry Farnese,Nikil Saval,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,3
Larry Farnese,16,0,0,120,61,30,8,4,5,0,3
Nikil Saval,,5,0,56,10,8,8,1,0,0,3
Write-In,,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,,16,0,0,0,0,0,0,3
Christina M Hartman,,,,,2,0,0,0,0,0,3
Michael Lamb,,,,,,2,0,0,0,0,3
Tracie Fountain,,,,,,,0,0,0,0,3
H Scott Conklin,,,,,,,,0,0,0,3
Rose Rosie Marie Davis,,,,,,,,,0,0,3
Write-In,,,,,,,,,,0,3
Total,244,88,0,192,73,40,16,5,5,0,3
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,4
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Nikil Saval,Larry Farnese,Write-In,4
Nina Ahmad,11,0,0,0,0,0,0,146,101,0,4
Christina M Hartman,,0,0,0,0,0,0,22,25,0,4
Michael Lamb,,,0,0,0,0,0,18,16,0,4
Tracie Fountain,,,,0,0,0,0,22,10,0,4
H Scott Conklin,,,,,1,0,0,9,6,0,4
Rose Rosie Marie Davis,,,,,,0,0,7,3,0,4
Write-In,,,,,,,0,0,0,0,4
Nikil Saval,,,,,,,,8,0,0,4
Larry Farnese,,,,,,,,,5,0,4
Write-In,,,,,,,,,,0,4
Total,258,47,34,32,16,10,0,232,166,0,4
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,5
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Nikil Saval,Larry Farnese,Write-In,5
Nina Ahmad,11,0,0,0,0,0,0,104,73,0,5
Christina M Hartman,,1,0,0,0,0,0,24,33,0,5
Michael Lamb,,,1,0,0,0,0,9,14,0,5
Tracie Fountain,,,,1,0,0,0,8,4,0,5
H Scott Conklin,,,,,2,0,0,3,3,0,5
Rose Rosie Marie Davis,,,,,,0,0,2,4,0,5
Write-In,,,,,,,0,0,0,0,5
Nikil Saval,,,,,,,,5,0,0,5
Larry Farnese,,,,,,,,,8,0,5
Write-In,,,,,,,,,,0,5
Total,188,58,24,13,8,6,0,155,139,0,5
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,6
,Nina Ahmad,Christina M Hartman,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,6
Nina Ahmad,6,0,0,0,0,0,0,134,74,0,6
Christina M Hartman,,0,0,0,0,0,0,13,33,0,6
Tracie Fountain,,,0,0,0,0,0,23,16,0,6
Michael Lamb,,,,0,0,0,0,12,18,0,6
Rose Rosie Marie Davis,,,,,1,0,0,5,1,0,6
H Scott Conklin,,,,,,0,0,2,3,0,6
Write-In,,,,,,,0,0,0,0,6
Nikil Saval,,,,,,,,11,0,0,6
Larry Farnese,,,,,,,,,9,0,6
Write-In,,,,,,,,,,0,6
Total,214,46,39,30,7,5,0,200,154,0,6
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,7
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,7
Nina Ahmad,10,0,0,0,0,0,0,137,68,0,7
Christina M Hartman,,0,0,0,0,0,0,12,22,0,7
Michael Lamb,,,0,0,0,0,0,4,14,0,7
Tracie Fountain,,,,0,0,0,0,12,5,0,7
Rose Rosie Marie Davis,,,,,0,0,0,4,4,0,7
H Scott Conklin,,,,,,0,0,1,1,0,7
Write-In,,,,,,,0,0,0,0,7
Nikil Saval,,,,,,,,6,0,0,7
Larry Farnese,,,,,,,,,3,0,7
Write-In,,,,,,,,,,0,7
Total,215,34,18,17,8,2,0,176,117,0,7
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,8
,Nina Ahmad,Christina M Hartman,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,8
Nina Ahmad,7,0,0,0,0,0,0,128,105,0,8
Christina M Hartman,,0,0,0,0,0,0,20,22,0,8
Tracie Fountain,,,2,0,0,0,0,14,7,0,8
Michael Lamb,,,,1,0,0,0,8,8,0,8
Rose Rosie Marie Davis,,,,,0,0,0,12,3,0,8
H Scott Conklin,,,,,,0,0,2,3,0,8
Write-In,,,,,,,0,0,0,0,8
Nikil Saval,,,,,,,,13,0,0,8
Larry Farnese,,,,,,,,,12,0,8
Write-In,,,,,,,,,,0,8
Total,240,42,23,17,15,5,0,197,160,0,8
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,9
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,9
Nina Ahmad,5,0,0,0,0,0,0,112,99,0,9
