col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Jared Solomon,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Alvaro Quinones,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Write-In,All
Jared Solomon,84,0,969,923,873,842,826,794,397,386,304,304,300,249,238,238,24,All
Write-In,,3,0,0,0,0,0,1,4,4,4,4,4,4,4,4,2,All
Pamela Robinson,,,17,956,928,898,889,810,253,226,141,159,143,104,90,72,15,All
Michele Lockman,,,,9,915,897,896,803,245,214,139,147,137,84,85,74,15,All
Anthony Bellmon,,,,,4,884,889,767,217,194,111,113,110,86,69,62,11,All
Patrick Parkinson,,,,,,2,873,753,205,182,100,102,78,72,62,58,15,All
Theodore Kirsch,,,,,,,3,756,193,168,96,105,90,69,57,52,10,All
Mona Getzes Cohen,,,,,,,,9,160,142,129,136,130,74,80,69,15,All
Lisa Powley,,,,,,,,,1,317,205,209,210,191,177,178,1,All
Amy Roat,,,,,,,,,,8,205,212,213,199,184,190,0,All
Alvaro Quinones,,,,,,,,,,,2,201,225,178,190,193,0,All
Lorraine Haw,,,,,,,,,,,,2,223,195,183,184,0,All
Vayda Good,,,,,,,,,,,,,0,193,193,200,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,2,167,175,0,All
Adam Tennant,,,,,,,,,,,,,,,0,185,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,1,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"1,356",9,"1,122","1,065","1,004",969,951,906,439,434,340,340,327,284,267,263,26,All
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Jared Solomon,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Vayda Good,Adam Tennant,Alvaro Quinones,Lorraine Haw,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,1
Jared Solomon,11,0,91,88,82,83,76,66,48,46,38,34,34,34,34,29,4,1
Write-In,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,2,96,92,90,85,74,23,25,14,11,10,12,9,9,4,1
Michele Lockman,,,,2,93,93,88,74,24,26,16,13,13,13,9,11,4,1
Patrick Parkinson,,,,,0,90,87,72,22,24,7,9,5,10,8,9,4,1
Anthony Bellmon,,,,,,1,87,69,17,20,9,5,6,6,4,7,0,1
Theodore Kirsch,,,,,,,2,69,14,16,6,4,4,8,5,7,0,1
Mona Getzes Cohen,,,,,,,,0,10,12,11,8,8,7,9,6,4,1
Amy Roat,,,,,,,,,1,43,29,31,30,29,31,29,0,1
Lisa Powley,,,,,,,,,,0,29,29,25,26,28,29,0,1
Vayda Good,,,,,,,,,,,0,29,29,28,29,24,0,1
Adam Tennant,,,,,,,,,,,,0,26,28,28,26,0,1
Alvaro Quinones,,,,,,,,,,,,,0,23,28,24,0,1
Lorraine Haw,,,,,,,,,,,,,,0,27,23,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,,1,25,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,,1,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,139,1,112,111,102,101,97,84,53,50,40,37,37,37,37,35,4,1
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Jared Solomon,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Mona Getzes Cohen,Theodore Kirsch,Patrick Parkinson,Amy Roat,Lisa Powley,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Alvaro Quinones,Adam Tennant,Ronald Raju Joseph,Write-In,2
Jared Solomon,5,0,87,83,72,74,69,69,46,47,36,36,33,33,29,28,8,2
Write-In,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Michele Lockman,,,0,86,81,71,77,77,28,31,16,17,13,15,11,8,0,2
Pamela Robinson,,,,1,80,67,77,75,26,28,16,15,15,12,9,7,0,2
Anthony Bellmon,,,,,0,62,79,73,24,25,11,11,11,9,7,5,0,2
Mona Getzes Cohen,,,,,,0,62,62,18,20,21,20,14,19,14,9,0,2
Theodore Kirsch,,,,,,,1,74,23,23,9,9,12,10,8,6,0,2
Patrick Parkinson,,,,,,,,0,22,24,9,8,12,9,7,4,0,2
Amy Roat,,,,,,,,,1,43,25,27,27,21,20,21,0,2
Lisa Powley,,,,,,,,,,0,24,26,24,23,19,20,0,2
Lorraine Haw,,,,,,,,,,,0,29,29,27,22,24,0,2
Vayda Good,,,,,,,,,,,,0,25,25,27,25,0,2
Kempis Ghani Songster,,,,,,,,,,,,,0,23,22,24,0,2
Alvaro Quinones,,,,,,,,,,,,,,1,26,25,0,2
Adam Tennant,,,,,,,,,,,,,,,0,23,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,125,2,100,96,87,84,84,80,52,52,42,41,39,38,33,32,8,2
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Jared Solomon,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Adam Tennant,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,3
Jared Solomon,6,0,79,74,66,65,63,56,34,31,26,25,22,19,18,18,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pamela Robinson,,,2,77,74,73,70,61,18,19,12,10,8,6,4,4,0,3
Michele Lockman,,,,1,71,71,70,57,15,15,10,10,5,6,3,2,0,3
