col_1,col_2,col_3,col_4,division
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,All
,Rob Jordan,Dasha Pruett,Write-In,All
Rob Jordan,29,0,2,All
Dasha Pruett,,17,1,All
Write-In,,,0,All
Total,31,18,3,All
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,3
,Dasha Pruett,Rob Jordan,Write-In,3
Dasha Pruett,2,0,0,3
Rob Jordan,,0,0,3
Write-In,,,0,3
Total,2,0,0,3
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,4
,Dasha Pruett,Rob Jordan,Write-In,4
Dasha Pruett,1,0,0,4
Rob Jordan,,1,0,4
Write-In,,,0,4
Total,1,1,0,4
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,5
,Rob Jordan,Dasha Pruett,Write-In,5
Rob Jordan,1,0,0,5
Dasha Pruett,,0,0,5
Write-In,,,0,5
Total,1,0,0,5
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,6
,Rob Jordan,Dasha Pruett,Write-In,6
Rob Jordan,2,0,0,6
Dasha Pruett,,0,0,6
Write-In,,,0,6
Total,2,0,0,6
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,7
,Dasha Pruett,Rob Jordan,Write-In,7
Dasha Pruett,2,0,0,7
Rob Jordan,,2,0,7
Write-In,,,0,7
Total,2,2,0,7
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,9
,Rob Jordan,Dasha Pruett,Write-In,9
Rob Jordan,1,0,0,9
Dasha Pruett,,0,0,9
Write-In,,,0,9
Total,1,0,0,9
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,10
,Rob Jordan,Dasha Pruett,Write-In,10
Rob Jordan,2,0,0,10
Dasha Pruett,,1,0,10
Write-In,,,0,10
Total,2,1,0,10
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,11
,Rob Jordan,Dasha Pruett,Write-In,11
Rob Jordan,2,0,0,11
Dasha Pruett,,1,0,11
Write-In,,,0,11
Total,2,1,0,11
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,12
,Rob Jordan,Dasha Pruett,Write-In,12
Rob Jordan,1,0,0,12
Dasha Pruett,,0,0,12
Write-In,,,0,12
Total,1,0,0,12
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,14
,Rob Jordan,Dasha Pruett,Write-In,14
Rob Jordan,1,0,0,14
Dasha Pruett,,0,0,14
Write-In,,,0,14
Total,1,0,0,14
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,19
,Dasha Pruett,Rob Jordan,Write-In,19
Dasha Pruett,3,0,1,19
Rob Jordan,,2,0,19
Write-In,,,0,19
Total,4,2,1,19
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,20
,Rob Jordan,Dasha Pruett,Write-In,20
Rob Jordan,1,0,1,20
Dasha Pruett,,1,0,20
Write-In,,,0,20
Total,2,1,1,20
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,21
,Rob Jordan,Dasha Pruett,Write-In,21
Rob Jordan,1,0,0,21
Dasha Pruett,,0,0,21
Write-In,,,0,21
Total,1,0,0,21
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,23
,Dasha Pruett,Rob Jordan,Write-In,23
Dasha Pruett,1,0,0,23
Rob Jordan,,0,0,23
Write-In,,,0,23
Total,1,0,0,23
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,24
,Rob Jordan,Dasha Pruett,Write-In,24
Rob Jordan,3,0,0,24
Dasha Pruett,,1,0,24
Write-In,,,0,24
Total,3,1,0,24
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,25
,Rob Jordan,Dasha Pruett,Write-In,25
Rob Jordan,4,0,0,25
Dasha Pruett,,1,0,25
Write-In,,,0,25
Total,4,1,0,25
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,26
,Rob Jordan,Dasha Pruett,Write-In,26
Rob Jordan,2,0,0,26
Dasha Pruett,,1,0,26
Write-In,,,0,26
Total,2,1,0,26
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,33
,Dasha Pruett,Rob Jordan,Write-In,33
Dasha Pruett,1,0,0,33
Rob Jordan,,0,0,33
Write-In,,,0,33
Total,1,0,0,33
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,34
,Rob Jordan,Dasha Pruett,Write-In,34
Rob Jordan,3,0,1,34
Dasha Pruett,,0,0,34
Write-In,,,0,34
Total,4,0,1,34
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 191st District - Republican,47
,Dasha Pruett,Rob Jordan,Write-In,47
Dasha Pruett,1,0,0,47
Rob Jordan,,0,0,47
Write-In,,,0,47
Total,1,0,0,47
