col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Jared Solomon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Jared Solomon,267,0,"4,383",683,345,298,258,220,4,All
Write-In,,6,13,2,0,1,0,1,2,All
Nina Ahmad,,,604,0,0,0,0,0,0,All
Michael Lamb,,,,60,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,,163,0,0,0,0,All
Tracie Fountain,,,,,,98,0,0,0,All
Christina M Hartman,,,,,,,29,0,0,All
H Scott Conklin,,,,,,,,14,0,All
Write-In,,,,,,,,,2,All
Total,"6,458",25,"5,000",745,508,397,287,235,8,All
