col_1,col_2,col_3,col_4,division
,Representative In Congress 5th District - Republican,,,All
,Rob Jordan,Dasha Pruett,Write-In,All
Rob Jordan,3,0,0,All
Dasha Pruett,,0,0,All
Write-In,,,0,All
Total,3,0,0,All
,Representative In Congress 5th District - Republican,,,21
,Rob Jordan,Dasha Pruett,Write-In,21
Rob Jordan,2,0,0,21
Dasha Pruett,,0,0,21
Write-In,,,0,21
Total,2,0,0,21
,Representative In Congress 5th District - Republican,,,22
,Rob Jordan,Dasha Pruett,Write-In,22
Rob Jordan,1,0,0,22
Dasha Pruett,,0,0,22
Write-In,,,0,22
Total,1,0,0,22
