col_1,col_2,col_3,col_4,division
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,All
,Josh Shapiro,Write-In,Write-In,All
Josh Shapiro,"3,041",0,182,All
Write-In,,3,7,All
Write-In,,,45,All
Total,"3,223",10,234,All
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,1
,Josh Shapiro,Write-In,Write-In,1
Josh Shapiro,63,0,3,1
Write-In,,0,0,1
Write-In,,,0,1
Total,66,0,3,1
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,2
,Josh Shapiro,Write-In,Write-In,2
Josh Shapiro,31,0,6,2
Write-In,,0,0,2
Write-In,,,1,2
Total,37,0,7,2
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,3
,Josh Shapiro,Write-In,Write-In,3
Josh Shapiro,118,0,12,3
Write-In,,0,0,3
Write-In,,,4,3
Total,130,0,16,3
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,4
,Josh Shapiro,Write-In,Write-In,4
Josh Shapiro,86,0,7,4
Write-In,,0,0,4
Write-In,,,4,4
Total,93,0,11,4
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,5
,Josh Shapiro,Write-In,Write-In,5
Josh Shapiro,134,0,11,5
Write-In,,0,1,5
Write-In,,,2,5
Total,145,1,14,5
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,6
,Josh Shapiro,Write-In,Write-In,6
Josh Shapiro,81,0,5,6
Write-In,,0,1,6
Write-In,,,0,6
Total,86,1,6,6
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,7
,Josh Shapiro,Write-In,Write-In,7
Josh Shapiro,80,0,2,7
Write-In,,0,0,7
Write-In,,,0,7
Total,82,0,2,7
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,8
,Josh Shapiro,Write-In,Write-In,8
Josh Shapiro,110,0,7,8
Write-In,,0,0,8
Write-In,,,2,8
Total,117,0,9,8
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,12
,Josh Shapiro,Write-In,Write-In,12
Josh Shapiro,65,0,1,12
Write-In,,0,0,12
Write-In,,,0,12
Total,66,0,1,12
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,14
,Josh Shapiro,Write-In,Write-In,14
Josh Shapiro,69,0,5,14
Write-In,,0,0,14
Write-In,,,0,14
Total,74,0,5,14
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,15
,Josh Shapiro,Write-In,Write-In,15
Josh Shapiro,39,0,0,15
Write-In,,0,0,15
Write-In,,,1,15
Total,39,0,1,15
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,18
,Josh Shapiro,Write-In,Write-In,18
Josh Shapiro,95,0,5,18
Write-In,,0,0,18
Write-In,,,2,18
Total,100,0,7,18
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,20
,Josh Shapiro,Write-In,Write-In,20
Josh Shapiro,104,0,5,20
Write-In,,0,0,20
Write-In,,,2,20
Total,109,0,7,20
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,21
,Josh Shapiro,Write-In,Write-In,21
Josh Shapiro,92,0,9,21
Write-In,,0,0,21
Write-In,,,0,21
Total,101,0,9,21
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,22
,Josh Shapiro,Write-In,Write-In,22
Josh Shapiro,64,0,7,22
Write-In,,0,0,22
Write-In,,,0,22
Total,71,0,7,22
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,23
,Josh Shapiro,Write-In,Write-In,23
Josh Shapiro,102,0,9,23
Write-In,,0,0,23
Write-In,,,2,23
Total,111,0,11,23
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,24
,Josh Shapiro,Write-In,Write-In,24
Josh Shapiro,197,0,9,24
Write-In,,1,0,24
Write-In,,,4,24
Total,206,1,13,24
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,25
,Josh Shapiro,Write-In,Write-In,25
Josh Shapiro,96,0,3,25
Write-In,,0,3,25
Write-In,,,1,25
Total,99,3,7,25
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,27
,Josh Shapiro,Write-In,Write-In,27
Josh Shapiro,71,0,8,27
Write-In,,0,0,27
Write-In,,,2,27
Total,79,0,10,27
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,29
,Josh Shapiro,Write-In,Write-In,29
Josh Shapiro,132,0,9,29
Write-In,,0,0,29
Write-In,,,1,29
Total,141,0,10,29
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,30
,Josh Shapiro,Write-In,Write-In,30
Josh Shapiro,69,0,5,30
Write-In,,0,1,30
Write-In,,,1,30
Total,74,1,7,30
,Attorney General - Democrat,,Representative In The General Assembly 170th District - Democrat,31
