col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
Vayda Good,,,,,,,,,,,,,,,,0,17,13,0,2
Adam Tennant,,,,,,,,,,,,,,,,,0,13,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,0,2
Total,159,29,2,2,133,126,119,118,116,103,47,41,31,31,30,25,24,21,1,2
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Anthony Bellmon,Mona Getzes Cohen,Amy Roat,Alvaro Quinones,Lisa Powley,Ronald Raju Joseph,Kempis Ghani Songster,Lorraine Haw,Adam Tennant,Vayda Good,Write-In,3
Joseph R Biden,13,0,0,0,61,58,55,53,52,47,10,12,11,9,8,6,4,4,1,3
Bernie Sanders,,2,0,0,5,4,3,3,3,1,11,8,8,7,6,8,7,7,0,3
Tulsi Gabbard,,,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,0,3
Write-In,,,,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,3
Pamela Robinson,,,,,0,56,54,54,51,45,9,3,13,8,7,5,2,3,1,3
Michele Lockman,,,,,,0,57,56,54,45,10,4,12,8,7,5,2,3,1,3
Patrick Parkinson,,,,,,,0,54,53,44,9,4,10,5,6,3,1,0,1,3
Theodore Kirsch,,,,,,,,0,53,46,7,1,10,5,5,3,0,1,1,3
Anthony Bellmon,,,,,,,,,0,42,7,3,10,5,6,2,0,1,1,3
Mona Getzes Cohen,,,,,,,,,,0,4,3,6,5,4,2,1,2,1,3
Amy Roat,,,,,,,,,,,0,13,16,11,9,10,12,10,0,3
Alvaro Quinones,,,,,,,,,,,,0,9,12,8,10,12,10,0,3
Lisa Powley,,,,,,,,,,,,,0,13,9,10,9,10,0,3
Ronald Raju Joseph,,,,,,,,,,,,,,0,10,13,12,13,0,3
Kempis Ghani Songster,,,,,,,,,,,,,,,0,11,9,10,0,3
Lorraine Haw,,,,,,,,,,,,,,,,0,11,12,0,3
Adam Tennant,,,,,,,,,,,,,,,,,0,11,0,3
Vayda Good,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,0,3
Total,90,17,3,2,67,63,59,57,56,48,23,22,21,18,17,16,13,13,1,3
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Alvaro Quinones,Lisa Powley,Amy Roat,Kempis Ghani Songster,Lorraine Haw,Ronald Raju Joseph,Vayda Good,Adam Tennant,Write-In,4
Joseph R Biden,14,0,0,0,77,77,76,74,74,62,11,10,10,10,12,10,9,8,1,4
Bernie Sanders,,5,0,0,5,5,3,2,2,2,9,9,9,8,7,7,7,6,0,4
Tulsi Gabbard,,,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4
Write-In,,,,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,4
Michele Lockman,,,,,0,76,77,76,76,62,7,9,8,9,9,5,6,7,1,4
Pamela Robinson,,,,,,0,74,73,71,60,9,9,9,9,8,6,7,5,1,4
Patrick Parkinson,,,,,,,0,77,77,61,7,10,9,10,8,8,5,5,1,4
Anthony Bellmon,,,,,,,,0,75,60,3,8,7,7,6,5,1,5,1,4
Theodore Kirsch,,,,,,,,,0,61,3,7,7,8,7,5,2,5,1,4
Mona Getzes Cohen,,,,,,,,,,0,5,5,4,5,5,6,3,6,1,4
Alvaro Quinones,,,,,,,,,,,0,12,12,12,11,12,13,9,0,4
Lisa Powley,,,,,,,,,,,,0,14,12,11,12,10,8,0,4
Amy Roat,,,,,,,,,,,,,0,10,14,11,10,7,0,4
Kempis Ghani Songster,,,,,,,,,,,,,,0,10,11,10,9,1,4
Lorraine Haw,,,,,,,,,,,,,,,0,10,10,9,0,4
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,11,11,0,4
Vayda Good,,,,,,,,,,,,,,,,,0,9,0,4
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,0,4
Total,106,17,1,1,87,87,83,81,80,68,20,20,19,19,19,19,16,15,1,4
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,5
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Vayda Good,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,5
Joseph R Biden,18,0,0,0,70,65,63,63,63,56,14,13,11,7,8,6,5,4,2,5
Bernie Sanders,,2,0,0,3,2,1,1,1,1,7,5,4,4,2,3,4,3,0,5
Write-In,,,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,5
Tulsi Gabbard,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Pamela Robinson,,,,,0,63,61,63,62,51,14,15,10,6,6,5,4,4,2,5
Michele Lockman,,,,,,0,60,62,63,51,13,13,10,5,6,5,3,4,2,5
Anthony Bellmon,,,,,,,0,63,62,50,12,12,9,5,6,4,4,4,2,5
Patrick Parkinson,,,,,,,,0,63,50,12,12,7,3,5,5,3,3,2,5
Theodore Kirsch,,,,,,,,,0,50,13,14,8,4,6,5,4,3,2,5
Mona Getzes Cohen,,,,,,,,,,0,9,9,10,7,5,3,4,4,2,5
Amy Roat,,,,,,,,,,,0,14,6,7,6,5,7,5,0,5
Lisa Powley,,,,,,,,,,,,0,4,7,4,3,5,3,0,5
Alvaro Quinones,,,,,,,,,,,,,0,7,4,3,4,4,0,5
Vayda Good,,,,,,,,,,,,,,0,3,2,4,4,0,5
Lorraine Haw,,,,,,,,,,,,,,,0,4,4,4,0,5
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,4,3,0,5
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,3,0,5
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,0,5
Total,99,9,1,0,75,69,66,66,66,58,22,19,15,11,10,9,9,7,2,5
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,6
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Michele Lockman,Mona Getzes Cohen,Patrick Parkinson,Anthony Bellmon,Pamela Robinson,Theodore Kirsch,Alvaro Quinones,Adam Tennant,Amy Roat,Lisa Powley,Vayda Good,Ronald Raju Joseph,Lorraine Haw,Kempis Ghani Songster,Write-In,6
Joseph R Biden,5,0,0,0,37,35,36,32,31,31,16,10,9,8,10,8,9,7,0,6
Bernie Sanders,,1,0,0,3,3,2,1,2,1,10,8,9,10,8,9,7,7,0,6
Tulsi Gabbard,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Michele Lockman,,,,,0,30,34,30,30,31,10,6,6,8,7,5,5,4,0,6
Mona Getzes Cohen,,,,,,0,30,28,24,27,13,7,6,8,11,7,5,4,0,6
Patrick Parkinson,,,,,,,0,33,26,31,9,3,3,6,4,3,1,2,0,6
Anthony Bellmon,,,,,,,,0,25,31,7,1,3,4,3,1,1,1,0,6
Pamela Robinson,,,,,,,,,0,26,6,2,6,6,4,1,4,2,0,6
Theodore Kirsch,,,,,,,,,,0,5,1,3,4,3,1,1,0,0,6
Alvaro Quinones,,,,,,,,,,,0,17,12,13,16,14,12,12,0,6
Adam Tennant,,,,,,,,,,,,0,11,11,14,14,11,11,0,6
Amy Roat,,,,,,,,,,,,,0,13,12,10,12,9,0,6
Lisa Powley,,,,,,,,,,,,,,0,11,12,9,9,0,6
Vayda Good,,,,,,,,,,,,,,,0,12,11,10,0,6
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,11,12,0,6
Lorraine Haw,,,,,,,,,,,,,,,,,0,12,0,6
Kempis Ghani Songster,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,0,6
Total,57,13,0,0,40,38,38,33,33,32,26,18,18,18,18,17,16,14,0,6
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,7
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Vayda Good,Adam Tennant,Lorraine Haw,Write-In,7
Joseph R Biden,13,0,0,0,80,81,78,75,72,65,14,12,6,5,6,7,4,4,1,7
Bernie Sanders,,0,0,0,3,2,3,3,1,3,9,7,7,6,6,4,6,4,0,7
Tulsi Gabbard,,,0,0,2,2,1,2,1,1,1,1,2,1,0,1,0,0,0,7
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Michele Lockman,,,,,0,80,79,78,75,61,15,14,6,4,4,6,5,2,0,7
Pamela Robinson,,,,,,0,76,75,71,61,15,14,6,4,4,7,4,3,1,7
Anthony Bellmon,,,,,,,0,77,75,61,12,11,3,4,5,3,4,0,1,7
Patrick Parkinson,,,,,,,,0,73,60,14,12,5,4,4,4,4,2,0,7
Theodore Kirsch,,,,,,,,,0,56,8,7,1,2,3,2,2,0,0,7
Mona Getzes Cohen,,,,,,,,,,0,9,8,7,4,5,6,6,3,0,7
Amy Roat,,,,,,,,,,,0,20,13,7,7,10,7,8,0,7
Lisa Powley,,,,,,,,,,,,0,11,7,6,9,6,6,0,7
Alvaro Quinones,,,,,,,,,,,,,0,7,6,10,7,8,0,7
Kempis Ghani Songster,,,,,,,,,,,,,,0,8,5,5,3,0,7
Ronald Raju Joseph,,,,,,,,,,,,,,,0,6,4,4,0,7
Vayda Good,,,,,,,,,,,,,,,,0,6,7,0,7
Adam Tennant,,,,,,,,,,,,,,,,,0,5,0,7
Lorraine Haw,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,0,7
Total,107,10,2,0,86,86,83,81,75,70,24,20,15,12,12,12,10,8,1,7
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,8
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Write-In,8
Joseph R Biden,6,0,0,0,61,61,59,56,54,49,15,13,5,4,6,4,2,2,0,8
Bernie Sanders,,2,0,0,2,1,1,1,2,1,8,9,10,9,8,8,7,7,0,8
Tulsi Gabbard,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Michele Lockman,,,,,0,57,56,54,53,46,16,15,6,5,6,4,2,2,0,8
Pamela Robinson,,,,,,0,56,53,52,46,16,14,4,5,5,4,1,2,0,8
Anthony Bellmon,,,,,,,0,56,54,47,16,13,4,3,3,4,2,1,0,8
Theodore Kirsch,,,,,,,,0,53,46,16,13,4,3,3,4,2,1,0,8
Patrick Parkinson,,,,,,,,,0,47,16,15,6,3,3,4,3,2,0,8
Mona Getzes Cohen,,,,,,,,,,0,10,7,6,4,5,2,3,2,0,8
Amy Roat,,,,,,,,,,,0,19,7,8,7,7,7,5,0,8
Lisa Powley,,,,,,,,,,,,0,9,8,8,8,6,6,0,8
Alvaro Quinones,,,,,,,,,,,,,0,10,11,8,8,7,0,8
Lorraine Haw,,,,,,,,,,,,,,0,10,7,6,6,0,8
Vayda Good,,,,,,,,,,,,,,,0,7,7,7,0,8
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,6,7,0,8
Adam Tennant,,,,,,,,,,,,,,,,,0,6,0,8
Ronald Raju Joseph,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,0,8
Total,75,15,1,0,64,63,60,57,56,50,23,22,15,14,14,12,9,9,0,8
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,9
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lorraine Haw,Lisa Powley,Kempis Ghani Songster,Alvaro Quinones,Ronald Raju Joseph,Vayda Good,Adam Tennant,Write-In,9
Joseph R Biden,4,0,0,0,54,51,50,47,48,46,14,14,14,11,12,11,11,8,0,9
Bernie Sanders,,1,0,0,8,4,5,3,3,2,13,12,10,12,9,9,9,10,0,9
Tulsi Gabbard,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Pamela Robinson,,,,,0,50,51,45,46,42,16,13,14,10,8,7,6,5,0,9
Anthony Bellmon,,,,,,0,50,46,48,40,13,8,11,5,6,7,3,4,0,9
Michele Lockman,,,,,,,0,46,48,43,14,10,14,6,6,5,5,4,0,9
Patrick Parkinson,,,,,,,,0,48,38,11,5,11,5,1,3,0,2,0,9
Theodore Kirsch,,,,,,,,,0,39,11,5,10,5,3,4,0,4,0,9
Mona Getzes Cohen,,,,,,,,,,0,8,9,9,6,8,9,7,6,0,9
Amy Roat,,,,,,,,,,,0,15,21,12,12,11,13,12,0,9
Lorraine Haw,,,,,,,,,,,,0,12,17,17,15,17,13,0,9
Lisa Powley,,,,,,,,,,,,,0,12,11,11,12,10,0,9
Kempis Ghani Songster,,,,,,,,,,,,,,0,13,12,13,12,0,9
Alvaro Quinones,,,,,,,,,,,,,,,0,17,18,15,0,9
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,14,16,0,9
Vayda Good,,,,,,,,,,,,,,,,,0,13,0,9
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,0,9
Total,74,20,0,0,62,55,55,51,51,49,27,26,25,23,21,21,20,18,0,9
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,10
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Amy Roat,Lisa Powley,Kempis Ghani Songster,Vayda Good,Lorraine Haw,Ronald Raju Joseph,Adam Tennant,Alvaro Quinones,Write-In,10
Joseph R Biden,6,0,0,0,79,75,73,69,65,57,26,25,11,6,6,4,4,3,0,10
Bernie Sanders,,1,0,0,6,5,5,4,5,1,10,9,3,3,3,4,3,3,0,10
Write-In,,,0,0,2,1,2,2,2,1,1,1,2,1,0,0,0,1,0,10
Tulsi Gabbard,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Pamela Robinson,,,,,0,78,79,74,71,57,28,28,12,5,5,3,2,3,0,10
Michele Lockman,,,,,,0,76,72,70,56,28,28,10,4,5,2,2,2,0,10
Anthony Bellmon,,,,,,,0,74,70,55,25,25,10,3,3,3,1,3,0,10
Theodore Kirsch,,,,,,,,0,69,52,26,27,12,4,2,4,3,3,0,10
Patrick Parkinson,,,,,,,,,0,49,27,28,10,4,3,1,2,3,0,10
Mona Getzes Cohen,,,,,,,,,,0,10,11,5,6,5,3,2,3,0,10
Amy Roat,,,,,,,,,,,0,32,13,7,8,7,6,4,0,10
Lisa Powley,,,,,,,,,,,,0,14,7,6,6,6,5,0,10
Kempis Ghani Songster,,,,,,,,,,,,,0,6,4,6,5,4,0,10
Vayda Good,,,,,,,,,,,,,,0,7,4,5,6,0,10
Lorraine Haw,,,,,,,,,,,,,,,0,4,4,4,0,10
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,4,3,0,10
Adam Tennant,,,,,,,,,,,,,,,,,0,4,0,10
Alvaro Quinones,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,0,10
Total,92,13,2,1,88,82,81,76,73,60,37,35,16,10,9,8,7,7,0,10
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,11
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Theodore Kirsch,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Michele Lockman,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Write-In,Kempis Ghani Songster,Ronald Raju Joseph,Vayda Good,Lorraine Haw,Adam Tennant,11
Joseph R Biden,17,0,0,0,34,34,34,33,33,19,10,11,8,0,3,5,2,0,0,11
Bernie Sanders,,3,0,0,2,1,1,1,1,0,8,5,6,0,3,2,3,4,2,11
Tulsi Gabbard,,,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,11
Write-In,,,,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,11
Theodore Kirsch,,,,,0,34,36,36,35,19,11,13,6,0,4,4,2,0,0,11
Pamela Robinson,,,,,,0,35,33,34,19,12,14,5,0,4,3,3,0,0,11
Patrick Parkinson,,,,,,,0,35,35,19,10,13,4,0,3,3,2,0,0,11
Anthony Bellmon,,,,,,,,0,34,19,10,13,4,0,3,4,2,0,0,11
Michele Lockman,,,,,,,,,0,19,11,14,4,0,3,3,2,0,0,11
Mona Getzes Cohen,,,,,,,,,,0,1,3,1,0,0,1,1,0,0,11
Amy Roat,,,,,,,,,,,0,14,8,0,7,5,4,3,2,11
Lisa Powley,,,,,,,,,,,,0,5,0,5,2,4,2,1,11
Alvaro Quinones,,,,,,,,,,,,,0,0,4,5,5,3,2,11
Write-In,,,,,,,,,,,,,,0,0,0,0,0,0,11
Kempis Ghani Songster,,,,,,,,,,,,,,,0,2,1,2,1,11
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,2,2,2,11
Vayda Good,,,,,,,,,,,,,,,,,0,2,2,11
Lorraine Haw,,,,,,,,,,,,,,,,,,0,2,11
Adam Tennant,,,,,,,,,,,,,,,,,,,0,11
Total,56,12,1,1,38,37,37,36,36,20,19,18,14,8,7,7,6,4,2,11
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,12
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Alvaro Quinones,Kempis Ghani Songster,Lorraine Haw,Ronald Raju Joseph,Vayda Good,Adam Tennant,Write-In,12
Joseph R Biden,5,0,0,0,53,50,50,46,46,39,13,12,5,3,4,4,2,1,0,12
Bernie Sanders,,3,0,0,2,3,2,3,3,0,6,6,4,4,3,3,3,3,0,12
Tulsi Gabbard,,,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,12
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Pamela Robinson,,,,,0,50,50,48,47,38,15,14,5,2,4,4,2,1,0,12
Anthony Bellmon,,,,,,0,50,48,49,37,16,14,5,3,4,3,1,1,0,12
Michele Lockman,,,,,,,0,48,47,39,14,13,3,2,4,3,2,1,0,12
Patrick Parkinson,,,,,,,,0,46,36,16,13,5,2,4,3,2,1,0,12
Theodore Kirsch,,,,,,,,,0,35,16,14,4,3,3,2,1,1,0,12
Mona Getzes Cohen,,,,,,,,,,0,5,4,3,1,3,3,1,1,0,12
Lisa Powley,,,,,,,,,,,0,17,5,5,4,4,3,3,0,12
Amy Roat,,,,,,,,,,,,0,5,5,4,6,4,4,0,12
Alvaro Quinones,,,,,,,,,,,,,0,5,5,6,4,4,0,12
Kempis Ghani Songster,,,,,,,,,,,,,,0,5,5,5,4,0,12
Lorraine Haw,,,,,,,,,,,,,,,0,5,5,5,0,12
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,5,4,0,12
Vayda Good,,,,,,,,,,,,,,,,,0,4,0,12
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,12
Write-In,,,,,,,,,,,,,,,,,,,0,12
Total,63,10,2,0,56,54,53,50,50,40,21,19,10,8,8,8,6,5,0,12
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,13
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Adam Tennant,Lorraine Haw,Ronald Raju Joseph,Write-In,13
Joseph R Biden,10,0,0,0,77,71,69,67,64,54,21,22,17,14,13,9,9,7,0,13
Bernie Sanders,,0,0,0,4,4,3,2,3,5,13,11,10,10,9,9,9,10,0,13
