col_1,col_2,division
,Representative In The General Assembly 202nd District - Republican,All
,Write-In,All
Write-In,11,All
Total,11,All
,Representative In The General Assembly 202nd District - Republican,1
,Write-In,1
Write-In,1,1
Total,1,1
,Representative In The General Assembly 202nd District - Republican,2
,Write-In,2
Write-In,2,2
Total,2,2
,Representative In The General Assembly 202nd District - Republican,3
,Write-In,3
Write-In,1,3
Total,1,3
,Representative In The General Assembly 202nd District - Republican,4
,Write-In,4
Write-In,3,4
Total,3,4
,Representative In The General Assembly 202nd District - Republican,5
,Write-In,5
Write-In,1,5
Total,1,5
,Representative In The General Assembly 202nd District - Republican,6
,Write-In,6
Write-In,1,6
Total,1,6
,Representative In The General Assembly 202nd District - Republican,7
,Write-In,7
Write-In,1,7
Total,1,7
,Representative In The General Assembly 202nd District - Republican,8
,Write-In,8
Write-In,0,8
Total,0,8
,Representative In The General Assembly 202nd District - Republican,12
,Write-In,12
Write-In,1,12
Total,1,12
,Representative In The General Assembly 202nd District - Republican,32
,Write-In,32
Write-In,0,32
Total,0,32
