col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Danilo Burgos,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Alvaro Quinones,Amy Roat,Lisa Powley,Vayda Good,Ronald Raju Joseph,Lorraine Haw,Kempis Ghani Songster,Adam Tennant,Write-In,All
Danilo Burgos,174,0,468,430,421,410,380,363,307,283,270,201,195,194,181,185,2,All
Write-In,,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,All
Pamela Robinson,,,12,472,460,461,437,376,106,127,138,54,46,62,47,36,2,All
Anthony Bellmon,,,,5,457,459,448,375,100,127,119,41,43,50,41,25,2,All
Michele Lockman,,,,,6,456,432,366,93,125,128,39,49,48,33,37,2,All
Patrick Parkinson,,,,,,6,445,360,94,124,123,26,43,50,36,34,2,All
Theodore Kirsch,,,,,,,4,362,63,108,116,35,42,35,32,31,2,All
Mona Getzes Cohen,,,,,,,,4,100,77,72,63,66,59,41,54,3,All
Alvaro Quinones,,,,,,,,,1,205,189,198,198,192,179,190,1,All
Amy Roat,,,,,,,,,,11,258,171,178,169,161,166,1,All
Lisa Powley,,,,,,,,,,,4,165,162,152,152,160,0,All
Vayda Good,,,,,,,,,,,,0,181,174,165,172,1,All
Ronald Raju Joseph,,,,,,,,,,,,,2,161,165,175,1,All
Lorraine Haw,,,,,,,,,,,,,,0,168,160,1,All
Kempis Ghani Songster,,,,,,,,,,,,,,,2,159,0,All
Adam Tennant,,,,,,,,,,,,,,,,1,1,All
Write-In,,,,,,,,,,,,,,,,,1,All
Total,934,3,594,548,538,523,488,472,357,346,326,244,241,234,230,220,4,All
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Danilo Burgos,Write-In,Pamela Robinson,Patrick Parkinson,Michele Lockman,Theodore Kirsch,Anthony Bellmon,Mona Getzes Cohen,Amy Roat,Adam Tennant,Lisa Powley,Alvaro Quinones,Vayda Good,Lorraine Haw,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,1
Danilo Burgos,4,0,20,17,14,16,15,15,11,12,10,10,10,9,9,7,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,0,19,18,17,17,12,6,3,6,2,1,3,0,1,0,1
Patrick Parkinson,,,,0,19,20,19,14,7,4,7,3,3,4,2,1,0,1
Michele Lockman,,,,,1,19,19,14,6,3,6,2,1,3,0,1,0,1
Theodore Kirsch,,,,,,0,20,14,7,5,7,3,4,3,3,1,0,1
Anthony Bellmon,,,,,,,0,13,6,3,6,2,2,2,1,1,0,1
Mona Getzes Cohen,,,,,,,,0,5,5,4,5,4,4,3,2,0,1
Amy Roat,,,,,,,,,0,8,10,5,8,7,7,5,0,1
Adam Tennant,,,,,,,,,,0,7,7,9,7,9,7,0,1
Lisa Powley,,,,,,,,,,,0,5,6,5,6,4,0,1
Alvaro Quinones,,,,,,,,,,,,0,7,7,7,6,0,1
Vayda Good,,,,,,,,,,,,,0,6,9,6,0,1
Lorraine Haw,,,,,,,,,,,,,,0,6,5,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,,0,6,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,35,0,24,23,22,22,21,19,13,12,12,11,10,9,9,7,0,1
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Danilo Burgos,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Alvaro Quinones,Amy Roat,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Vayda Good,Lorraine Haw,Write-In,2
Danilo Burgos,8,0,28,28,28,26,25,24,14,11,8,8,7,8,8,6,2,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Michele Lockman,,,0,30,29,28,28,22,10,3,5,3,1,3,2,1,2,2
Pamela Robinson,,,,1,31,31,30,23,9,3,3,1,2,1,3,1,2,2
Patrick Parkinson,,,,,0,31,30,22,9,4,4,2,2,2,3,1,2,2
Anthony Bellmon,,,,,,0,28,20,8,3,3,1,3,1,2,1,2,2
Theodore Kirsch,,,,,,,0,21,9,3,3,1,1,1,3,1,2,2
Mona Getzes Cohen,,,,,,,,0,6,3,1,4,3,3,3,3,2,2
Lisa Powley,,,,,,,,,1,7,9,7,5,6,5,5,0,2
Alvaro Quinones,,,,,,,,,,1,5,7,7,8,9,7,0,2
Amy Roat,,,,,,,,,,,1,5,4,5,4,4,0,2
Adam Tennant,,,,,,,,,,,,0,6,8,6,6,0,2
Kempis Ghani Songster,,,,,,,,,,,,,0,6,6,6,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,0,7,6,0,2
Vayda Good,,,,,,,,,,,,,,,0,7,0,2
Lorraine Haw,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,48,0,37,37,34,33,32,29,19,14,10,9,9,9,9,8,2,2
,Representative In The General Assembly 197th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Danilo Burgos,Write-In,Michele Lockman,Mona Getzes Cohen,Pamela Robinson,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Alvaro Quinones,Amy Roat,Lisa Powley,Adam Tennant,Lorraine Haw,Ronald Raju Joseph,Vayda Good,Kempis Ghani Songster,Write-In,3
Danilo Burgos,3,0,21,20,19,21,16,14,14,9,8,6,7,7,3,4,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Michele Lockman,,,1,21,22,21,19,17,9,5,6,4,4,4,1,2,0,3
Mona Getzes Cohen,,,,0,22,21,17,17,10,4,4,3,3,4,1,2,0,3
