col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Dwight Evans,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,All
Dwight Evans,769,0,"4,947","4,883","1,375",446,20,All
Write-In,,4,13,8,3,0,4,All
Amen Brown,,,"1,036",0,0,0,0,All
Roni Green,,,,516,0,0,0,All
Danyl Patterson,,,,,465,0,0,All
Van Stone,,,,,,216,0,All
Write-In,,,,,,,4,All
Total,"12,440",32,"5,996","5,407","1,843",662,28,All
