col_1,col_2,col_3,col_4,col_5,division
,President Of The United States - Democrat,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,All
Joseph R Biden,"1,587",0,0,0,All
Bernie Sanders,,499,0,0,All
Tulsi Gabbard,,,86,0,All
Write-In,,,,36,All
Total,"1,587",499,86,36,All
,President Of The United States - Democrat,,,,1
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,1
Joseph R Biden,76,0,0,0,1
Bernie Sanders,,29,0,0,1
Tulsi Gabbard,,,5,0,1
Write-In,,,,2,1
Total,76,29,5,2,1
,President Of The United States - Democrat,,,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,2
Joseph R Biden,40,0,0,0,2
Bernie Sanders,,29,0,0,2
Tulsi Gabbard,,,2,0,2
Write-In,,,,2,2
Total,40,29,2,2,2
,President Of The United States - Democrat,,,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,3
Joseph R Biden,117,0,0,0,3
Bernie Sanders,,33,0,0,3
Tulsi Gabbard,,,10,0,3
Write-In,,,,7,3
Total,117,33,10,7,3
,President Of The United States - Democrat,,,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,4
Joseph R Biden,82,0,0,0,4
Bernie Sanders,,15,0,0,4
Tulsi Gabbard,,,3,0,4
Write-In,,,,2,4
Total,82,15,3,2,4
,President Of The United States - Democrat,,,,5
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,5
Joseph R Biden,62,0,0,0,5
Bernie Sanders,,21,0,0,5
Tulsi Gabbard,,,6,0,5
Write-In,,,,0,5
Total,62,21,6,0,5
,President Of The United States - Democrat,,,,6
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,6
Joseph R Biden,62,0,0,0,6
Bernie Sanders,,33,0,0,6
Tulsi Gabbard,,,4,0,6
Write-In,,,,3,6
Total,62,33,4,3,6
,President Of The United States - Democrat,,,,7
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,7
Joseph R Biden,57,0,0,0,7
Bernie Sanders,,22,0,0,7
Tulsi Gabbard,,,1,0,7
Write-In,,,,1,7
Total,57,22,1,1,7
,President Of The United States - Democrat,,,,8
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,8
Joseph R Biden,79,0,0,0,8
Bernie Sanders,,23,0,0,8
Tulsi Gabbard,,,2,0,8
Write-In,,,,1,8
Total,79,23,2,1,8
,President Of The United States - Democrat,,,,9
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,9
Joseph R Biden,48,0,0,0,9
Bernie Sanders,,7,0,0,9
Tulsi Gabbard,,,2,0,9
Write-In,,,,1,9
Total,48,7,2,1,9
,President Of The United States - Democrat,,,,10
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,10
Joseph R Biden,61,0,0,0,10
Bernie Sanders,,24,0,0,10
Tulsi Gabbard,,,2,0,10
Write-In,,,,1,10
Total,61,24,2,1,10
,President Of The United States - Democrat,,,,11
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,11
Joseph R Biden,79,0,0,0,11
Bernie Sanders,,24,0,0,11
Tulsi Gabbard,,,2,0,11
Write-In,,,,2,11
Total,79,24,2,2,11
,President Of The United States - Democrat,,,,12
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,12
Joseph R Biden,29,0,0,0,12
Bernie Sanders,,9,0,0,12
Tulsi Gabbard,,,1,0,12
Write-In,,,,1,12
Total,29,9,1,1,12
,President Of The United States - Democrat,,,,13
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,13
Joseph R Biden,47,0,0,0,13
Bernie Sanders,,26,0,0,13
Tulsi Gabbard,,,2,0,13
