col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 173rd District - Republican,All
,David Torres,Write-In,Write-In,All
David Torres,106,0,2,All
Write-In,,0,1,All
Write-In,,,0,All
Total,108,1,3,All
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 173rd District - Republican,4
,David Torres,Write-In,Write-In,4
David Torres,15,0,0,4
Write-In,,0,0,4
Write-In,,,0,4
Total,15,0,0,4
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 173rd District - Republican,5
,David Torres,Write-In,Write-In,5
David Torres,13,0,1,5
Write-In,,0,0,5
Write-In,,,0,5
Total,14,0,1,5
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 173rd District - Republican,7
,David Torres,Write-In,Write-In,7
David Torres,25,0,0,7
Write-In,,0,0,7
Write-In,,,0,7
Total,25,0,0,7
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 173rd District - Republican,26
,David Torres,Write-In,Write-In,26
David Torres,22,0,0,26
Write-In,,0,1,26
Write-In,,,0,26
Total,22,1,1,26
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 173rd District - Republican,28
,David Torres,Write-In,Write-In,28
David Torres,31,0,1,28
Write-In,,0,0,28
Write-In,,,0,28
Total,32,0,1,28
