col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,All
,Aaron Bashir,Write-In,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,All
Aaron Bashir,1,0,48,31,33,28,0,All
Write-In,,0,0,0,0,0,0,All
Pete Digiannantonio,,,2,20,24,22,0,All
Christopher M Vogler,,,,3,15,17,0,All
Gary Grisafi,,,,,1,9,0,All
William M Pirolli,,,,,,1,0,All
Write-In,,,,,,,0,All
Total,66,0,52,38,37,31,0,All
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,19
,Aaron Bashir,Write-In,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,19
Aaron Bashir,1,0,14,14,11,9,0,19
Write-In,,0,0,0,0,0,0,19
Pete Digiannantonio,,,1,11,7,7,0,19
Gary Grisafi,,,,0,7,4,0,19
Christopher M Vogler,,,,,1,5,0,19
William M Pirolli,,,,,,0,0,19
Write-In,,,,,,,0,19
Total,21,0,16,15,14,10,0,19
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,23
,Aaron Bashir,Write-In,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,23
Aaron Bashir,0,0,14,8,7,9,0,23
Write-In,,0,0,0,0,0,0,23
Pete Digiannantonio,,,0,5,5,6,0,23
Christopher M Vogler,,,,1,3,7,0,23
Gary Grisafi,,,,,1,1,0,23
William M Pirolli,,,,,,0,0,23
Write-In,,,,,,,0,23
Total,19,0,15,10,10,9,0,23
,Representative In The General Assembly 172nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,24
,Aaron Bashir,Write-In,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,24
Aaron Bashir,0,0,20,12,12,10,0,24
Write-In,,0,0,0,0,0,0,24
Pete Digiannantonio,,,1,8,8,9,0,24
Christopher M Vogler,,,,1,5,5,0,24
Gary Grisafi,,,,,0,4,0,24
William M Pirolli,,,,,,1,0,24
Write-In,,,,,,,0,24
Total,26,0,21,14,12,12,0,24
